dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,16384,1,256,16384,scalar_transform,0,0,5,16929.6157837,16777216,0.99099803648,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9296157837
fp16,1,16384,1,256,16384,vector_transform,0,1,5,3887.25204468,16777216,4.31595785588,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.88725204468
fp16,1,16384,1,256,16384,scalar_split,0,2,5,23489.2837524,27328512,1.16344594786,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4892837524
fp16,1,16384,1,256,16384,vector_split,0,3,5,10383.5601807,27328512,2.63190192232,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3835601807
fp16,1,16384,1,256,16384,scalar_fused,0,4,5,22263.671875,10551296,0.47392434003,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.263671875
fp16,1,16384,1,256,16384,vector_fused,0,5,5,10052.7801514,10551296,1.04958984889,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0527801514
fp16,1,16384,1,256,16384,quant_only,0,6,5,6505.62362671,10551296,1.62187310632,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.50562362671
fp16,1,16384,1,256,16384,vector_transform,1,0,5,3878.49617004,16777216,4.32570131939,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87849617004
fp16,1,16384,1,256,16384,scalar_split,1,1,5,23425.0076294,27328512,1.16663833935,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4250076294
fp16,1,16384,1,256,16384,vector_split,1,2,5,10382.888031,27328512,2.63207230189,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.382888031
fp16,1,16384,1,256,16384,scalar_fused,1,3,5,22263.444519,10551296,0.473929179781,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.263444519
fp16,1,16384,1,256,16384,vector_fused,1,4,5,10053.6117554,10551296,1.04950303003,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0536117554
fp16,1,16384,1,256,16384,quant_only,1,5,5,6504.4921875,10551296,1.62215522686,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.5044921875
fp16,1,16384,1,256,16384,scalar_transform,1,6,5,16920.6314087,16777216,0.991524228309,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9206314087
fp16,1,16384,1,256,16384,scalar_split,2,0,5,23425.1602173,27328512,1.16663074005,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4251602173
fp16,1,16384,1,256,16384,vector_split,2,1,5,10387.5640869,27328512,2.63088745074,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3875640869
fp16,1,16384,1,256,16384,scalar_fused,2,2,5,22258.543396,10551296,0.474033534553,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.258543396
fp16,1,16384,1,256,16384,vector_fused,2,3,5,10053.9596558,10551296,1.04946671374,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0539596558
fp16,1,16384,1,256,16384,quant_only,2,4,5,6505.10406494,10551296,1.6220026451,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.50510406494
fp16,1,16384,1,256,16384,scalar_transform,2,5,5,16919.6395874,16777216,0.991582350991,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9196395874
fp16,1,16384,1,256,16384,vector_transform,2,6,5,3878.8520813,16777216,4.32530440665,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.8788520813
fp16,1,16384,1,256,16384,vector_split,3,0,5,10382.9719543,27328512,2.63205102741,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3829719543
fp16,1,16384,1,256,16384,scalar_fused,3,1,5,22261.9033813,10551296,0.473961988751,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2619033813
fp16,1,16384,1,256,16384,vector_fused,3,2,5,10053.6880493,10551296,1.04949506572,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0536880493
fp16,1,16384,1,256,16384,quant_only,3,3,5,6505.09567261,10551296,1.62200473768,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.50509567261
fp16,1,16384,1,256,16384,scalar_transform,3,4,5,16920.6283569,16777216,0.991524407137,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9206283569
fp16,1,16384,1,256,16384,vector_transform,3,5,5,3878.72009277,16777216,4.32545159195,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87872009277
fp16,1,16384,1,256,16384,scalar_split,3,6,5,23425.5523682,27328512,1.16661121029,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4255523682
fp16,1,16384,1,256,16384,scalar_fused,4,0,5,22264.175415,10551296,0.473913621471,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.264175415
fp16,1,16384,1,256,16384,vector_fused,4,1,5,10057.7438354,10551296,1.04907185673,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0577438354
fp16,1,16384,1,256,16384,quant_only,4,2,5,6505.8883667,10551296,1.62180710847,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.5058883667
fp16,1,16384,1,256,16384,scalar_transform,4,3,5,16920.7077026,16777216,0.991519757615,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9207077026
fp16,1,16384,1,256,16384,vector_transform,4,4,5,3877.73590088,16777216,4.32654941668,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87773590088
fp16,1,16384,1,256,16384,scalar_split,4,5,5,23425.0198364,27328512,1.1666377314,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4250198364
fp16,1,16384,1,256,16384,vector_split,4,6,5,10395.3956604,27328512,2.62890542051,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3953956604
bf16,1,16384,1,256,16384,scalar_transform,0,0,5,16918.2479858,16777216,0.991663913074,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9182479858
bf16,1,16384,1,256,16384,vector_transform,0,1,5,3880.0201416,16777216,4.32400229579,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.8800201416
bf16,1,16384,1,256,16384,scalar_split,0,2,5,23414.1647339,27328512,1.16717859939,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4141647339
bf16,1,16384,1,256,16384,vector_split,0,3,5,10373.475647,27328512,2.63446051546,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.373475647
bf16,1,16384,1,256,16384,scalar_fused,0,4,5,22271.2234497,10551296,0.473763644994,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2712234497
bf16,1,16384,1,256,16384,vector_fused,0,5,5,10060.3523254,10551296,1.04879984902,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0603523254
bf16,1,16384,1,256,16384,quant_only,0,6,5,6495.22018433,10551296,1.62447087251,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.49522018433
bf16,1,16384,1,256,16384,vector_transform,1,0,5,3878.56788635,16777216,4.3256213354,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87856788635
bf16,1,16384,1,256,16384,scalar_split,1,1,5,23414.3280029,27328512,1.16717046061,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4143280029
bf16,1,16384,1,256,16384,vector_split,1,2,5,10372.6402283,27328512,2.6346726965,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3726402283
bf16,1,16384,1,256,16384,scalar_fused,1,3,5,22271.2554932,10551296,0.473762963352,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2712554932
bf16,1,16384,1,256,16384,vector_fused,1,4,5,10059.6801758,10551296,1.04886992585,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0596801758
bf16,1,16384,1,256,16384,quant_only,1,5,5,6495.91598511,10551296,1.62429686963,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.49591598511
bf16,1,16384,1,256,16384,scalar_transform,1,6,5,16918.1686401,16777216,0.991668563948,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9181686401
bf16,1,16384,1,256,16384,scalar_split,2,0,5,23412.3245239,27328512,1.16727033969,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4123245239
bf16,1,16384,1,256,16384,vector_split,2,1,5,10375.0358582,27328512,2.63406434191,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3750358582
bf16,1,16384,1,256,16384,scalar_fused,2,2,5,22274.0432739,10551296,0.473703667998,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2740432739
bf16,1,16384,1,256,16384,vector_fused,2,3,5,10061.0717773,10551296,1.04872485094,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0610717773
bf16,1,16384,1,256,16384,quant_only,2,4,5,6496.2600708,10551296,1.62421083593,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.4962600708
bf16,1,16384,1,256,16384,scalar_transform,2,5,5,16918.7286377,16777216,0.991635740443,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9187286377
bf16,1,16384,1,256,16384,vector_transform,2,6,5,3888.27209473,16777216,4.31482560666,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.88827209473
bf16,1,16384,1,256,16384,vector_split,3,0,5,10372.6921082,27328512,2.63465951896,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3726921082
bf16,1,16384,1,256,16384,scalar_fused,3,1,5,22272.4761963,10551296,0.473736997495,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2724761963
bf16,1,16384,1,256,16384,vector_fused,3,2,5,10062.4481201,10551296,1.04858140624,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0624481201
bf16,1,16384,1,256,16384,quant_only,3,3,5,6495.5116272,10551296,1.62439798519,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.4955116272
bf16,1,16384,1,256,16384,scalar_transform,3,4,5,16921.2844849,16777216,0.991485960478,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9212844849
bf16,1,16384,1,256,16384,vector_transform,3,5,5,3878.87191772,16777216,4.32528228719,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87887191772
bf16,1,16384,1,256,16384,scalar_split,3,6,5,23412.2802734,27328512,1.1672725459,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4122802734
bf16,1,16384,1,256,16384,scalar_fused,4,0,5,22273.2086182,10551296,0.473721419347,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,22.2732086182
bf16,1,16384,1,256,16384,vector_fused,4,1,5,10062.8242493,10551296,1.04854221227,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.0628242493
bf16,1,16384,1,256,16384,quant_only,4,2,5,6498.28796387,10551296,1.62370397537,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,6.49828796387
bf16,1,16384,1,256,16384,scalar_transform,4,3,5,16917.8604126,16777216,0.991686631219,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,16.9178604126
bf16,1,16384,1,256,16384,vector_transform,4,4,5,3879.56008911,16777216,4.32451505187,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,3.87956008911
bf16,1,16384,1,256,16384,scalar_split,4,5,5,23413.5955811,27328512,1.16720697192,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,23.4135955811
bf16,1,16384,1,256,16384,vector_split,4,6,5,10385.5201721,27328512,2.63140522064,8388608,2909,true,1,32,3,acl_timeline_event_ms,false,10.3855201721
