dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,16384,1,16,16384,scalar_transform,0,0,5,888.848018646,1048576,1.17970224156,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.888848018646
fp16,1,16384,1,16,16384,vector_transform,0,1,5,431.023979187,1048576,2.43275560208,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.431023979187
fp16,1,16384,1,16,16384,scalar_split,0,2,5,1493.86396408,1769472,1.18449339602,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.49386396408
fp16,1,16384,1,16,16384,vector_split,0,3,5,1035.75601578,1769472,1.70838689136,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.03575601578
fp16,1,16384,1,16,16384,scalar_fused,0,4,5,1287.6999855,720896,0.559832265369,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.2876999855
fp16,1,16384,1,16,16384,vector_fused,0,5,5,870.296001434,720896,0.828334266516,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.870296001434
fp16,1,16384,1,16,16384,quant_only,0,6,5,605.90801239,720896,1.18977796177,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.60590801239
fp16,1,16384,1,16,16384,vector_transform,1,0,5,430.967998505,1048576,2.43307160541,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.430967998505
fp16,1,16384,1,16,16384,scalar_split,1,1,5,1492.28401184,1769472,1.18574747565,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.49228401184
fp16,1,16384,1,16,16384,vector_split,1,2,5,1035.64796448,1769472,1.70856513091,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.03564796448
fp16,1,16384,1,16,16384,scalar_fused,1,3,5,1287.65602112,720896,0.559851379698,524288,2909,true,1,32,3,acl_timeline_event_ms,true,1.28765602112
fp16,1,16384,1,16,16384,vector_fused,1,4,5,870.623970032,720896,0.828022228671,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.870623970032
fp16,1,16384,1,16,16384,quant_only,1,5,5,606.464004517,720896,1.18868720094,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.606464004517
fp16,1,16384,1,16,16384,scalar_transform,1,6,5,887.432003021,1048576,1.18158461316,524288,2909,true,1,32,3,acl_timeline_event_ms,true,0.887432003021
