timestamp_utc,gpu,compute_capability,cuda_runtime,cuda_driver,batch,seq,heads,dim,dtype,scale,method,scope,repetitions,mean_us,input_elements_per_second,max_abs_error,dense_oracle_rows,warp_block_threads,mean_ms
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,naive_global,kernel_only,5,16.9983997941,64006024.8717,0,17,,0.0169983997941
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,warp,kernel_only,5,2.27840002626,477528084.383,0,17,256,0.00227840002626
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,tensor_core,kernel_only,5,3.48160006106,312499994.519,0,17,,0.00348160006106
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,split_int4,kernel_only,5,4.50560003519,241477270.841,0,17,256,0.00450560003519
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,fused_int4,kernel_only,5,2.45760008693,442708317.674,0,17,256,0.00245760008693
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,cpu_fp32_fwht,cpu_compute,5,2.3996,453408901.484,0,17,,0.0023996
2026-09-05T16:07:54Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,64,fp16,1,warp_h2d_d2h,host_e2e,5,10.5666,102965949.312,0,17,256,0.0105666
