dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,4096,1,128,4096,scalar_transform,0,0,5,1919.2440033,2097152,1.0926969142,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,1.9192440033
fp16,1,4096,1,128,4096,vector_transform,0,1,5,166.103994846,2097152,12.6255362006,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,0.166103994846
fp16,1,4096,1,128,4096,scalar_split,0,2,5,2760.43605804,3424256,1.24047647835,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,2.76043605804
fp16,1,4096,1,128,4096,vector_split,0,3,5,1008.2280159,3424256,3.39631109828,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,1.0082280159
fp16,1,4096,1,128,4096,scalar_fused,0,4,5,2621.52004242,1327104,0.506234542756,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,2.62152004242
fp16,1,4096,1,128,4096,vector_fused,0,5,5,957.847976685,1327104,1.38550587599,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,0.957847976685
fp16,1,4096,1,128,4096,quant_only,0,6,5,842.115974426,1327104,1.57591595493,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,0.842115974426
fp16,1,4096,1,128,4096,vector_transform,1,0,5,166.384005547,2097152,12.6042884538,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,0.166384005547
fp16,1,4096,1,128,4096,scalar_split,1,1,5,2760.19592285,3424256,1.24058439897,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,2.76019592285
fp16,1,4096,1,128,4096,vector_split,1,2,5,1007.72399902,3424256,3.39800977581,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,1.00772399902
fp16,1,4096,1,128,4096,scalar_fused,1,3,5,2621.75598145,1327104,0.506188985318,1048576,2909,true,1,32,3,acl_timeline_event_ms,true,2.62175598145
