dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,17,1,256,17,scalar_transform,0,0,5,40.3959989548,17408,0.430933766968,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0403959989548
fp16,1,17,1,256,17,vector_transform,0,1,5,27.6120007038,17408,0.630450512686,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0276120007038
fp16,1,17,1,256,17,scalar_split,0,2,5,56.7200005054,28356,0.499929473683,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0567200005054
fp16,1,17,1,256,17,vector_split,0,3,5,46.1080014706,28356,0.614990871337,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0461080014706
fp16,1,17,1,256,17,scalar_fused,0,4,5,49.7920006514,10948,0.219874675787,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0497920006514
fp16,1,17,1,256,17,vector_fused,0,5,5,40.2799993753,10948,0.271797422288,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0402799993753
fp16,1,17,1,256,17,quant_only,0,6,5,18.7199994922,10948,0.584829075694,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0187199994922
fp16,1,17,1,256,17,vector_transform,1,0,5,27.3479998112,17408,0.636536497009,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0273479998112
fp16,1,17,1,256,17,scalar_split,1,1,5,56.5880000591,28356,0.501095638128,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0565880000591
fp16,1,17,1,256,17,vector_split,1,2,5,46.0480004549,28356,0.615792210734,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0460480004549
fp16,1,17,1,256,17,scalar_fused,1,3,5,49.3680000305,10948,0.221763085262,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0493680000305
fp16,1,17,1,256,17,vector_fused,1,4,5,40.3880000114,10948,0.271070614957,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0403880000114
fp16,1,17,1,256,17,quant_only,1,5,5,18.8400000334,10948,0.581104032941,8704,2909,true,1,32,3,acl_timeline_event_ms,true,0.0188400000334
