dim,rows,mode,dtype,scale,activated,round,original128_ms,original256_ms,auto_ms,baseline_ms,reduction_percent
16,65,hadamard_int4,bf16,1.0,False,2,0.0020392000675201415,0.002016800083220005,0.0020392000675201415,0.0020392000675201415,0.0
1,16384,hadamard_int4,bf16,1.0,True,2,0.005893599987030029,0.005511999875307083,0.001735999993979931,0.005511999875307083,68.50507922257137
2,1,hadamard_int4,bf16,1.0,True,2,0.001902399957180023,0.0018936000764369965,0.001775199919939041,0.0018936000764369965,6.252648485351642
8,4095,hadamard,fp16,1.0,False,2,0.002383200079202652,0.0020304000005126,0.002383200079202652,0.002383200079202652,0.0
1,4095,hadamard,fp16,1.0,False,2,0.0023367999121546744,0.0019783999770879744,0.0023383999243378637,0.0023367999121546744,-0.0684702260928205
4,4097,hadamard,fp16,1.0,True,2,0.0023447999730706213,0.0019912000745534895,0.0016200000420212746,0.0019912000745534895,18.642025845416544
4,15,hadamard_int4,bf16,1.0,False,2,0.0019384000450372695,0.0019432000815868377,0.0019384000450372695,0.0019384000450372695,0.0
4,4096,hadamard,fp16,1.0,True,2,0.002340799942612648,0.0019912000745534895,0.0016152000054717064,0.0019912000745534895,18.88308833888017
4,16384,hadamard_int4,fp16,1.0,True,2,0.006273599714040757,0.006013600155711174,0.002070399932563305,0.006013600155711174,65.57137357067171
1,4095,hadamard,bf16,1.0,False,2,0.002332800067961216,0.0019656000658869743,0.002332800067961216,0.002332800067961216,0.0
4,4096,hadamard_int4,bf16,1.0,True,2,0.0030840000137686728,0.0028807999566197394,0.00200399998575449,0.0028807999566197394,30.43598944975219
2,16384,hadamard_int4,fp16,1.0,True,2,0.006428799778223038,0.005948799848556519,0.002046399936079979,0.005948799848556519,65.59978502930235
1,16384,hadamard_int4,fp16,1.0,True,2,0.005833600088953972,0.0055103998631238936,0.0017343999817967415,0.0055103998631238936,68.52497051251206
1,4096,hadamard,bf16,1.0,True,2,0.002324800007045269,0.0019648000597953796,0.0014928000047802926,0.0019648000597953796,24.022803371873003
1,4097,hadamard,fp16,1.0,True,2,0.0023336000740528107,0.001976799964904785,0.0015279999934136868,0.001976799964904785,22.703357924873057
2,4096,hadamard,bf16,1.0,True,2,0.002335200086236,0.0019936000928282736,0.0015456000342965125,0.0019936000928282736,22.471912001979998
8,4097,hadamard,fp16,1.0,True,2,0.0023824000731110574,0.0020320000126957893,0.001770400069653988,0.0020320000126957893,12.874012864534645
4,4097,hadamard,bf16,1.0,True,2,0.002348800003528595,0.002001599967479706,0.0016335999593138696,0.002001599967479706,18.385292473260773
1,2,hadamard_int4,fp16,1.0,True,2,0.0018464000895619392,0.0018352000042796135,0.0017216000705957413,0.0018352000042796135,6.190057400771664
32,17,hadamard,fp16,1.0,False,2,0.001556800026446581,0.001532800029963255,0.0015599999576807022,0.001556800026446581,-0.2055454252159361
8,4097,hadamard,bf16,1.0,True,2,0.0023792000487446786,0.0020392000675201415,0.0017632000148296357,0.0020392000675201415,13.534721633574087
16,65,hadamard_int4,fp16,1.0,False,2,0.002046399936079979,0.0020239999517798423,0.0020479999482631685,0.002046399936079979,-0.07818668066683632
16,4095,hadamard,bf16,1.0,False,2,0.0024119999259710314,0.002077599987387657,0.002415999956429005,0.0024119999259710314,-0.16583874712861046
16,4097,hadamard,fp16,1.0,True,2,0.002406400069594383,0.0020592000335454943,0.0018384000286459923,0.0020592000335454943,10.722610785865827
32,17,hadamard,bf16,1.0,False,2,0.0015904000028967857,0.0015783999115228653,0.0015904000028967857,0.0015904000028967857,0.0
4,4096,hadamard_int4,fp16,1.0,True,2,0.0030799999833106993,0.002874399907886982,0.0019511999562382698,0.002874399907886982,32.11800658341141
16,4096,hadamard_int4,fp16,1.0,False,2,0.003187200054526329,0.0029047999531030657,0.003187200054526329,0.003187200054526329,0.0
16,16384,hadamard,bf16,1.0,True,2,0.004792800173163414,0.0035344000905752184,0.002537599951028824,0.0035344000905752184,28.2028099253519
2,16384,hadamard_int4,bf16,1.0,True,2,0.0064776003360748294,0.005985600128769875,0.0020535999909043314,0.005985600128769875,65.69099260350399
1,16384,hadamard,fp16,1.0,True,2,0.0046431999653577805,0.0032152000814676283,0.0015944000333547592,0.0032152000814676283,50.41055010713453
2,16384,hadamard,fp16,1.0,True,2,0.004691199958324432,0.0033231999725103377,0.0017416000366210938,0.0033231999725103377,47.592680217029105
8,4095,hadamard,bf16,1.0,False,2,0.002380800060927868,0.0020392000675201415,0.002383200079202652,0.002380800060927868,-0.10080721662317771
8,64,hadamard_int4,bf16,1.0,True,2,0.002009600028395653,0.0020152000710368157,0.0016920000314712524,0.002009600028395653,15.804139751030633
2,257,hadamard,bf16,1.0,True,2,0.0016023999080061913,0.0015664000064134597,0.0014543999917805196,0.0015664000064134597,7.150154122469865
2,257,hadamard,fp16,1.0,True,2,0.0016119999811053276,0.001576000079512596,0.0014671999961137772,0.001576000079512596,6.903558242996233
2,4096,hadamard,fp16,1.0,True,2,0.0023336000740528107,0.0019951999187469483,0.0015623999759554863,0.0019951999187469483,21.69205896235574
4,16384,hadamard_int4,bf16,1.0,True,2,0.0063368000090122225,0.0060639999806880954,0.002147199958562851,0.0060639999806880954,64.59102959431073
64,65,hadamard_int4,bf16,1.0,False,2,0.001960800029337406,0.0019543999806046486,0.0019624000415205956,0.001960800029337406,-0.08159996732202135
16,4096,hadamard,bf16,1.0,True,2,0.0024119999259710314,0.0020896000787615776,0.0018487999215722084,0.0020896000787615776,11.523743688413424
4,16,hadamard_int4,bf16,1.0,True,2,0.0019487999379634857,0.0019503999501466751,0.00164560005068779,0.0019487999379634857,15.558286993406956
2,16384,hadamard,bf16,1.0,True,2,0.004686399921774864,0.003319999948143959,0.0017424000427126885,0.003319999948143959,47.51807018289942
8,63,hadamard_int4,bf16,1.0,False,2,0.0020160000771284104,0.002016800083220005,0.0020183999091386794,0.0020160000771284104,-0.11903928166945299
2,4096,hadamard_int4,fp16,1.0,True,3,0.004020800068974495,0.0037840001285076143,0.002399200014770031,0.0037840001285076143,36.59619626608575
8,63,hadamard_int4,fp16,1.0,False,3,0.002014400064945221,0.0020136000588536263,0.002012000046670437,0.002014400064945221,0.11914307969650428
4,16,hadamard_int4,bf16,1.0,True,3,0.0019368000328540802,0.001942400075495243,0.0016335999593138696,0.0019368000328540802,15.654691676838384
1,4095,hadamard,bf16,1.0,False,3,0.0023336000740528107,0.0019775999709963797,0.0023336000740528107,0.0023336000740528107,0.0
2,16384,hadamard,fp16,1.0,True,3,0.004687200114130974,0.0033080000430345535,0.0017263999208807946,0.0033080000430345535,47.811369455210084
1,4096,hadamard,fp16,1.0,True,3,0.002330400049686432,0.0019680000841617584,0.0014936000108718873,0.0019680000841617584,24.105693750106482
1,16384,hadamard,fp16,1.0,True,3,0.004648000001907349,0.0032039999961853026,0.001581599935889244,0.0032039999961853026,50.63670606203794
2,257,hadamard,fp16,1.0,True,3,0.0016039999201893807,0.0015639999881386756,0.0014511999674141408,0.0015639999881386756,7.21227759462958
1,16384,hadamard_int4,fp16,1.0,True,3,0.005936000123620033,0.005482399836182594,0.0017456000670790673,0.005482399836182594,68.15992778274756
1,4096,hadamard_int4,bf16,1.0,True,3,0.002951199933886528,0.002762399986386299,0.0016648000106215476,0.002762399986386299,39.733564334417906
1,4095,hadamard,fp16,1.0,False,3,0.002335200086236,0.0019759999588131903,0.002332800067961216,0.002335200086236,0.10277570170239558
4,4097,hadamard,fp16,1.0,True,3,0.0023471999913454054,0.0019943999126553536,0.001621600054204464,0.0019943999126553536,18.692332269235912
64,65,hadamard_int4,fp16,1.0,False,3,0.001966400071978569,0.0019600000232458115,0.001966400071978569,0.001966400071978569,0.0
2,255,hadamard,bf16,1.0,False,3,0.0016335999593138696,0.001589599996805191,0.0016343999654054643,0.0016335999593138696,-0.04897197058761904
1,16384,hadamard,bf16,1.0,True,3,0.004652800038456917,0.003226400166749954,0.001587199978530407,0.003226400166749954,50.80585493121769
16,65,hadamard_int4,bf16,1.0,False,3,0.002040000073611736,0.002016800083220005,0.0020392000675201415,0.002040000073611736,0.039215983467011384
2,2,hadamard_int4,bf16,1.0,True,3,0.001897599920630455,0.0018888000398874284,0.0017664000391960145,0.0018888000398874284,6.480304855283081
4,4096,hadamard_int4,fp16,1.0,True,3,0.003085600025951862,0.002868800051510334,0.0019624000415205956,0.002868800051510334,31.595091805458765
16,4095,hadamard,fp16,1.0,False,3,0.0024111999198794367,0.0020632000640034677,0.0024111999198794367,0.0024111999198794367,0.0
8,16384,hadamard_int4,fp16,1.0,True,3,0.006338399648666382,0.006140799820423126,0.0024280000478029253,0.006140799820423126,60.46117576202597
1,2,hadamard_int4,fp16,1.0,True,3,0.0018991999328136443,0.001889600045979023,0.0017759999260306357,0.001889600045979023,6.011860562245575
1,2,hadamard_int4,bf16,1.0,True,3,0.0018456000834703445,0.0018319999799132347,0.0017184000462293625,0.0018319999799132347,6.200869810558207
8,64,hadamard_int4,bf16,1.0,True,3,0.002012000046670437,0.0020104000344872476,0.001690400019288063,0.0020104000344872476,15.917230884887068
