dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,64,1,scalar_transform,0,0,5,10.0560002029,256,0.0254574378316,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0100560002029
fp16,1,1,1,64,1,vector_transform,0,1,5,9.66800004244,256,0.0264791062139,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.00966800004244
fp16,1,1,1,64,1,scalar_split,0,2,5,17.1000003815,420,0.0245614029609,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0171000003815
fp16,1,1,1,64,1,vector_split,0,3,5,17.0159995556,420,0.0246826522666,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0170159995556
fp16,1,1,1,64,1,scalar_fused,0,4,5,13.7480005622,164,0.0119290073679,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0137480005622
fp16,1,1,1,64,1,vector_fused,0,5,5,12.4080002308,164,0.0132172789289,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0124080002308
fp16,1,1,1,64,1,quant_only,0,6,5,8.12800005078,164,0.0201771652283,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.00812800005078
fp16,1,1,1,64,1,vector_transform,1,0,5,9.55199971795,256,0.0268006708081,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.00955199971795
fp16,1,1,1,64,1,scalar_split,1,1,5,16.9679999352,420,0.0247524753421,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0169679999352
fp16,1,1,1,64,1,vector_split,1,2,5,16.0479992628,420,0.0261714867456,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0160479992628
fp16,1,1,1,64,1,scalar_fused,1,3,5,13.4079992771,164,0.0122315042394,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0134079992771
fp16,1,1,1,64,1,vector_fused,1,4,5,12.3080000281,164,0.0133246668529,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0123080000281
fp16,1,1,1,64,1,quant_only,1,5,5,8.22800025344,164,0.0199319391041,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.00822800025344
fp16,1,1,1,64,1,scalar_transform,1,6,5,10.3239998221,256,0.024796590896,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0103239998221
fp16,1,1,1,64,1,scalar_split,2,0,5,16.8720006943,420,0.0248933133427,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0168720006943
fp16,1,1,1,64,1,vector_split,2,1,5,16.2119999528,420,0.0259067358267,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0162119999528
fp16,1,1,1,64,1,scalar_fused,2,2,5,13.3440002799,164,0.0122901676079,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0133440002799
fp16,1,1,1,64,1,vector_fused,2,3,5,12.0039999485,164,0.0136621126877,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0120039999485
fp16,1,1,1,64,1,quant_only,2,4,5,7.92400017381,164,0.0206966174158,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.00792400017381
fp16,1,1,1,64,1,scalar_transform,2,5,5,10.2760002017,256,0.024912416794,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0102760002017
fp16,1,1,1,64,1,vector_transform,2,6,5,10.2920003235,256,0.0248736875197,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0102920003235
fp16,1,1,1,64,1,vector_split,3,0,5,16.4199993014,420,0.0255785638166,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0164199993014
fp16,1,1,1,64,1,scalar_fused,3,1,5,13.0919992924,164,0.0125267345604,128,2909,true,1,32,3,acl_timeline_event_ms,true,0.0130919992924
