dtype,batch,seq,heads,dim,scale,method,rows,repeats,seed,input_read_only,input_working_set_bytes,logical_io_bytes,run1_count,run1_median_ms,run1_mean_ms,run1_minimum_ms,run1_maximum_ms,run1_population_stddev_ms,run1_cv_percent,run1_range_over_median_percent,run2_count,run2_median_ms,run2_mean_ms,run2_minimum_ms,run2_maximum_ms,run2_population_stddev_ms,run2_cv_percent,run2_range_over_median_percent,run3_count,run3_median_ms,run3_mean_ms,run3_minimum_ms,run3_maximum_ms,run3_population_stddev_ms,run3_cv_percent,run3_range_over_median_percent,across_run_medians_count,across_run_medians_median_ms,across_run_medians_mean_ms,across_run_medians_minimum_ms,across_run_medians_maximum_ms,across_run_medians_population_stddev_ms,across_run_medians_cv_percent,across_run_medians_range_over_median_percent,comparison_role,run1_baseline_over_candidate,run1_time_reduction_percent,run2_baseline_over_candidate,run2_time_reduction_percent,run3_baseline_over_candidate,run3_time_reduction_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,stable_candidate_every_run_at_least_5_percent,every_run_faster,any_run_slowdown,every_run_slowdown,any_run_regression_over_3_percent,every_run_regression_over_3_percent
fp16,1,1,1,128,1.0,warp32_split,1,100,2909,true,256,836,5,0.0307583999634,0.030719999790179997,0.0305983996391,0.0308735990524,0.00010311721357131559,0.33566801522009837,0.8947130332769782,5,0.0307520008087,0.0307417602539,0.030604801178,0.0308735990524,0.0001174947858720024,0.3821992784459915,0.8740825550575408,5,0.0308671998978,0.03076864004134,0.0305983996391,0.0308863997459,0.00013397882060522973,0.43543952682087683,0.9330295840035968,3,0.0307583999634,0.030792533556633334,0.0307520008087,0.0308671998978,0.00005286166962069586,0.171670413295071,0.37452887418421166,candidate_vs_matching_baseline,1.3412401573582953,25.44213692724512,1.3413111656991956,25.446083983150746,1.3363052751422353,25.16679993697093,25.16679993697093,25.446083983150746,True,True,False,False,False,False
fp16,1,1,1,128,1.0,warp32_transform,1,100,2909,true,256,512,5,0.0152256000042,0.01521919965744,0.0151935994625,0.0152383995056,0.000018985451940617425,0.12474671709386681,0.2942415608425432,5,0.0152576005459,0.015249919891360001,0.0151935994625,0.0152831995487,0.00003222979822902836,0.21134404940243973,0.5872488661008891,5,0.0152831995487,0.0152575995922,0.0151935994625,0.0152831995487,0.000035287174040918405,0.2312760524857261,0.5862652379463452,3,0.0152576005459,0.015255466699600001,0.0152256000042,0.0152831995487,0.00002356327448489703,0.15445790645995025,0.37751377961902693,candidate_vs_matching_baseline,1.0647330650961617,6.0797459211352045,1.0624999462812814,5.882348182701492,1.06072028365153,5.724438816471045,5.724438816471045,6.0797459211352045,True,True,False,False,False,False
fp16,1,1,1,256,1.0,baseline_fused,1,100,2909,true,512,644,5,0.0397887992859,0.039820800304399995,0.0397568011284,0.0398848009109,0.00005354657816049321,0.13446886489264404,0.32169802757872495,5,0.0397887992859,0.03982335996626,0.0397695994377,0.0398912000656,0.00005317821340145943,0.13353522517063907,0.30561522358653587,5,0.0397952008247,0.03981951999664,0.0397887992859,0.0398848009109,0.00003784167355101236,0.09503297265814724,0.24123920224172726,3,0.0397887992859,0.039790933132166664,0.0397887992859,0.0397952008247,0.000003017714330338592,0.0075839245094232195,0.016088796130792615,baseline,,,,,,,,,,,,,,
fp16,1,1,1,256,1.0,baseline_split,1,100,2909,true,512,1668,5,0.0541120004654,0.0541158399582,0.0540992021561,0.0541311979294,0.00001317666592935758,0.024349000107058233,0.05912879402871525,5,0.0541120004654,0.054115840911860005,0.0541056013107,0.0541376018524,0.000011870412072769405,0.021935189165965433,0.05913760612206907,5,0.0541311979294,0.05418879890444,0.0541120004654,0.0544384002686,0.0001250219646351696,0.23071551162379766,0.6029790872644287,3,0.0541120004654,0.05411839962006667,0.0541120004654,0.0541311979294,0.000009049771317323657,0.016722170982247736,0.03547727645418756,baseline,,,,,,,,,,,,,,
fp16,1,1,1,256,1.0,baseline_transform,1,100,2909,true,512,1024,5,0.0178944003582,0.017931520223619998,0.01787520051,0.0180224001408,0.000058010891330135664,0.32351351478678186,0.8226016399177416,5,0.0178944003582,0.01792768001556,0.0178815996647,0.0180032002926,0.00004779044082902014,0.26657348183111984,0.6795456984635697,5,0.0178944003582,0.0179366400242,0.0178944003582,0.0180095994473,0.000052087882398670966,0.2903993296871339,0.643771720728341,3,0.0178944003582,0.0178944003582,0.0178944003582,0.0178944003582,0.0000,0.0,0.0,baseline,,,,,,,,,,,,,,
fp16,1,1,1,256,1.0,optimized_fused,1,100,2909,true,512,644,5,0.0195008003712,0.019456000328080002,0.01938560009,0.0195008003712,0.000054905939926813224,0.2822056897664103,0.590746425824321,5,0.0194879996777,0.01945344018938,0.0193920004368,0.0195008003712,0.000050328400598494256,0.2587120843847942,0.5582919550460557,5,0.0195008003712,0.0194611198902,0.0193920004368,0.0195071995258,0.0000539120411899329,0.27702435160003963,0.590740312229102,3,0.0195008003712,0.019496533473366668,0.0194879996777,0.0195008003712,0.0000060343047851608,0.030950654860793538,0.06564188780120926,candidate_vs_matching_baseline,2.04036749920596,50.98922128542209,2.0417077146932674,51.021392885796416,2.040695769773226,50.9971052612548,50.98922128542209,51.021392885796416,True,True,False,False,False,False
fp16,1,1,1,256,1.0,optimized_split,1,100,2909,true,512,1668,5,0.0336640000343,0.03364096021652,0.0335360002518,0.0336768007278,0.000052868770399774105,0.15715594935311017,0.4182523641175796,5,0.0336640000343,0.03364095973968,0.0335360002518,0.0336831998825,0.000053484782031946995,0.1589870873061357,0.43726125995134435,5,0.0336448001862,0.03361151981354,0.0335296010971,0.033670399189,0.000062497122653582475,0.18593959154565293,0.4184839592471506,3,0.0336640000343,0.033657600084933335,0.0336448001862,0.0336640000343,0.000009050895192841715,0.026891088996251117,0.05703376925035266,candidate_vs_matching_baseline,1.6074144608562762,37.7882914237753,1.6074144608562762,37.7882914237753,1.608902345379446,37.845823715039806,37.7882914237753,37.845823715039806,True,True,False,False,False,False
fp16,1,1,1,256,1.0,optimized_transform,1,100,2909,true,512,1024,5,0.0175168001652,0.0175065600872,0.0174336004257,0.0175551998615,0.00003978291538017281,0.2272457592012052,0.6941874923113959,5,0.0175168001652,0.01751296019554,0.0174528002739,0.0175616002083,0.000034960640698550136,0.19962724923827274,0.6211176320670101,5,0.0175168001652,0.01751424026488,0.0174144005775,0.017568000555,0.000054995269486533854,0.314003169162934,0.876872351407835,3,0.0175168001652,0.0175168001652,0.0175168001652,0.0175168001652,0.0000,0.0,0.0,candidate_vs_matching_baseline,1.0215564594811193,2.1101584039778465,1.0215564594811193,2.1101584039778465,1.0215564594811193,2.1101584039778465,2.1101584039778465,2.1101584039778465,False,True,False,False,False,False
fp16,1,1,1,256,1.0,warp32_fused,1,100,2909,true,512,644,5,0.0186943995953,0.018700799942019998,0.018630399704,0.0187520003319,0.00004470864772482832,0.23907345067292904,0.650465543330812,5,0.0186751997471,0.0186918401718,0.0186240005493,0.0187647998333,0.00004884146543251058,0.26129832581276136,0.7539372317656953,5,0.0186816000938,0.0187033600807,0.018630399704,0.0187776005268,0.00005573518073460656,0.29799554996601757,0.7879454760882861,3,0.0186816000938,0.018683733145399998,0.0186751997471,0.0186943995953,0.000007982103923651122,0.04272221114235056,0.1027741098385439,candidate_vs_matching_baseline,2.1283806994209855,53.01592425302275,2.130568873410773,53.064178657640596,2.130181602479925,53.05564563904714,53.01592425302275,53.064178657640596,True,True,False,False,False,False
fp16,1,1,1,256,1.0,warp32_split,1,100,2909,true,512,1668,5,0.0339903998375,0.0339903998375,0.033977599144,0.034003200531,0.000009051120040202516,0.026628460045994645,0.07531946409100461,5,0.0339903998375,0.03399167966844,0.033977599144,0.034003200531,0.000008490875724698373,0.02497927671571297,0.07531946409100461,5,0.0339840006828,0.03398655986786,0.033977599144,0.0339967989922,0.000006526537558672905,0.01920328972407955,0.05649672732531876,3,0.0339903998375,0.033988266785933334,0.0339840006828,0.0339903998375,0.0000030165904548205336,0.008875387714883434,0.018826359003105187,candidate_vs_matching_baseline,1.5919789329956864,37.18509841595312,1.5919789329956864,37.18509841595312,1.592843598216996,37.21919709383996,37.18509841595312,37.21919709383996,True,True,False,False,False,False
