dtype,batch,seq,heads,dim,scale,method,rows,repeats,seed,input_read_only,input_working_set_bytes,logical_io_bytes,run1_count,run1_median_us,run1_mean_us,run1_minimum_us,run1_maximum_us,run1_population_stddev_us,run1_cv_percent,run1_range_over_median_percent,run2_count,run2_median_us,run2_mean_us,run2_minimum_us,run2_maximum_us,run2_population_stddev_us,run2_cv_percent,run2_range_over_median_percent,run3_count,run3_median_us,run3_mean_us,run3_minimum_us,run3_maximum_us,run3_population_stddev_us,run3_cv_percent,run3_range_over_median_percent,across_run_medians_count,across_run_medians_median_us,across_run_medians_mean_us,across_run_medians_minimum_us,across_run_medians_maximum_us,across_run_medians_population_stddev_us,across_run_medians_cv_percent,across_run_medians_range_over_median_percent,comparison_role,run1_baseline_over_candidate,run1_time_reduction_percent,run2_baseline_over_candidate,run2_time_reduction_percent,run3_baseline_over_candidate,run3_time_reduction_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,stable_candidate_every_run_at_least_5_percent,every_run_faster,any_run_slowdown,every_run_slowdown,any_run_regression_over_3_percent,every_run_regression_over_3_percent
fp16,1,257,1,256,1.0,baseline_fused,257,100,2909,true,131584,165508,5,108.447999954,108.3430385588,108.025598526,108.607997894,0.23701072580544774,0.2187595335687554,0.5370309901953301,5,108.537597656,108.52351951600001,108.390398026,108.659200668,0.0972637382558273,0.0896245704982756,0.2476585513270181,5,108.40959549,108.4159965518,108.326396942,108.479995728,0.056811979701699794,0.05240184244818119,0.1416837553039037,3,108.447999954,108.46506436666667,108.40959549,108.537597656,0.053631671363830076,0.04944603285582163,0.11803091440533335,baseline,,,,,,,,,,,,,,
fp16,1,257,1,256,1.0,baseline_split,257,100,2909,true,131584,428676,5,149.126396179,149.4835186004,148.607997894,150.873603821,0.8015051009825145,0.5361829240353255,1.519252114347707,5,149.177598953,149.6204795836,148.889598846,150.617599487,0.704202946176208,0.4706594632874016,1.1583512894214225,5,149.132795334,149.5231990814,148.652801514,150.745601654,0.7688741116114797,0.5142172695174257,1.4033131581239005,3,149.132795334,149.14559682200002,149.126396179,149.177598953,0.02277922427101909,0.01527314567536666,0.03433367817274189,baseline,,,,,,,,,,,,,,
fp16,1,257,1,256,1.0,baseline_transform,257,100,2909,true,131584,263168,5,50.1567983627,49.92768001556,49.3696022034,50.2591991425,0.35364567792567575,0.7083158636961737,1.773631826870287,5,49.5616006851,49.29024028778,47.9935979843,49.8880004883,0.7002040715364074,1.4205734592655281,3.8223190490486405,5,49.8432016373,49.77151966094,49.3311977386,50.3359985352,0.3645957243556747,0.7325388632684334,2.015923463167065,3,49.8432016373,49.853866895033335,49.5616006851,50.1567983627,0.24310543617533356,0.4876360678043067,1.1941401395744027,baseline,,,,,,,,,,,,,,
fp16,1,257,1,256,1.0,optimized_fused,257,100,2909,true,131584,165508,5,45.7919979095,45.79584026336,45.7344007492,45.8752012253,0.05224604518297308,0.11408469608270014,0.307478342347657,5,45.8943986893,45.8508796692,45.6767988205,45.926399231,0.09260353764410656,0.20196676336901848,0.5438581125983768,5,45.7728004456,45.80607986452,45.6831979752,45.9456014633,0.09658784662388702,0.2108625032082281,0.5732738341230826,3,45.7919979095,45.81973234813333,45.7728004456,45.8943986893,0.05337560324380866,0.11649043001444585,0.2655447441719346,candidate_vs_matching_baseline,2.3682740414237613,57.77515682269527,2.364942144482326,57.71566749177728,2.368428290046236,57.777906799936176,57.71566749177728,57.777906799936176,True,True,False,False,False,False
fp16,1,257,1,256,1.0,optimized_split,257,100,2909,true,131584,428676,5,91.5904045105,91.62880134584,91.4175987244,92.0320034027,0.223617632311338,0.24404731812143293,0.670817736403347,5,91.8208026886,91.91808128358,91.6928005219,92.2560024261,0.1952325453627602,0.2123984124085889,0.6133707043599216,5,91.8527984619,91.7337589264,91.2063980103,92.1216011047,0.3143606000746487,0.34268801775240354,0.9963801971473082,3,91.8208026886,91.75466855366666,91.5904045105,91.8527984619,0.11688438528552296,0.12738794344525162,0.28576743364995383,candidate_vs_matching_baseline,1.6281879851497332,38.58203050748854,1.6246601487346954,38.44866566224254,1.6236064423868308,38.40871938584326,38.40871938584326,38.58203050748854,True,True,False,False,False,False
fp16,1,257,1,256,1.0,optimized_transform,257,100,2909,true,131584,263168,5,52.5311994553,52.45183944704,52.2111988068,52.6143980026,0.15028965366545438,0.28652885246703325,0.7675423367080941,5,52.2495985031,52.2777605057,52.1152019501,52.6208019257,0.1851625732149547,0.35418994888804745,0.9676628913617422,5,52.633600235,52.62336063382,52.4736022949,52.8832006454,0.1477052057537021,0.2806837191214559,0.778206979327309,3,52.5311994553,52.47146606446667,52.2495985031,52.633600235,0.16235843271577716,0.30942232968353295,0.7309974565243949,candidate_vs_matching_baseline,0.9548001736640256,-4.733956652156968,0.9485546703705192,-5.423549241435444,0.9469844626770475,-5.5983534484908,-5.5983534484908,-4.733956652156968,False,False,True,True,True,True
fp16,1,257,1,256,1.0,warp32_fused,257,100,2909,true,131584,165508,5,37.5808000565,37.56288003924,37.260799408,37.9520010948,0.2538606085506467,0.6758283930450797,1.8392415429177533,5,38.5279989243,38.52415990832,37.6512002945,39.6799993515,0.699137430667958,1.8148025351669417,5.265778430346706,5,37.6575994492,38.05823993684,37.331199646,39.0271997452,0.6681992149487619,1.7557281052872642,4.503739282393448,3,37.6575994492,37.92213281,37.5808000565,38.5279989243,0.42955779434398744,1.1327363798238526,2.5152927474247693,candidate_vs_matching_baseline,2.885728877271274,65.34670987713879,2.8171096523661974,64.50262419994685,2.878823851643657,65.26359195512943,64.50262419994685,65.34670987713879,True,True,False,False,False,False
fp16,1,257,1,256,1.0,warp32_split,257,100,2909,true,131584,428676,5,72.4416017532,72.26495933532,71.2447977066,73.1583976746,0.6323331378249933,0.8750204021991833,2.641576002860082,5,72.044801712,72.15231990814,71.7759990692,72.8959989548,0.40163013183512947,0.5566420211386978,1.554588060464408,5,72.4096012115,72.51455974578,72.1727991104,73.0495977402,0.2986703889763367,0.41187644250121486,1.2108872513176339,3,72.4096012115,72.29866822556667,72.044801712,72.4416017532,0.17998548774858975,0.2489471689672732,0.5479936839328845,candidate_vs_matching_baseline,2.058573976415597,51.42268330132072,2.070622659901811,51.70534837827865,2.0595721125213835,51.44622546011399,51.42268330132072,51.70534837827865,True,True,False,False,False,False
fp16,1,257,1,256,1.0,warp32_transform,257,100,2909,true,131584,263168,5,32.9216003418,32.7692799568,32.1984004974,33.2543992996,0.3754872328700936,1.1458513380980644,3.2076168571283503,5,32.6975989342,32.6771197319,32.5184011459,32.7807998657,0.09776665477493089,0.29918993955727774,0.8025014935440447,5,32.7552008629,32.77311992646,32.441599369,33.1263995171,0.23362712738202776,0.7128620281079937,2.090660811290065,3,32.7552008629,32.79146671296667,32.6975989342,32.9216003418,0.09497566903331574,0.2896353184341086,0.6838651624747428,candidate_vs_matching_baseline,1.5235224849934395,34.36263594072875,1.5157565784826212,34.026346037628926,1.5216881693360225,34.2835135245651,34.026346037628926,34.36263594072875,True,True,False,False,False,False
fp16,4,64,16,64,1.0,baseline_fused,4096,100,2909,true,524288,671744,5,157.337598801,157.2928009032,157.024002075,157.446403503,0.15333235339950327,0.09748211775684887,0.2684682054505308,5,156.831998825,156.8422393798,156.364803314,157.401599884,0.3352420478213768,0.21374474704456004,0.6610873914556875,5,156.947202682,156.9075202942,156.243200302,157.209596634,0.35183388459919923,0.22423009677261757,0.6157461334039123,3,156.947202682,157.038933436,156.831998825,157.337598801,0.2163619380495862,0.1377759854296023,0.3221465354973158,baseline,,,,,,,,,,,,,,
