partition,case_id,rows,n,dtype,scale,round,old_wmma_ms,four_warp_wmma_ms,warp128_ms,old_over_new,warp128_over_new,reduction_vs_old,reduction_vs_warp128
screen,n64_m17_fp16_normalized,17,64,fp16,normalized,3,0.002898560017347336,0.003173760026693344,0.0019148799777030945,0.9132889673348329,0.6033474369825487,-0.0949436988363146,-0.6574198193352467
screen,n64_m17_fp16_unit,17,64,fp16,unit,1,0.002861119955778122,0.003123199939727783,0.001966080069541931,0.9160860690934491,0.6295082311359463,-0.09160048792095643,-0.5885415798225577
screen,n64_m17_fp16_unit,17,64,fp16,unit,2,0.002861279994249344,0.003123199939727783,0.00187391996383667,0.9161373109205208,0.6,-0.09153943200415582,-0.6666666666666665
screen,n64_m17_fp16_unit,17,64,fp16,unit,3,0.00286624014377594,0.003122399896383286,0.00187391996383667,0.9179606196810156,0.6001537362357892,-0.08937135053515965,-0.6662397309597332
holdout,n64_m64_bf16_normalized,64,64,bf16,normalized,1,0.0030105599761009218,0.003153919875621796,0.0019403199851512909,0.9545454846113963,0.6152090292936679,-0.047619014621507194,-0.6254637893532173
holdout,n64_m64_bf16_normalized,64,64,bf16,normalized,2,0.003001119941473007,0.003153919875621796,0.0018534399569034576,0.9515523728646835,0.5876623471729927,-0.05091430436925215,-0.7016574310241213
holdout,n64_m64_bf16_normalized,64,64,bf16,normalized,3,0.00301024004817009,0.00315423995256424,0.0018534399569034576,0.9543471940753635,0.5876027140537305,-0.04783668481245762,-0.7018301244751564
holdout,n64_m64_bf16_unit,64,64,bf16,unit,1,0.002979840040206909,0.0031334400177001954,0.0020428799837827684,0.9509803996165141,0.6519607754553893,-0.05154638350406926,-0.5338346073067173
holdout,n64_m64_bf16_unit,64,64,bf16,unit,2,0.002979840040206909,0.0031334400177001954,0.001966080069541931,0.9509803996165141,0.6274509990412855,-0.05154638350406926,-0.5937499526304861
holdout,n64_m64_bf16_unit,64,64,bf16,unit,3,0.002979840040206909,0.0031329600512981417,0.0019862399995326996,0.9511260888794968,0.6339819107204068,-0.05138531230709975,-0.5773320706637817
holdout,n64_m64_fp16_normalized,64,64,fp16,normalized,1,0.0031643199920654294,0.0033587199449539185,0.0019148799777030945,0.9421208210048736,0.5701219539247314,-0.06143498551851567,-0.7540106868644141
holdout,n64_m64_fp16_normalized,64,64,fp16,normalized,2,0.0031641599535942077,0.0033587199449539185,0.0018227200210094452,0.9420731723548388,0.5426829419784962,-0.061488671310281795,-0.8426965777738138
holdout,n64_m64_fp16_normalized,64,64,fp16,normalized,3,0.0031652799248695373,0.0033587199449539185,0.0018227200210094452,0.9424066241738904,0.5426829419784962,-0.06111308467997634,-0.8426965777738138
holdout,n64_m64_fp16_unit,64,64,fp16,unit,1,0.003153919875621796,0.003400000035762787,0.0019974400103092193,0.9276234830727631,0.5874823497938862,-0.07802359281320559,-0.7021787979687262
holdout,n64_m64_fp16_unit,64,64,fp16,unit,2,0.003153919875621796,0.0034001599252223968,0.0019148799777030945,0.927579862413532,0.5631735035456741,-0.07807428828611407,-0.775651719592839
holdout,n64_m64_fp16_unit,64,64,fp16,unit,3,0.003153919875621796,0.003399679958820343,0.0019251200556755065,0.927710818025405,0.566265083476712,-0.07792210737442895,-0.7659573743453767
holdout,n64_m257_bf16_normalized,257,64,bf16,normalized,1,0.0030003198981285095,0.0031641599535942077,0.0019916799664497376,0.9482200464361512,0.6294498368160447,-0.05460752887313647,-0.5886889494773953
holdout,n64_m257_bf16_normalized,257,64,bf16,normalized,2,0.0030003198981285095,0.003153919875621796,0.0019046400487422943,0.9512987065142218,0.6038961431659053,-0.051194533485944715,-0.6559138708148284
holdout,n64_m257_bf16_normalized,257,64,bf16,normalized,3,0.0030003198981285095,0.003163679987192154,0.0019046400487422943,0.9483639022514946,0.6020330932499626,-0.054447557130672175,-0.6610382572188647
holdout,n64_m257_bf16_unit,257,64,bf16,unit,1,0.003031040132045746,0.0031948798894882204,0.001955839991569519,0.9487180228647909,0.6121795057161977,-0.054053971674698165,-0.63350780394075
holdout,n64_m257_bf16_unit,257,64,bf16,unit,2,0.003031040132045746,0.0031948798894882204,0.0018780799955129624,0.9487180228647909,0.5878405638009156,-0.054053971674698165,-0.7011415366338529
holdout,n64_m257_bf16_unit,257,64,bf16,unit,3,0.003031040132045746,0.0031948798894882204,0.001884160041809082,0.9487180228647909,0.5897436232292603,-0.054053971674698165,-0.6956520776338335
holdout,n64_m257_fp16_normalized,257,64,fp16,normalized,1,0.002949279993772507,0.003184640109539032,0.0019763199985027313,0.9260952234252326,0.620578756319438,-0.0798025674956242,-0.6113990203771298
holdout,n64_m257_fp16_normalized,257,64,fp16,normalized,2,0.002949120104312897,0.003184320032596588,0.0018940800428390503,0.9261380998530157,0.5948145988625905,-0.07975257702788241,-0.6811961271835099
holdout,n64_m257_fp16_normalized,257,64,fp16,normalized,3,0.002949120104312897,0.003184640109539032,0.001884160041809082,0.9260450169798854,0.5916398641609174,-0.0798611100584552,-0.690217411935607
holdout,n64_m257_fp16_unit,257,64,fp16,unit,1,0.002957919985055924,0.0031641599535942077,0.0020076799392700195,0.9348199928059853,0.6345064626045442,-0.06972466110653919,-0.5760280768381227
holdout,n64_m257_fp16_unit,257,64,fp16,unit,2,0.002959039956331253,0.0031641599535942077,0.0019249600172042847,0.9351739481343362,0.6083636874986991,-0.06931977948593548,-0.6437535976407835
holdout,n64_m257_fp16_unit,257,64,fp16,unit,3,0.0029499199986457825,0.0031641599535942077,0.0019244800508022308,0.9322916799117353,0.6082119990856311,-0.0726256830852281,-0.6441635507082597
screen,n64_m4096_bf16_normalized,4096,64,bf16,normalized,1,0.004208639860153198,0.004177919924259186,0.0020684799551963806,1.0073529259657745,0.4950980374673304,0.007299255083539902,-1.0198019873306126
screen,n64_m4096_bf16_normalized,4096,64,bf16,normalized,2,0.004208639860153198,0.004177919924259186,0.0020684799551963806,1.0073529259657745,0.4950980374673304,0.007299255083539902,-1.0198019873306126
screen,n64_m4096_bf16_normalized,4096,64,bf16,normalized,3,0.004208639860153198,0.004177919924259186,0.002062560021877289,1.0073529259657745,0.4936810803627393,0.007299255083539902,-1.0255991970873901
screen,n64_m4096_bf16_unit,4096,64,bf16,unit,1,0.00419840008020401,0.004136959910392761,0.0020479999482631685,1.0148515265175522,0.4950495031673469,0.014634186508557634,-1.0200000072759576
screen,n64_m4096_bf16_unit,4096,64,bf16,unit,2,0.00419840008020401,0.004136959910392761,0.0020468799769878384,1.0148515265175522,0.49477877990688784,0.014634186508557634,-1.021105270901451
screen,n64_m4096_bf16_unit,4096,64,bf16,unit,3,0.004207520037889481,0.004136959910392761,0.0020377600193023683,1.0170560336636234,0.49257427276081683,0.01677000391235528,-1.0301506905651525
screen,n64_m4096_fp16_normalized,4096,64,fp16,normalized,1,0.004290559887886047,0.00389615997672081,0.0020684799551963806,1.1012278534561568,0.5309022133473353,0.09192271439417143,-0.8835860443960213
screen,n64_m4096_fp16_normalized,4096,64,fp16,normalized,2,0.004290559887886047,0.003900320082902908,0.0020582400262355804,1.1000532768307296,0.5277105423367421,0.09095311921526616,-0.894978249954842
screen,n64_m4096_fp16_normalized,4096,64,fp16,normalized,3,0.004290559887886047,0.0039001598954200743,0.0020582400262355804,1.1000984582515236,0.5277322164797794,0.09099045408228112,-0.8949004225485182
screen,n64_m4096_fp16_unit,4096,64,fp16,unit,1,0.004321280121803284,0.0038809600472450257,0.0020768000185489655,1.1134564822100728,0.5351253280804119,0.10189574897877973,-0.8687211154575223
screen,n64_m4096_fp16_unit,4096,64,fp16,unit,2,0.004321280121803284,0.0038806399703025817,0.002078720033168793,1.1135483206050534,0.535664232981322,0.10196981891486856,-0.8668410889305518
screen,n64_m4096_fp16_unit,4096,64,fp16,unit,3,0.004321280121803284,0.0038809600472450257,0.002078720033168793,1.1134564822100728,0.5356200547965991,0.10189574897877973,-0.866995066829132
holdout,n64_m16384_bf16_normalized,16384,64,bf16,normalized,1,0.00907263994216919,0.006635519862174988,0.00345088005065918,1.3672839703015167,0.5200617468317021,0.2686230353600374,-0.9228485965217728
holdout,n64_m16384_bf16_normalized,16384,64,bf16,normalized,2,0.009066720008850098,0.006635519862174988,0.00345088005065918,1.3663918121221947,0.5200617468317021,0.2681454974127354,-0.9228485965217728
holdout,n64_m16384_bf16_normalized,16384,64,bf16,normalized,3,0.009072159826755525,0.006635519862174988,0.00345088005065918,1.3672116149437394,0.5200617468317021,0.2685843295434922,-0.9228485965217728
holdout,n64_m16384_bf16_unit,16384,64,bf16,unit,1,0.009052159786224366,0.006624480187892913,0.003434879928827286,1.3664709576410763,0.5185131257702256,0.26818788616899036,-0.928591486502004
holdout,n64_m16384_bf16_unit,16384,64,bf16,unit,2,0.009052159786224366,0.00662447988986969,0.0034303998947143553,1.3664710191161031,0.5178368644397583,0.2681879190918762,-0.9311101017921706
holdout,n64_m16384_bf16_unit,16384,64,bf16,unit,3,0.009052159786224366,0.0066193598508834835,0.0034303998947143553,1.367527977046931,0.5182374084491722,0.2687535342718025,-0.9296175530680129
holdout,n64_m16384_fp16_normalized,16384,64,fp16,normalized,1,0.009093120098114013,0.0066867202520370485,0.0034406399726867676,1.3598774519307693,0.514548215418255,0.26463961985678286,-0.9434524696332709
holdout,n64_m16384_fp16_normalized,16384,64,fp16,normalized,2,0.009082880020141602,0.0066867202520370485,0.00343983992934227,1.3583460467595583,0.514428568818077,0.26381057140367214,-0.9439044808447272
holdout,n64_m16384_fp16_normalized,16384,64,fp16,normalized,3,0.009087519943714142,0.0066867202520370485,0.0034406399726867676,1.359039948014232,0.514548215418255,0.2641864564311336,-0.9434524696332709
holdout,n64_m16384_fp16_unit,16384,64,fp16,unit,1,0.009194720089435577,0.006758400201797485,0.0035019201040267945,1.3604876620047035,0.5181581438600533,0.2649694459364066,-0.9299127338816564
holdout,n64_m16384_fp16_unit,16384,64,fp16,unit,2,0.009077920019626616,0.006676480174064636,0.00345088005065918,1.3596865089018881,0.5168711597563671,0.2645363519804125,-0.9347181229290509
holdout,n64_m16384_fp16_unit,16384,64,fp16,unit,3,0.00907263994216919,0.006676480174064636,0.00345088005065918,1.3588956614313996,0.5168711597563671,0.2641083282680843,-0.9347181229290509
holdout,n128_m1_bf16_normalized,1,128,bf16,normalized,1,0.002744320034980774,0.0030720001459121704,0.0019865599274635315,0.893333302289249,0.646666612339519,-0.11940302397482294,-0.5463918824913301
holdout,n128_m1_bf16_normalized,1,128,bf16,normalized,2,0.002744320034980774,0.003057119995355606,0.00187391996383667,0.8976814907985164,0.6129690580296291,-0.11398086097382709,-0.6314037175293488
holdout,n128_m1_bf16_normalized,1,128,bf16,normalized,3,0.0027446401119232177,0.0030723200738430024,0.001884160041809082,0.8933444582452286,0.613269449967264,-0.11938904503227321,-0.6306046225739428
holdout,n128_m1_bf16_unit,1,128,bf16,unit,1,0.0027136000990867614,0.003061760067939758,0.001990879997611046,0.8862876381142198,0.6502403694064435,-0.12830187062941478,-0.5378928270984256
holdout,n128_m1_bf16_unit,1,128,bf16,unit,2,0.0027136000990867614,0.003071680068969727,0.00187391996383667,0.8834253692302437,0.6100635228151224,-0.13195753125284537,-0.6391735657059541
holdout,n128_m1_bf16_unit,1,128,bf16,unit,3,0.0027136000990867614,0.003066240102052689,0.0018840000033378602,0.884992697496242,0.6144332930994607,-0.12995282653645446,-0.6275159748515222
holdout,n128_m1_fp16_normalized,1,128,fp16,normalized,1,0.0025497600436210632,0.0030515199899673463,0.0019968000054359438,0.8355704868406737,0.6543624200401555,-0.19678712418510735,-0.5282051190204875
holdout,n128_m1_fp16_normalized,1,128,fp16,normalized,2,0.0025600001215934755,0.003061760067939758,0.0019046400487422943,0.8361204224980587,0.6220735807113443,-0.1959999697320176,-0.6075268762523154
holdout,n128_m1_fp16_normalized,1,128,fp16,normalized,3,0.0025600001215934755,0.0030518400669097903,0.0018943999707698822,0.8388382305320676,0.6207402515322828,-0.19212496951373903,-0.6109797899065241
holdout,n128_m1_fp16_unit,1,128,fp16,unit,1,0.0025804799795150755,0.0031027200818061827,0.0019862399995326996,0.8316831397864624,0.6401608740600447,-0.20238099362787798,-0.562107339765666
holdout,n128_m1_fp16_unit,1,128,fp16,unit,2,0.0025804799795150755,0.0030927999317646028,0.00187391996383667,0.8343507619139069,0.6058975702212659,-0.19853668942078073,-0.650443984508492
holdout,n128_m1_fp16_unit,1,128,fp16,unit,3,0.0025804799795150755,0.003102560043334961,0.0018636800348758697,0.8317260402610296,0.6006910450869433,-0.20231897475057914,-0.6647493052859832
holdout,n128_m17_bf16_normalized,17,128,bf16,normalized,1,0.004372479915618896,0.004689759910106658,0.0020259200036525727,0.9323462180219485,0.43198799991586295,-0.07256293924974,-1.3148791174633718
holdout,n128_m17_bf16_normalized,17,128,bf16,normalized,2,0.004372479915618896,0.004679679870605469,0.0019148799777030945,0.9343544935805991,0.40919037854086,-0.07025760230235178,-1.443850228262746
holdout,n128_m17_bf16_normalized,17,128,bf16,normalized,3,0.004372479915618896,0.0046847999095916745,0.0019251200556755065,0.9333333333333333,0.41092898156312063,-0.0714285714285714,-1.433510520957002
holdout,n128_m17_bf16_unit,17,128,bf16,unit,1,0.0043520000576972966,0.004730879962444305,0.001966080069541931,0.9199134394119667,0.415584433583074,-0.08705880048804016,-1.4062498957870693
holdout,n128_m17_bf16_unit,17,128,bf16,unit,2,0.004351040124893188,0.004730879962444305,0.0019139200448989868,0.9197105315361109,0.4045589953861609,-0.08729862898252216,-1.4718273759936467
holdout,n128_m17_bf16_unit,17,128,bf16,unit,3,0.0043520000576972966,0.004731680005788804,0.0019148799777030945,0.9197578983306138,0.40469346518792554,-0.08724263397468812,-1.4710060478382938
holdout,n128_m17_fp16_normalized,17,128,fp16,normalized,1,0.0041569600999355315,0.004648959934711456,0.0020422399789094925,0.8941699129083888,0.4392896492097316,-0.11835567889707543,-1.2764023732381782
holdout,n128_m17_fp16_normalized,17,128,fp16,normalized,2,0.004147199988365173,0.004659200012683868,0.0019456000626087188,0.8901098851895469,0.4175824298832757,-0.12345679633369344,-1.3947367715627403
holdout,n128_m17_fp16_normalized,17,128,fp16,normalized,3,0.004157440066337586,0.004659200012683868,0.0019353599846363067,0.8923077041165162,0.41538461095630647,-0.12068964034117702,-1.4074074330721613
holdout,n128_m17_fp16_unit,17,128,fp16,unit,1,0.00419840008020401,0.004700160026550293,0.001966080069541931,0.8932461993821618,0.4183006660275237,-0.1195121800592911,-1.390624928945729
holdout,n128_m17_fp16_unit,17,128,fp16,unit,2,0.00419840008020401,0.004710400104522705,0.0018636800348758697,0.8913043450752524,0.3956521725376262,-0.1219512229748756,-1.5274725362588546
holdout,n128_m17_fp16_unit,17,128,fp16,unit,3,0.00419840008020401,0.0047012799978256225,0.0018735999614000322,0.8930334041252173,0.39852975408114094,-0.11977894150506407,-1.5092229369564194
holdout,n128_m64_bf16_normalized,64,128,bf16,normalized,1,0.004485119879245758,0.004792320132255554,0.0019820799678564073,0.9358973848716553,0.413595067348625,-0.06849320893992616,-1.4178238062909152
holdout,n128_m64_bf16_normalized,64,128,bf16,normalized,2,0.004485119879245758,0.004801920056343079,0.0018227200210094452,0.9340263533377976,0.37958150065445795,-0.07063360303105126,-1.63448033762405
holdout,n128_m64_bf16_normalized,64,128,bf16,normalized,3,0.0044945599138736725,0.004792320132255554,0.0018222399801015854,0.9378672104190716,0.3802417054396426,-0.0662490263980604,-1.6299061509935666
holdout,n128_m64_bf16_unit,64,128,bf16,unit,1,0.004444159865379334,0.004788000136613846,0.0019756799936294558,0.9281870799031177,0.4126315658434149,-0.07736901498820492,-1.4234694647172947
holdout,n128_m64_bf16_unit,64,128,bf16,unit,2,0.004444159865379334,0.004801599979400635,0.0018727999925613405,0.9255581232183528,0.3900366545726107,-0.08042917555820006,-1.5638615967921448
holdout,n128_m64_bf16_unit,64,128,bf16,unit,3,0.004444159865379334,0.00479296013712883,0.0018731199949979782,0.9272265443963319,0.39080650399901934,-0.07848508656646258,-1.558811047838931
holdout,n128_m64_fp16_normalized,64,128,fp16,normalized,1,0.004255360066890717,0.004761599898338318,0.0020022399723529814,0.8936828288272883,0.4204973149994636,-0.11896521645405622,-1.378136469197849
holdout,n128_m64_fp16_normalized,64,128,fp16,normalized,2,0.004259839951992035,0.0047710400819778445,0.001884160041809082,0.8928535243464376,0.3949159951362219,-0.12000453907822428,-1.5321840905812416
holdout,n128_m64_fp16_normalized,64,128,fp16,normalized,3,0.004258719980716705,0.004761599898338318,0.001884160041809082,0.8943884559059434,0.39569894195995087,-0.11808240971433448,-1.5271738030100952
holdout,n128_m64_fp16_unit,64,128,fp16,unit,1,0.004259839951992035,0.00479200005531311,0.002001919969916344,0.8889482267991535,0.4177629271303374,-0.12492490547026769,-1.3937021096369593
holdout,n128_m64_fp16_unit,64,128,fp16,unit,2,0.004259839951992035,0.00479200005531311,0.0018793600052595138,0.8889482267991535,0.3921869748677864,-0.12492490547026769,-1.5498042109560592
holdout,n128_m64_fp16_unit,64,128,fp16,unit,3,0.004259839951992035,0.0047912000119686125,0.001884160041809082,0.8890966650005806,0.39325430729303174,-0.12473709481223505,-1.5428837814479537
holdout,n128_m257_bf16_normalized,257,128,bf16,normalized,1,0.0045875200629234315,0.004803360104560853,0.0019763199985027313,0.9550647802915134,0.41144531234004084,-0.04704939459161195,-1.4304566609657847
holdout,n128_m257_bf16_normalized,257,128,bf16,normalized,2,0.0045875200629234315,0.004801760017871857,0.00187391996383667,0.955383035772084,0.39025689681742826,-0.0467006033782662,-1.5624146764735447
holdout,n128_m257_bf16_normalized,257,128,bf16,normalized,3,0.004587039947509766,0.004802559912204743,0.00187391996383667,0.9551239404328354,0.3901918972576434,-0.04698454061032953,-1.5628415326618144
holdout,n128_m257_bf16_unit,257,128,bf16,unit,1,0.004577279984951019,0.004792320132255554,0.0019507200270891191,0.9551281756289257,0.40705127647033734,-0.046979898107945006,-1.4566929470687264
holdout,n128_m257_bf16_unit,257,128,bf16,unit,2,0.0045875200629234315,0.004787040054798126,0.0018534399569034576,0.9583208016664259,0.3871787024313125,-0.04349190611442233,-1.582786691831029
holdout,n128_m257_bf16_unit,257,128,bf16,unit,3,0.0045875200629234315,0.004796959906816483,0.0018636800348758697,0.95633904640407,0.3885127395431384,-0.045654262220181874,-1.573918171064157
holdout,n128_m257_fp16_normalized,257,128,fp16,normalized,1,0.004382719993591308,0.004761599898338318,0.002037279978394508,0.9204301258324478,0.4278561873931216,-0.08644857652349036,-1.3372339338899937
holdout,n128_m257_fp16_normalized,257,128,fp16,normalized,2,0.004392960071563721,0.004761599898338318,0.0019148799777030945,0.922580679888026,0.4021505415378014,-0.08391604311654399,-1.4866309919068006
holdout,n128_m257_fp16_normalized,257,128,fp16,normalized,3,0.004392960071563721,0.00477183997631073,0.0019251200556755065,0.920600877936411,0.4034334900651638,-0.08624706315897446,-1.4787233202639594
holdout,n128_m257_fp16_unit,257,128,fp16,unit,1,0.004414079934358597,0.004812799990177154,0.0019756799936294558,0.9171542435521238,0.41050531866310386,-0.0903291425954873,-1.4360220307417904
holdout,n128_m257_fp16_unit,257,128,fp16,unit,2,0.004423519968986512,0.004812799990177154,0.001884160041809082,0.9191156869213022,0.391489371188211,-0.08800232030597832,-1.5543477641931784
holdout,n128_m257_fp16_unit,257,128,fp16,unit,3,0.004423680007457733,0.004812799990177154,0.0018857599794864655,0.919148939595743,0.39182180504805325,-0.0879629589082882,-1.552180575752693
holdout,n128_m4096_bf16_normalized,4096,128,bf16,normalized,1,0.010465279817581177,0.007817600071430206,0.0023552000522613524,1.3386819128580194,0.30126893557378864,0.25299655549610756,-2.319293434935225
holdout,n128_m4096_bf16_normalized,4096,128,bf16,normalized,2,0.010444799661636353,0.007802879810333252,0.002364640012383461,1.3385826663387075,0.3030470890057795,0.25294117042827025,-2.299817210852432
holdout,n128_m4096_bf16_normalized,4096,128,bf16,normalized,3,0.010444799661636353,0.007802879810333252,0.0023654399812221526,1.3385826663387075,0.3031496112614257,0.25294117042827025,-2.298701244705324
holdout,n128_m4096_bf16_unit,4096,128,bf16,unit,1,0.010813440084457398,0.00809984028339386,0.00243711993098259,1.3350189270555013,0.3008849367041382,0.25094694933982276,-2.323529622166847
holdout,n128_m4096_bf16_unit,4096,128,bf16,unit,2,0.010813440084457398,0.0081044802069664,0.00243711993098259,1.3342546108216105,0.3007126760440115,0.25051786076705584,-2.3254334774156407
holdout,n128_m4096_bf16_unit,4096,128,bf16,unit,3,0.01043455958366394,0.007813119888305664,0.0023552000522613524,1.3355176591212854,0.301441688586721,0.251226673664534,-2.3173911833111047
holdout,n128_m4096_fp16_normalized,4096,128,fp16,normalized,1,0.009994239807128906,0.007813119888305664,0.0022732800245285033,1.2791611993677259,0.29095675697118756,0.2182377010072788,-2.4369368507191136
holdout,n128_m4096_fp16_normalized,4096,128,fp16,normalized,2,0.010003839731216432,0.007813119888305664,0.002273439988493919,1.2803898921594359,0.2909772307342557,0.2189878988239633,-2.436695020694874
holdout,n128_m4096_fp16_normalized,4096,128,fp16,normalized,3,0.009994239807128906,0.007813439965248109,0.00228255994617939,1.279108798631634,0.29213252502502707,0.2182056748653588,-2.4231039488476322
holdout,n128_m4096_fp16_unit,4096,128,fp16,unit,1,0.01001471996307373,0.007823359966278077,0.0022937600314617158,1.2801047128396652,0.29319372256278275,0.21881390641731713,-2.410714224230589
holdout,n128_m4096_fp16_unit,4096,128,fp16,unit,2,0.01001471996307373,0.007833600044250488,0.0022937600314617158,1.278431360613577,0.29281045987856286,0.21779140374024097,-2.4151785438769147
holdout,n128_m4096_fp16_unit,4096,128,fp16,unit,3,0.01001471996307373,0.007833600044250488,0.0022937600314617158,1.278431360613577,0.29281045987856286,0.21779140374024097,-2.4151785438769147
holdout,n128_m16384_bf16_normalized,16384,128,bf16,normalized,1,0.026224639415740967,0.021867519617080687,0.004444159865379334,1.1992507552277187,0.20323109082330523,0.16614603272847983,-3.9205069753300092
holdout,n128_m16384_bf16_normalized,16384,128,bf16,normalized,2,0.026316800117492677,0.021934080123901366,0.004464319944381714,1.1998132572159022,0.2035334930466031,0.16653696399351126,-3.913196275617546
holdout,n128_m16384_bf16_normalized,16384,128,bf16,normalized,3,0.026311360597610474,0.021913599967956544,0.0044646400213241575,1.2006863608026346,0.20373831902802997,0.16714303364658845,-3.9082568501138057
holdout,n128_m16384_bf16_unit,16384,128,bf16,unit,1,0.026224639415740967,0.021872639656066895,0.004450239986181259,1.1989700295943448,0.20346149601321117,0.16595079500165966,-3.914934862835511
holdout,n128_m16384_bf16_unit,16384,128,bf16,unit,2,0.02634752035140991,0.021964800357818604,0.004475999921560288,1.1995337959915138,0.20378058751474187,0.1663427880550732,-3.9072387718366848
holdout,n128_m16384_bf16_unit,16384,128,bf16,unit,3,0.026357760429382326,0.021949440240859985,0.004485119879245758,1.2008397544606186,0.20433869064672008,0.1672494216772743,-3.893835801898593
holdout,n128_m16384_fp16_normalized,16384,128,fp16,normalized,1,0.029075520038604738,0.022085919380187988,0.004443359971046447,1.3164731582189293,0.20118519381322794,0.2403946911056578,-3.9705447058313785
holdout,n128_m16384_fp16_normalized,16384,128,fp16,normalized,2,0.029071519374847414,0.022081758975982666,0.004444159865379334,1.3165400186854315,0.20125932314599784,0.2404332676506845,-3.9687139177874435
holdout,n128_m16384_fp16_normalized,16384,128,fp16,normalized,3,0.029081599712371828,0.02208255887031555,0.004444159865379334,1.316948813910544,0.20125203294955954,0.2406690454197663,-3.9688939055370103
holdout,n128_m16384_fp16_unit,16384,128,fp16,unit,1,0.030054399967193602,0.02282495975494385,0.004597760140895844,1.3167339741172541,0.2014356296904303,0.24054515212884542,-3.9643650506954353
holdout,n128_m16384_fp16_unit,16384,128,fp16,unit,2,0.029070240259170533,0.02208255887031555,0.004454080015420914,1.3164344055365866,0.20170126304557506,0.24037233014098114,-3.957827159337355
holdout,n128_m16384_fp16_unit,16384,128,fp16,unit,3,0.029173760414123534,0.02216447949409485,0.00447488009929657,1.3162393649666406,0.20189421098243185,0.2402597683854073,-3.9530890218888777
holdout,n256_m1_bf16_normalized,1,256,bf16,normalized,1,0.004003840088844299,0.004648959934711456,0.0019353599846363067,0.8612335113816812,0.4162995620129876,-0.16112527762150708,-1.4021163874508287
holdout,n256_m1_bf16_normalized,1,256,bf16,normalized,2,0.004003840088844299,0.004648959934711456,0.0018478400260210038,0.8612335113816812,0.39747385479150027,-0.16112527762150708,-1.5158887507822674
holdout,n256_m1_bf16_normalized,1,256,bf16,normalized,3,0.004003840088844299,0.004648959934711456,0.0018534399569034576,0.8612335113816812,0.3986784104256846,-0.16112527762150708,-1.5082873159152532
holdout,n256_m1_bf16_unit,1,256,bf16,unit,1,0.003992159962654114,0.004628480076789856,0.0019912000000476835,0.8625207187718803,0.4302060216339328,-0.15939243920293622,-1.3244676962028006
holdout,n256_m1_bf16_unit,1,256,bf16,unit,2,0.003983359932899475,0.004628480076789856,0.00187391996383667,0.8606194402509317,0.4048672421069061,-0.16195376635743775,-1.4699454438350132
holdout,n256_m1_bf16_unit,1,256,bf16,unit,3,0.003983359932899475,0.004628480076789856,0.0018830399960279465,0.8606194402509317,0.4068376583212937,-0.16195376635743775,-1.457982882229318
holdout,n256_m1_fp16_normalized,1,256,fp16,normalized,1,0.003778559863567352,0.004556800127029419,0.0019548800587654114,0.8292134300897235,0.4290028099257009,-0.20596213678280262,-1.3309870631690974
holdout,n256_m1_fp16_normalized,1,256,fp16,normalized,2,0.003778559863567352,0.004556800127029419,0.0018534399569034576,0.8292134300897235,0.40674155223738473,-0.20596213678280262,-1.4585636616157047
holdout,n256_m1_fp16_normalized,1,256,fp16,normalized,3,0.003778559863567352,0.004556800127029419,0.0018534399569034576,0.8292134300897235,0.40674155223738473,-0.20596213678280262,-1.4585636616157047
holdout,n256_m1_fp16_unit,1,256,fp16,unit,1,0.0037887999415397644,0.0045673599839210505,0.002006400004029274,0.8295382791980199,0.4392909713910468,-0.20548987922146145,-1.2763955217049587
holdout,n256_m1_fp16_unit,1,256,fp16,unit,2,0.0037887999415397644,0.0045673599839210505,0.00190528005361557,0.8295382791980199,0.41715127783291095,-0.20548987922146145,-1.3972118824493878
holdout,n256_m1_fp16_unit,1,256,fp16,unit,3,0.0037887999415397644,0.0045673599839210505,0.0019147200137376785,0.8295382791980199,0.41921810859627123,-0.20548987922146145,-1.38539313902361
screen,n256_m17_bf16_normalized,17,256,bf16,normalized,1,0.007402560114860535,0.008048639893531799,0.002078720033168793,0.9197280798721684,0.25826972763924166,-0.08727788341418097,-2.8719210692661115
screen,n256_m17_bf16_normalized,17,256,bf16,normalized,2,0.007394720017910004,0.008048799932003022,0.0019968000054359438,0.9187357221425873,0.24808667407627072,-0.08845228926975435,-3.030849313948093
screen,n256_m17_bf16_normalized,17,256,bf16,normalized,3,0.007393600046634674,0.008048639893531799,0.002007039934396744,0.9186148398285852,0.24936386283223824,-0.08859552082415889,-3.0102041596651032
screen,n256_m17_bf16_unit,17,256,bf16,unit,1,0.007433759868144989,0.008058879971504212,0.0019555200636386873,0.9224308954135543,0.24265407482842608,-0.0840920495748021,-3.1210929620987082
screen,n256_m17_bf16_unit,17,256,bf16,unit,2,0.007434239983558655,0.008058879971504212,0.0018534399569034576,0.9224904713614979,0.2299872889852097,-0.08402203713183765,-3.3480663840700746
screen,n256_m17_bf16_unit,17,256,bf16,unit,3,0.007434239983558655,0.00806304007768631,0.0018636800348758697,0.9220145146161683,0.2311386297128084,-0.084581624418675,-3.326407927755339
screen,n256_m17_fp16_normalized,17,256,fp16,normalized,1,0.00712559998035431,0.007946239709854126,0.0019446400552988051,0.8967260289817155,0.24472456486396432,-0.1151678078705467,-3.0862264912223774
