run_index,dtype,dim,rows,normalized,shape,scale,mode,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,5,1.4438400268554688,1280,1.128000020980835,0.001128000020980835
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,1,1.5174720287322998,1280,1.1855250224471092,0.0011855250224471093
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,2,1.516543984413147,1280,1.184799987822771,0.0011847999878227711
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,3,1.5769280195236206,1280,1.2319750152528286,0.0012319750152528287
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,4,1.509376049041748,1280,1.1792000383138657,0.0011792000383138656
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,5,1.5104000568389893,1280,1.1800000444054604,0.0011800000444054603
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,1,1.385472059249878,1280,1.0824000462889671,0.001082400046288967
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,2,1.385472059249878,1280,1.0824000462889671,0.001082400046288967
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,3,1.381376028060913,1280,1.0792000219225883,0.0010792000219225883
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,4,1.4018559455871582,1280,1.0951999574899673,0.0010951999574899673
1,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,5,1.381376028060913,1280,1.0792000219225883,0.0010792000219225883
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,1,1.4612480401992798,1280,1.1416000314056873,0.0011416000314056873
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,2,1.4602240324020386,1280,1.1408000253140926,0.0011408000253140926
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,3,1.460096001625061,1280,1.140700001269579,0.001140700001269579
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,4,1.4602240324020386,1280,1.1408000253140926,0.0011408000253140926
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,5,1.4602240324020386,1280,1.1408000253140926,0.0011408000253140926
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.4888960123062134,1280,1.1632000096142292,0.0011632000096142292
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.4858239889144897,1280,1.1607999913394451,0.0011607999913394451
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.4858239889144897,1280,1.1607999913394451,0.0011607999913394451
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,4,1.4858239889144897,1280,1.1607999913394451,0.0011607999913394451
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,5,1.4858239889144897,1280,1.1607999913394451,0.0011607999913394451
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,1,1.3701119422912598,1280,1.0703999549150467,0.0010703999549150466
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,2,1.369088053703308,1280,1.0696000419557095,0.0010696000419557095
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,3,1.368064045906067,1280,1.0688000358641148,0.0010688000358641148
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,4,1.368064045906067,1280,1.0688000358641148,0.0010688000358641148
1,bf16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,5,1.368064045906067,1280,1.0688000358641148,0.0010688000358641148
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,1,1.9834879636764526,1280,1.5495999716222286,0.0015495999716222287
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,2,1.9823999404907227,1280,1.548749953508377,0.0015487499535083772
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,3,1.9824639558792114,1280,1.548799965530634,0.001548799965530634
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,4,1.9804160594940186,1280,1.547200046479702,0.001547200046479702
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,5,1.9824639558792114,1280,1.548799965530634,0.001548799965530634
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.876960039138794,1280,1.4663750305771828,0.0014663750305771827
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8749439716339111,1280,1.464799977838993,0.001464799977838993
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.87391996383667,1280,1.4639999717473984,0.0014639999717473984
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8749439716339111,1280,1.464799977838993,0.001464799977838993
1,bf16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8728959560394287,1280,1.4631999656558037,0.0014631999656558037
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,1,2.0254719257354736,1280,1.5823999419808388,0.0015823999419808388
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,2,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,3,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,4,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,5,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9230719804763794,1280,1.5023999847471714,0.0015023999847471714
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9220479726791382,1280,1.5015999786555767,0.0015015999786555767
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.921887993812561,1280,1.5014749951660633,0.0015014749951660633
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9220479726791382,1280,1.5015999786555767,0.0015015999786555767
1,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.9208639860153198,1280,1.5006749890744686,0.0015006749890744686
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,1,1.465343952178955,1280,1.1447999626398087,0.0011447999626398087
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,2,1.4642560482025146,1280,1.1439500376582146,0.0011439500376582146
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,3,1.4632960557937622,1280,1.1432000435888767,0.0011432000435888767
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,4,1.4632960557937622,1280,1.1432000435888767,0.0011432000435888767
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,5,1.4643199443817139,1280,1.143999956548214,0.001143999956548214
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,1,1.5226880311965942,1280,1.1896000243723392,0.0011896000243723393
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,2,1.5226880311965942,1280,1.1896000243723392,0.0011896000243723393
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,3,1.521664023399353,1280,1.1888000182807446,0.0011888000182807446
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,4,1.521664023399353,1280,1.1888000182807446,0.0011888000182807446
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,5,1.521664023399353,1280,1.1888000182807446,0.0011888000182807446
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,1,1.4427200555801392,1280,1.1271250434219837,0.0011271250434219838
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,2,1.439743995666504,1280,1.1247999966144562,0.0011247999966144562
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,3,1.4396159648895264,1280,1.1246999725699425,0.0011246999725699424
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,4,1.439743995666504,1280,1.1247999966144562,0.0011247999966144562
1,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,5,1.439743995666504,1280,1.1247999966144562,0.0011247999966144562
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,1,1.4059200286865234,1280,1.0983750224113464,0.0010983750224113464
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,2,1.4018559455871582,1280,1.0951999574899673,0.0010951999574899673
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,3,1.4028799533843994,1280,1.095999963581562,0.001095999963581562
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,4,1.4028799533843994,1280,1.095999963581562,0.001095999963581562
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,5,1.4027520418167114,1280,1.0959000326693058,0.0010959000326693058
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,1,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,2,1.4192639589309692,1280,1.1087999679148197,0.0011087999679148196
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,3,1.4202879667282104,1280,1.1095999740064144,0.0011095999740064143
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,4,1.4213119745254517,1280,1.110399980098009,0.001110399980098009
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,5,1.4202560186386108,1280,1.1095750145614147,0.0011095750145614148
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,1,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,2,1.3608959913253784,1280,1.063199993222952,0.001063199993222952
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,3,1.3608959913253784,1280,1.063199993222952,0.001063199993222952
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,4,1.3608959913253784,1280,1.063199993222952,0.001063199993222952
1,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,5,1.3618240356445312,1280,1.06392502784729,0.00106392502784729
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,1,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,2,1.9343359470367432,1280,1.5111999586224556,0.0015111999586224557
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,3,1.9343359470367432,1280,1.5111999586224556,0.0015111999586224557
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,4,1.9333120584487915,1280,1.5104000456631184,0.0015104000456631183
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,5,1.9333120584487915,1280,1.5104000456631184,0.0015104000456631183
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8094079494476318,1280,1.4135999605059624,0.0014135999605059623
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.807360053062439,1280,1.4120000414550304,0.0014120000414550304
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.807263970375061,1280,1.4119249768555164,0.0014119249768555163
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8073279857635498,1280,1.4119749888777733,0.0014119749888777734
1,bf16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8063360452651978,1280,1.4112000353634357,0.0014112000353634357
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,1,1.9425280094146729,1280,1.5176000073552132,0.0015176000073552133
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,2,1.9404799938201904,1280,1.5159999951720238,0.0015159999951720239
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,3,1.9394559860229492,1280,1.515199989080429,0.0015151999890804292
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,4,1.9394559860229492,1280,1.515199989080429,0.0015151999890804292
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,5,1.9394559860229492,1280,1.515199989080429,0.0015151999890804292
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8237440586090088,1280,1.4248000457882881,0.001424800045788288
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8247679471969604,1280,1.4255999587476254,0.0014255999587476254
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8227200508117676,1280,1.4240000396966934,0.0014240000396966933
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8226879835128784,1280,1.4239749871194363,0.0014239749871194363
1,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8237440586090088,1280,1.4248000457882881,0.001424800045788288
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,1,1.3772799968719482,1280,1.0759999975562096,0.0010759999975562095
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,2,1.3772799968719482,1280,1.0759999975562096,0.0010759999975562095
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,3,1.378208041191101,1280,1.0767250321805477,0.0010767250321805477
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,4,1.3772799968719482,1280,1.0759999975562096,0.0010759999975562095
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,5,1.3772799968719482,1280,1.0759999975562096,0.0010759999975562095
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,1,1.4335999488830566,1280,1.119999960064888,0.001119999960064888
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,2,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,3,1.4295040369033813,1280,1.1168000288307667,0.0011168000288307666
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,4,1.431391954421997,1280,1.1182749643921852,0.0011182749643921853
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,5,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,1,1.3557759523391724,1280,1.0591999627649784,0.0010591999627649785
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,2,1.3557120561599731,1280,1.059150043874979,0.001059150043874979
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,3,1.3557759523391724,1280,1.0591999627649784,0.0010591999627649785
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,4,1.3547519445419312,1280,1.0583999566733837,0.0010583999566733838
1,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,5,1.3547519445419312,1280,1.0583999566733837,0.0010583999566733838
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,1,1.3793280124664307,1280,1.077600009739399,0.001077600009739399
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,2,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,3,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,4,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,5,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.431488037109375,1280,1.1183500289916992,0.0011183500289916992
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,4,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,5,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,1,1.3578239679336548,1280,1.0607999749481678,0.0010607999749481678
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,2,1.3577920198440552,1280,1.060775015503168,0.001060775015503168
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,3,1.3547519445419312,1280,1.0583999566733837,0.0010583999566733838
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,4,1.3547519445419312,1280,1.0583999566733837,0.0010583999566733838
1,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,5,1.3547519445419312,1280,1.0583999566733837,0.0010583999566733838
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,1,1.9415040016174316,1280,1.5168000012636185,0.0015168000012636186
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,2,1.9394559860229492,1280,1.515199989080429,0.0015151999890804292
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,3,1.9394559860229492,1280,1.515199989080429,0.0015151999890804292
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,4,1.9404799938201904,1280,1.5159999951720238,0.0015159999951720239
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,5,1.9415040016174316,1280,1.5168000012636185,0.0015168000012636186
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.8257919549942017,1280,1.42639996483922,0.00142639996483922
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8227200508117676,1280,1.4240000396966934,0.0014240000396966933
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8227200508117676,1280,1.4240000396966934,0.0014240000396966933
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8247679471969604,1280,1.4255999587476254,0.0014255999587476254
1,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8227200508117676,1280,1.4240000396966934,0.0014240000396966933
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,1,11.309056282043457,1280,8.83520022034645,0.00883520022034645
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,2,11.311103820800781,1280,8.83679986000061,0.00883679986000061
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,3,11.322367668151855,1280,8.845599740743637,0.008845599740743637
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,4,11.311103820800781,1280,8.83679986000061,0.00883679986000061
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,5,11.314175605773926,1280,8.83919969201088,0.00883919969201088
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,1,11.337727546691895,1280,8.857599645853043,0.008857599645853042
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,2,11.32748794555664,1280,8.849599957466125,0.008849599957466125
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,3,11.328512191772461,1280,8.850400149822235,0.008850400149822236
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,4,11.317248344421387,1280,8.841600269079208,0.008841600269079208
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,5,11.328512191772461,1280,8.850400149822235,0.008850400149822236
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,1,12.279711723327637,1280,9.593524783849716,0.009593524783849717
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,2,12.283904075622559,1280,9.596800059080124,0.009596800059080124
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,3,12.283904075622559,1280,9.596800059080124,0.009596800059080124
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,4,12.27455997467041,1280,9.589499980211258,0.009589499980211257
2,bf16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,5,12.27673625946045,1280,9.591200202703476,0.009591200202703477
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,1,10.914815902709961,1280,8.527199923992157,0.008527199923992156
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,2,10.925056457519531,1280,8.535200357437134,0.008535200357437133
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,3,11.224063873291016,1280,8.768799901008606,0.008768799901008605
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,4,11.451295852661133,1280,8.94632488489151,0.00894632488489151
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,5,11.463680267333984,1280,8.956000208854675,0.008956000208854675
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,9.36847972869873,1280,7.319124788045883,0.0073191247880458835
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,9.373696327209473,1280,7.3232002556324005,0.007323200255632401
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,9.405440330505371,1280,7.348000258207321,0.007348000258207321
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,9.859071731567383,1280,7.702399790287018,0.007702399790287018
2,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,9.837568283081055,1280,7.685600221157074,0.007685600221157074
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,1,1.7653759717941284,1280,1.3791999779641628,0.0013791999779641628
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,2,1.7622079849243164,1280,1.3767249882221222,0.0013767249882221221
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,3,1.7623039484024048,1280,1.3767999596893787,0.0013767999596893787
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,4,1.7623039484024048,1280,1.3767999596893787,0.0013767999596893787
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,5,1.7623039484024048,1280,1.3767999596893787,0.0013767999596893787
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.6588799953460693,1280,1.2959999963641167,0.0012959999963641166
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.6578559875488281,1280,1.295199990272522,0.0012951999902725219
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.6578559875488281,1280,1.295199990272522,0.0012951999902725219
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.6578559875488281,1280,1.295199990272522,0.0012951999902725219
2,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.6578559875488281,1280,1.295199990272522,0.0012951999902725219
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,1,1.2513279914855957,1280,0.9775999933481216,0.0009775999933481216
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,2,1.2492799758911133,1280,0.9759999811649323,0.0009759999811649323
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,3,1.2503039836883545,1280,0.976799987256527,0.000976799987256527
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,4,1.251296043395996,1280,0.977575033903122,0.000977575033903122
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,5,1.2503039836883545,1280,0.976799987256527,0.000976799987256527
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,1,1.3003519773483276,1280,1.015899982303381,0.001015899982303381
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,2,1.299456000328064,1280,1.0152000002563,0.0010152000002563
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,3,1.299456000328064,1280,1.0152000002563,0.0010152000002563
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,4,1.3003840446472168,1280,1.0159250348806381,0.001015925034880638
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,5,1.3035520315170288,1280,1.0184000246226788,0.0010184000246226787
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,1,1.2349439859390259,1280,0.964799989014864,0.000964799989014864
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,2,1.230847954750061,1280,0.9615999646484852,0.0009615999646484852
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,3,1.2328319549560547,1280,0.9631499648094177,0.0009631499648094177
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,4,1.2318719625473022,1280,0.9623999707400799,0.0009623999707400799
2,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,5,1.2328959703445435,1280,0.9631999768316746,0.0009631999768316746
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,1,1.321984052658081,1280,1.0328000411391258,0.001032800041139126
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,2,1.3189120292663574,1280,1.0304000228643417,0.0010304000228643418
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,3,1.319808006286621,1280,1.0311000049114227,0.0010311000049114227
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,4,1.3189120292663574,1280,1.0304000228643417,0.0010304000228643418
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,5,1.3178880214691162,1280,1.029600016772747,0.0010296000167727471
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.3670400381088257,1280,1.06800002977252,0.0010680000297725201
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.3649920225143433,1280,1.0664000175893307,0.0010664000175893307
2,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.3649920225143433,1280,1.0664000175893307,0.0010664000175893307
