dtype,dim,rows,normalized,mode,shape,scale,scope,run1_original_us,run1_original_ms,run1_contiguous256_us,run1_contiguous256_ms,run1_original_over_contiguous256,run1_time_reduction_percent,run1_original_range_percent,run1_contiguous256_range_percent,run1_contiguous256_population_cv_percent,run2_original_us,run2_original_ms,run2_contiguous256_us,run2_contiguous256_ms,run2_original_over_contiguous256,run2_time_reduction_percent,run2_original_range_percent,run2_contiguous256_range_percent,run2_contiguous256_population_cv_percent,run3_original_us,run3_original_ms,run3_contiguous256_us,run3_contiguous256_ms,run3_original_over_contiguous256,run3_time_reduction_percent,run3_original_range_percent,run3_contiguous256_range_percent,run3_contiguous256_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_percent,run1_dao_us,run1_dao_over_original,run1_dao_over_contiguous256,run1_time_reduction_vs_dao_percent,run1_near_tie_with_dao,run2_dao_us,run2_dao_over_original,run2_dao_over_contiguous256,run2_time_reduction_vs_dao_percent,run2_near_tie_with_dao,run3_dao_us,run3_dao_over_original,run3_dao_over_contiguous256,run3_time_reduction_vs_dao_percent,run3_near_tie_with_dao,all_runs_no_slower_than_dao,all_runs_faster_than_dao_by_more_than_1_percent,any_run_near_tie_with_dao
bf16,256,257,False,fused_int4,"[257, 256]",1.0,cuda_graph,1.4936000108718872,0.0014936000108718873,1.4047999866306782,0.0014047999866306782,1.0632118629600718,5.9453684784972705,0.22261702140395756,0.11389608473921742,0.0360242434426018,1.63199994713068,0.0016319999471306802,1.5344000421464443,0.0015344000421464443,1.0636078612509063,5.980386528555481,0.09803996538127788,0.1564080472240743,0.06254365422798161,1.640000008046627,0.0016400000080466271,1.551199983805418,0.001551199983805418,1.05724601931942,5.414635597897166,0.14634257701271017,0.15472010700363348,0.05649579513700207,True,False,False,False,False,5.414635597897166,5.980386528555481,0.0,,,,,,,,,,,,,,,,,,
bf16,256,257,False,transform,"[257, 256]",1.0,cuda_graph,1.1127999983727932,0.0011127999983727931,1.1264000087976456,0.0011264000087976456,0.9879261272029202,-1.222143282237531,1.1502520086246095,1.7733492919335758,0.679418394721976,1.2160000391304493,0.0012160000391304494,1.2264000251889229,0.0012264000251889229,0.9915199071715026,-0.8552619838656073,0.2631522311799895,0.06727484115346091,0.0324724646652522,1.2248000130057335,0.0012248000130057335,1.2439999729394913,0.0012439999729394913,0.9845659482705699,-1.5675995860450653,0.12450584319745969,0.19292751824688553,0.07445150988281968,False,True,True,False,False,-1.5675995860450653,-0.8552619838656073,1.5675995860450653,1.3470999896526337,1.210549956526284,1.1959339303366752,16.38334069855485,False,1.4655999839305878,1.2052631058948198,1.1950423628740687,16.320958062523673,False,1.4671999961137772,1.1979098469416076,1.1794212443967171,15.212651565259227,False,True,True,False
bf16,256,257,True,fused_int4,"[257, 256]",0.0625,cuda_graph,1.501575019210577,0.001501575019210577,1.42000000923872,0.0014200000092387199,1.0574471897472666,5.432629667397071,0.21311118828156403,0.3380307407280608,0.1293847278765724,1.4976000413298607,0.0014976000413298607,1.4087500050663948,0.0014087500050663948,1.0630701231190258,5.932828112408939,0.16025140733807045,0.17036509431430133,0.06578052286499114,1.637599989771843,0.001637599989771843,1.544800028204918,0.0015448000282049178,1.060072475318867,5.66682719507432,0.19540940317327582,0.10357406486123849,0.04144250304999213,True,False,False,False,False,5.432629667397071,5.932828112408939,0.0,,,,,,,,,,,,,,,,,,
bf16,256,257,True,transform,"[257, 256]",0.0625,cuda_graph,1.1215999722480774,0.0011215999722480774,1.1384000070393085,0.0011384000070393085,0.9852424150673331,-1.4978633387051632,3.7089905844746798,2.3190455547140965,1.097992972558821,1.1176000349223614,0.0011176000349223613,1.1272000148892403,0.0011272000148892403,0.9914833393895739,-0.8589817167951042,0.13644841947247444,0.21291858082701642,0.07774687308729591,1.22079998254776,0.00122079998254776,1.2384000234305859,0.0012384000234305858,0.9857880809513628,-1.4416809579318013,0.1310625987928204,0.2503230186702949,0.08305446687685486,False,True,True,False,False,-1.4978633387051632,-0.8589817167951042,1.4978633387051632,1.3439999893307686,1.1982881799086746,1.1806043403198616,15.2976178514582,False,1.348000019788742,1.2061560286926676,1.1958836071530727,16.379822081464468,False,1.4696000143885612,1.2038008153649917,1.1866924956263412,15.73217125029548,False,True,True,False
bf16,256,4096,False,fused_int4,"[4096, 256]",1.0,cuda_graph,3.389599919319153,0.003389599919319153,3.055199980735779,0.003055199980735779,1.109452716906224,9.865469274926786,0.3075540659473993,0.3665909057654696,0.161246689290471,3.386399894952774,0.0033863998949527742,3.057599999010563,0.003057599999010563,1.1075352878233289,9.709423167425314,0.18972975363403927,0.2616451111504374,0.09180861909484053,3.096799924969673,0.0030967999249696732,2.786399982869625,0.0027863999828696253,1.111398199830728,10.023248179427924,0.5941602392134931,0.22968880175510054,0.08240689819501702,True,False,False,False,False,9.709423167425314,10.023248179427924,0.0,,,,,,,,,,,,,,,,,,
bf16,256,4096,False,transform,"[4096, 256]",1.0,cuda_graph,2.810399979352951,0.002810399979352951,2.550400048494339,0.002550400048494339,1.101944763925215,9.251349728463666,0.33803192159181134,0.3136786685943602,0.10497696127573236,2.8015999123454094,0.0028015999123454094,2.5488000363111496,0.0025488000363111498,1.0991838796424902,9.023411048818309,0.1427699999501362,0.19127044411604233,0.06960079615535684,2.6071999222040176,0.0026071999222040177,2.395999990403652,0.002395999990403652,1.0881468834082861,8.100641995333667,1.0432656359820303,0.2337246520697789,0.0828367141793345,True,False,False,False,False,8.100641995333667,9.251349728463666,0.0,3.359999880194664,1.1955593171361498,1.317440329480186,24.095233945467285,False,3.367200121283531,1.2018847182446617,1.3210923074831884,24.305062232547638,False,3.1176000833511353,1.19576563991136,1.3011686543562613,23.14601211364573,False,True,True,False
bf16,256,4096,True,fused_int4,"[4096, 256]",0.0625,cuda_graph,3.094400092959404,0.003094400092959404,2.8008000925183296,0.00280080009251833,1.1048271889255348,9.488107278341085,0.12926073142769362,0.11424728635261996,0.040267479250474796,3.097599931061268,0.003097599931061268,2.8008000925183296,0.00280080009251833,1.105969661789061,9.581606571164002,0.1549538478782435,0.17227205923966865,0.06274187568813136,3.3959999680519104,0.0033959999680519106,3.070399910211563,0.003070399910211563,1.1060448369469604,9.587752087851909,0.14134383376692672,0.26054829616252867,0.0917482448317841,True,False,False,False,False,9.488107278341085,9.587752087851909,0.0,,,,,,,,,,,,,,,,,,
bf16,256,4096,True,transform,"[4096, 256]",0.0625,cuda_graph,2.6095500215888023,0.0026095500215888023,2.3903999477624893,0.0023903999477624892,1.0916792497554422,8.39800241471843,0.3065614602229921,0.16733728854527755,0.05836422623403694,2.606399916112423,0.002606399916112423,2.393599972128868,0.002393599972128868,1.0889037209481125,8.164516222857953,0.24554414802883984,0.13369085910928893,0.05349780014430082,2.810399979352951,0.002810399979352951,2.5520000606775284,0.0025520000606775286,1.1012538842208415,9.194417896875839,0.31312507373301823,0.25077830392149564,0.08501097483477421,True,False,False,False,False,8.164516222857953,9.194417896875839,0.0,3.110400028526783,1.1919296441127587,1.3012048596462875,23.14815053243541,False,3.1088000163435936,1.1927563368635024,1.2987968133951082,23.00566264972894,False,3.364799916744232,1.1972672720837845,1.3184952338327587,24.15596398531672,False,True,True,False
bf16,256,16384,False,fused_int4,"[16384, 256]",1.0,cuda_graph,8.65280032157898,0.00865280032157898,7.344000041484833,0.007344000041484833,1.1782135447577597,15.125742319861068,5.085058955058866,5.39215477404268,2.4874805498602908,8.768799901008606,0.008768799901008605,7.348000258207321,0.007348000258207321,1.1933586816650323,16.20289730454291,4.890068078907774,5.216045029571645,2.3893868026950282,8.792000263929367,0.008792000263929367,7.622324675321579,0.007622324675321579,1.153453918381985,13.303862073418893,4.740669042118236,5.604588079715667,2.4203868357276512,True,False,False,False,False,13.303862073418893,16.20289730454291,0.0,,,,,,,,,,,,,,,,,,
bf16,256,16384,False,transform,"[16384, 256]",1.0,cuda_graph,8.83999988436699,0.008839999884366989,8.860799670219421,0.00886079967021942,0.9976526062402314,-0.2352916982410358,0.09050264196411467,0.08097360714464695,0.029244353797732662,8.83679986000061,0.00883679986000061,8.850400149822235,0.008850400149822236,0.9984633135687206,-0.1539051470791586,0.11768423594449905,0.18077574463292018,0.0573407585030505,8.83679986000061,0.00883679986000061,8.846350014209747,0.008846350014209747,0.9989204412900465,-0.10807254164899582,0.12673946372816375,0.225513059897906,0.0883473323781628,False,True,True,False,False,-0.2352916982410358,-0.10807254164899582,0.2352916982410358,9.627199918031693,1.0890497787287101,1.086493350074045,7.960780438108572,False,9.593524783849716,1.085633366811258,1.083965088747135,7.746106366228389,False,8.96880030632019,1.0149375846925168,1.0138418999829029,1.36529176621486,False,True,True,False
