gpu,sm,cuda_runtime,seed,mode,rows,dim,dtype,scale,threads,group,order,captured_calls,replays,mean_us,check_status
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,1,3,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,1,2,64,20,1.396000013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,2,2,64,20,2.955199964,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,2,3,64,20,2.012000047,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,2,0,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,2,1,64,20,1.396000013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,3,3,64,20,2.955199964,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,3,2,64,20,2.013600059,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,3,1,64,20,1.539199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,3,0,64,20,1.396750007,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,4,0,64,20,2.953599952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,4,1,64,20,2.013600059,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,4,2,64,20,1.539199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,4,3,64,20,1.396800019,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,0,0,64,20,3.150400147,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,0,1,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,0,2,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,0,3,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,1,1,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,1,0,64,20,2.192799933,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,1,3,64,20,1.815975085,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,1,2,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,2,2,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,2,3,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,2,0,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,2,1,64,20,1.651100069,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,3,3,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,3,2,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,3,1,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,3,0,64,20,1.650400087,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,4,0,64,20,3.152700141,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,4,1,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,4,2,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,4,3,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,0,0,64,20,2.953599952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,0,1,64,20,2.012000047,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,0,2,64,20,1.539125014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,0,3,64,20,1.396000013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,1,1,64,20,2.954350039,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,1,0,64,20,2.012800053,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,1,3,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,1,2,64,20,1.396000013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,2,2,64,20,2.953599952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,2,3,64,20,2.012800053,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,2,0,64,20,1.539199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,2,1,64,20,1.396800019,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,3,3,64,20,2.953599952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,3,2,64,20,2.012800053,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,3,1,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,3,0,64,20,1.396800019,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,4,0,64,20,2.952799946,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,4,1,64,20,2.011200041,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,4,2,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,4,3,64,20,1.396000013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,0,0,64,20,3.151974827,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,0,1,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,0,2,64,20,1.81680005,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,0,3,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,1,1,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,1,0,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,1,3,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,1,2,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,2,2,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,2,3,64,20,2.192799933,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,2,0,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,2,1,64,20,1.650400087,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,3,3,64,20,3.153499961,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,3,2,64,20,2.194399945,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,3,1,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,3,0,64,20,1.650400087,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,4,0,64,20,3.152000159,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,4,1,64,20,2.193599939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,4,2,64,20,1.816000044,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,4,3,64,20,1.651199907,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,0,0,64,20,8.627200127,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,0,1,64,20,4.863899946,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,0,2,64,20,2.974399924,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,0,3,64,20,2.563099936,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,1,1,64,20,8.629599959,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,1,0,64,20,4.869600013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,1,3,64,20,2.977599949,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,1,2,64,20,2.563899942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,2,2,64,20,8.639200032,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,2,3,64,20,4.866399989,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,2,0,64,20,2.979199961,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,2,1,64,20,2.563999966,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,3,3,64,20,8.633600175,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,3,2,64,20,4.871999845,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,3,1,64,20,2.977599949,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,3,0,64,20,2.559999935,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,4,0,64,20,8.628799766,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,4,1,64,20,4.865600169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,4,2,64,20,2.975999936,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,4,3,64,20,2.563999966,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,0,0,64,20,8.838400245,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,0,1,64,20,5.056000128,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,0,2,64,20,3.498400003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,0,3,64,20,3.507125005,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,1,1,64,20,8.842275292,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,1,0,64,20,5.059999973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,1,3,64,20,3.496799991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,1,2,64,20,3.504699841,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,2,2,64,20,8.839199692,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,2,3,64,20,5.060800165,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,2,0,64,20,3.497450054,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,2,1,64,20,3.506400064,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,3,3,64,20,8.884800225,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,3,2,64,20,5.083949864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,3,1,64,20,3.51199992,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,3,0,64,20,3.515199944,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,4,0,64,20,8.880700171,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,4,1,64,20,5.080800131,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,4,2,64,20,3.5112001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,4,3,64,20,3.51745002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,0,0,64,20,8.681599796,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,0,1,64,20,4.887999967,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,0,2,64,20,2.988800034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,0,3,64,20,2.562399954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,1,1,64,20,8.680000156,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,1,0,64,20,4.892800003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,1,3,64,20,2.990400046,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,1,2,64,20,2.560799941,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,2,2,64,20,8.68479982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,2,3,64,20,4.890400171,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,2,0,64,20,2.991200052,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,2,1,64,20,2.563150041,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,3,3,64,20,8.682250232,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,3,2,64,20,4.895199835,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,3,1,64,20,2.991200052,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,3,0,64,20,2.561599948,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,4,0,64,20,8.680699766,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,4,1,64,20,4.888749868,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,4,2,64,20,2.988000028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,4,3,64,20,2.56319996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,0,0,64,20,8.878400177,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,0,1,64,20,5.053599924,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,0,2,64,20,3.494274989,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,0,3,64,20,3.503099829,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,1,1,64,20,8.846300095,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,1,0,64,20,5.060674995,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,1,3,64,20,3.491950035,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,1,2,64,20,3.502399847,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,2,2,64,20,8.839999884,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,2,3,64,20,5.061599985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,2,0,64,20,3.491999954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,2,1,64,20,3.502300009,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,3,3,64,20,8.882399648,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,3,2,64,20,5.083199963,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,3,1,64,20,3.508799896,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,3,0,64,20,3.519200161,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,4,0,64,20,8.878275007,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,4,1,64,20,5.080775172,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,4,2,64,20,3.508774936,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,4,3,64,20,3.516000137,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,0,0,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,0,1,64,20,0.9472000413,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,0,2,64,20,0.9390749969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,0,3,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,1,1,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,1,0,64,20,0.9472000413,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,1,3,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,1,2,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,2,2,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,2,3,64,20,0.9472000413,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,2,0,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,2,1,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,3,3,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,3,2,64,20,0.9472000413,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,3,1,64,20,0.9383999743,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,3,0,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,4,0,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,4,1,64,20,0.9479000233,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,4,2,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,4,3,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,0,0,64,20,1.345600002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,0,1,64,20,1.346400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,0,2,64,20,1.338274963,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,0,3,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,1,1,64,20,1.346325036,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,1,0,64,20,1.345600002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,1,3,64,20,1.337600034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,1,2,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,2,2,64,20,1.346400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,2,3,64,20,1.346400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,2,0,64,20,1.337600034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,2,1,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,3,3,64,20,1.344799995,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,3,2,64,20,1.346400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,3,1,64,20,1.337600034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,3,0,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,4,0,64,20,1.346374955,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,4,1,64,20,1.345600002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,4,2,64,20,1.336800028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,4,3,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,0,0,64,20,0.9479999542,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,0,1,64,20,0.9487500414,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,0,2,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,0,3,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,1,1,64,20,0.9479000233,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,1,0,64,20,0.9487249888,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,1,3,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,1,2,64,20,0.9350749664,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,2,2,64,20,0.9463500232,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,2,3,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,2,0,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,2,1,64,20,0.9328000247,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,3,3,64,20,0.9415999986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,3,2,64,20,0.9415999986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,3,1,64,20,0.9328000247,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,3,0,64,20,0.9312000126,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,4,0,64,20,0.9415999986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,4,1,64,20,0.9415999986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,4,2,64,20,0.9320000187,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,4,3,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,0.0625,32,0,0,64,20,1.339150034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,0.0625,64,0,1,64,20,1.337600034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,0.0625,128,0,2,64,20,1.329599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,0.0625,256,0,3,64,20,1.327050012,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,0.0625,32,1,1,64,20,1.339200046,PASS
