gpu,sm,cuda_runtime,seed,mode,rows,dim,dtype,scale,threads,group,order,captured_calls,replays,mean_us,check_status
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,1,128,4,2,64,20,1.164800022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,1,256,4,3,64,20,1.160799991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,32,0,0,64,20,0.9503999725,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,64,0,1,64,20,0.9495999664,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,128,0,2,64,20,0.9407999925,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,256,0,3,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,32,1,1,64,20,0.9511999786,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,64,1,0,64,20,0.950325001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,128,1,3,64,20,0.9399999864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,256,1,2,64,20,0.9367999621,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,32,2,2,64,20,0.9519999847,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,64,2,3,64,20,0.9495999664,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,128,2,0,64,20,0.9399999864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,256,2,1,64,20,0.9375999682,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,32,3,3,64,20,0.9511999786,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,64,3,2,64,20,0.9495999664,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,128,3,1,64,20,0.9399999864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,256,3,0,64,20,0.9367999621,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,32,4,0,64,20,0.9511999786,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,64,4,1,64,20,0.9495999664,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,128,4,2,64,20,0.9407999925,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,transform,1,16,fp16,0.25,256,4,3,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,32,0,0,64,20,1.173599996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,64,0,1,64,20,1.173525024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,128,0,2,64,20,1.16320001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,256,0,3,64,20,1.159999985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,32,1,1,64,20,1.17279999,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,64,1,0,64,20,1.173575036,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,128,1,3,64,20,1.164000016,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,256,1,2,64,20,1.159999985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,32,2,2,64,20,1.17279999,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,64,2,3,64,20,1.174249966,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,128,2,0,64,20,1.164000016,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,256,2,1,64,20,1.161599997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,32,3,3,64,20,1.173599996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,64,3,2,64,20,1.173599996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,128,3,1,64,20,1.164000016,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,256,3,0,64,20,1.159999985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,32,4,0,64,20,1.173599996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,64,4,1,64,20,1.17279999,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,128,4,2,64,20,1.16320001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260922,fused_int4,1,16,fp16,0.25,256,4,3,64,20,1.161599997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,32,0,0,64,20,0.9535999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,64,0,1,64,20,0.9527999908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,128,0,2,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,256,0,3,64,20,0.9446999989,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,32,1,1,64,20,0.9535999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,64,1,0,64,20,0.9527999908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,128,1,3,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,256,1,2,64,20,0.944800023,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,32,2,2,64,20,0.9527999908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,64,2,3,64,20,0.9534750134,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,128,2,0,64,20,0.9447749704,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,256,2,1,64,20,0.944800023,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,32,3,3,64,20,0.9535999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,64,3,2,64,20,0.9527999908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,128,3,1,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,256,3,0,64,20,0.944800023,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,32,4,0,64,20,0.9527999908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,64,4,1,64,20,0.8936000057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,128,4,2,64,20,0.8647999726,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,1,256,4,3,64,20,0.8654749952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,32,0,0,64,20,1.107199956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,64,0,1,64,20,1.111199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,128,0,2,64,20,1.075199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,256,0,3,64,20,1.089600008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,32,1,1,64,20,1.10792499,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,64,1,0,64,20,1.111125015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,128,1,3,64,20,1.075199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,256,1,2,64,20,1.090400014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,32,2,2,64,20,1.107999962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,64,2,3,64,20,1.116800029,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,128,2,0,64,20,1.074399985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,256,2,1,64,20,1.09120002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,32,3,3,64,20,1.107999962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,64,3,2,64,20,1.111999992,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,128,3,1,64,20,1.080000028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,256,3,0,64,20,1.090400014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,32,4,0,64,20,1.107199956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,64,4,1,64,20,1.111175027,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,128,4,2,64,20,1.075199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,1,256,4,3,64,20,1.089600008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,32,0,0,64,20,0.8743249811,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,64,0,1,64,20,0.8744000457,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,128,0,2,64,20,0.8688000031,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,256,0,3,64,20,0.8671999909,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,32,1,1,64,20,0.8736000396,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,64,1,0,64,20,0.8744000457,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,128,1,3,64,20,0.8663499728,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,256,1,2,64,20,0.8655999787,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,32,2,2,64,20,0.8728000335,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,64,2,3,64,20,0.8743249811,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,128,2,0,64,20,0.8655999787,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,256,2,1,64,20,0.8655999787,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,32,3,3,64,20,0.8736000396,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,64,3,2,64,20,0.8744000457,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,128,3,1,64,20,0.8655999787,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,256,3,0,64,20,0.8663999848,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,32,4,0,64,20,0.8736000396,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,64,4,1,64,20,0.8736000396,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,128,4,2,64,20,0.8647999726,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,transform,17,16,fp16,0.25,256,4,3,64,20,0.8654749952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,32,0,0,64,20,1.108799968,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,64,0,1,64,20,1.111099962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,128,0,2,64,20,1.074299961,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,256,0,3,64,20,1.089600008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,32,1,1,64,20,1.108799968,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,64,1,0,64,20,1.111199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,128,1,3,64,20,1.074399985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,256,1,2,64,20,1.088800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,32,2,2,64,20,1.107199956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,64,2,3,64,20,1.111199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,128,2,0,64,20,1.075199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,256,2,1,64,20,1.088800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,32,3,3,64,20,1.107999962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,64,3,2,64,20,1.111199986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,128,3,1,64,20,1.073599979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,256,3,0,64,20,1.088800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,32,4,0,64,20,1.107999962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,64,4,1,64,20,1.11039998,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,128,4,2,64,20,1.075199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260938,fused_int4,17,16,fp16,0.25,256,4,3,64,20,1.087999996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,32,0,0,64,20,2.927199937,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,64,0,1,64,20,1.983200014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,128,0,2,64,20,1.502399985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,256,0,3,64,20,1.28067499,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,32,1,1,64,20,2.927199937,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,64,1,0,64,20,1.983200014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,128,1,3,64,20,1.503999997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,256,1,2,64,20,1.280799974,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,32,2,2,64,20,2.92879995,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,64,2,3,64,20,1.98400002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,128,2,0,64,20,1.503199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,256,2,1,64,20,1.280799974,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,32,3,3,64,20,2.927925065,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,64,3,2,64,20,1.98400002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,128,3,1,64,20,1.503199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,256,3,0,64,20,1.283999998,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,32,4,0,64,20,2.92879995,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,64,4,1,64,20,1.98400002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,128,4,2,64,20,1.503199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,1,256,4,3,64,20,1.280799974,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,32,0,0,64,20,3.173600137,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,64,0,1,64,20,2.21677497,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,128,0,2,64,20,1.759875007,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,256,0,3,64,20,1.605599932,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,32,1,1,64,20,3.175999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,64,1,0,64,20,2.218399942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,128,1,3,64,20,1.759850048,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,256,1,2,64,20,1.606399938,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,32,2,2,64,20,3.175999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,64,2,3,64,20,2.217599936,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,128,2,0,64,20,1.75999999,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,256,2,1,64,20,1.604674943,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,32,3,3,64,20,3.175999969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,64,3,2,64,20,2.218399942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,128,3,1,64,20,1.75999999,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,256,3,0,64,20,1.605599932,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,32,4,0,64,20,3.175124899,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,64,4,1,64,20,2.215999924,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,128,4,2,64,20,1.759199984,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,fused_int4,4096,16,fp16,1,256,4,3,64,20,1.605599932,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,32,0,0,64,20,2.927999943,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,64,0,1,64,20,1.982400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,128,0,2,64,20,1.503999997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,256,0,3,64,20,1.282399986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,32,1,1,64,20,2.927999943,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,64,1,0,64,20,1.98400002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,128,1,3,64,20,1.503199991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,256,1,2,64,20,1.280725002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,32,2,2,64,20,2.927999943,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,64,2,3,64,20,1.983875036,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,128,2,0,64,20,1.503149979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,256,2,1,64,20,1.28159998,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,32,3,3,64,20,2.92879995,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,64,3,2,64,20,1.983949915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,128,3,1,64,20,1.502399985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,256,3,0,64,20,1.279999968,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,32,4,0,64,20,2.927199937,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,64,4,1,64,20,1.983200014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,128,4,2,64,20,1.503999997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265017,transform,4096,16,fp16,0.25,256,4,3,64,20,1.279999968,PASS
