mode,rows,dim,dtype,scale,threads,run1_median_us,run1_baseline128_us,run1_time_reduction_percent,run2_median_us,run2_baseline128_us,run2_time_reduction_percent,run3_median_us,run3_baseline128_us,run3_time_reduction_percent,min_time_reduction_percent,max_time_reduction_percent,stable_at_least_5_percent,any_run_regression_over_3_percent,all_runs_regression_over_3_percent
fused_int4,16384,256,fp16,1,64,8.700799942,8.584800363,-1.3512204605240719,8.680800349,8.653599769,-0.31432676257390213,8.724000305,8.628799766,-1.103288308706829,-1.3512204605240719,-0.31432676257390213,False,False,False
fused_int4,16384,256,fp16,1,128,8.584800363,8.584800363,0.0,8.653599769,8.653599769,0.0,8.628799766,8.628799766,0.0,0.0,0.0,False,False,False
fused_int4,16384,256,fp16,1,256,8.577600121,8.584800363,0.08387197949334402,8.580800146,8.653599769,0.8412640397443827,8.650399745,8.628799766,-0.2503242581327392,-0.2503242581327392,0.8412640397443827,False,False,False
fused_int4,16384,64,bf16,0.125,32,8.843199909,3.506350145,-152.2052716728894,8.870399743,3.520724922,-151.948105561199,8.866400272,3.522400185,-151.7147344517301,-152.2052716728894,-151.7147344517301,False,True,True
fused_int4,16384,64,bf16,0.125,64,5.056000128,3.506350145,-44.19552865277237,5.075199902,3.520724922,-44.1521281678819,5.07280007,3.522400185,-44.015438438889376,-44.19552865277237,-44.015438438889376,False,True,True
fused_int4,16384,64,bf16,0.125,128,3.506350145,3.506350145,0.0,3.520724922,3.520724922,0.0,3.522400185,3.522400185,0.0,0.0,0.0,False,False,False
fused_int4,16384,64,bf16,0.125,256,3.510399908,3.506350145,-0.1154979631961428,3.524800017,3.520724922,-0.11574590717200461,3.522400185,3.522400185,0.0,-0.11574590717200461,0.0,False,False,False
fused_int4,16384,64,bf16,1,32,8.839199692,3.506400064,-152.08759784006207,8.841600269,3.506400064,-152.1560605641148,8.864799887,3.516675159,-152.07900889887114,-152.1560605641148,-152.07900889887114,False,True,True
fused_int4,16384,64,bf16,1,64,5.055199936,3.506400064,-44.17065490904577,5.056000128,3.506400064,-44.1934758075569,5.068000033,3.516675159,-44.1133969974393,-44.1934758075569,-44.1133969974393,False,True,True
fused_int4,16384,64,bf16,1,128,3.506400064,3.506400064,0.0,3.506400064,3.506400064,0.0,3.516675159,3.516675159,0.0,0.0,0.0,False,False,False
fused_int4,16384,64,bf16,1,256,3.51199992,3.506400064,-0.1597038528915462,3.513500094,3.506400064,-0.20248773301412282,3.521599993,3.516675159,-0.14004233480013895,-0.20248773301412282,-0.14004233480013895,False,False,False
fused_int4,16384,64,fp16,0.125,32,8.868800104,3.497600183,-153.5681507310809,8.844000101,3.497600183,-152.8590930428826,8.878275007,3.494274989,-154.08060427267074,-154.08060427267074,-152.8590930428826,False,True,True
fused_int4,16384,64,fp16,0.125,64,5.061599985,3.497600183,-44.71636894353399,5.05839996,3.497600183,-44.62487692521946,5.061599985,3.494274989,-44.854082776368465,-44.854082776368465,-44.62487692521946,False,True,True
fused_int4,16384,64,fp16,0.125,128,3.497600183,3.497600183,0.0,3.497600183,3.497600183,0.0,3.494274989,3.494274989,0.0,0.0,0.0,False,False,False
fused_int4,16384,64,fp16,0.125,256,3.498400003,3.497600183,-0.02286767949886137,3.505599871,3.497600183,-0.22871933844474945,3.503099829,3.494274989,-0.2525513884219288,-0.2525513884219288,-0.02286767949886137,False,False,False
fused_int4,16384,64,fp16,1,32,8.829600364,3.491200134,-152.91017487111495,8.828800172,3.490399942,-152.94523030908303,8.842275292,3.498400003,-152.7519804601372,-152.94523030908303,-152.7519804601372,False,True,True
fused_int4,16384,64,fp16,1,64,5.050399899,3.491200134,-44.66085314947459,5.054349825,3.490399942,-44.807182815384095,5.060800165,3.498400003,-44.66042078264885,-44.807182815384095,-44.66042078264885,False,True,True
fused_int4,16384,64,fp16,1,128,3.491200134,3.491200134,0.0,3.490399942,3.490399942,0.0,3.498400003,3.498400003,0.0,0.0,0.0,False,False,False
fused_int4,16384,64,fp16,1,256,3.500000015,3.491200134,-0.25205890989461466,3.498400003,3.490399942,-0.22920184313939274,3.507125005,3.498400003,-0.24939978254396866,-0.25205890989461466,-0.22920184313939274,False,False,False
fused_int4,17,16,bf16,0.25,32,1.107999962,1.073599979,-3.204171355521246,1.108799968,1.073499955,-3.2883106175817245,1.1008,1.093600038,-0.6583725082131009,-3.2883106175817245,-0.6583725082131009,False,True,False
fused_int4,17,16,bf16,0.25,64,1.111999992,1.073599979,-3.576752398576577,1.111199986,1.073499955,-3.5118800726917643,1.097599976,1.093600038,-0.36575876563749166,-3.576752398576577,-0.36575876563749166,False,True,False
fused_int4,17,16,bf16,0.25,128,1.073599979,1.073599979,0.0,1.073499955,1.073499955,0.0,1.093600038,1.093600038,0.0,0.0,0.0,False,False,False
fused_int4,17,16,bf16,0.25,256,1.08719999,1.073599979,-1.2667670702329659,1.087999996,1.073499955,-1.3507258134910716,1.107874978,1.093600038,-1.3053163408906165,-1.3507258134910716,-1.2667670702329659,False,False,False
