dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,128,1,scalar_transform,0,0,5,19.8039993644,512,0.0258533637868,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0198039993644
fp16,1,1,1,128,1,vector_transform,0,1,5,16.6119992733,512,0.0308210945339,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0166119992733
fp16,1,1,1,128,1,scalar_split,0,2,5,28.5919994116,836,0.0292389485592,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0285919994116
fp16,1,1,1,128,1,vector_split,0,3,5,25.203999877,836,0.0331693383622,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.025203999877
fp16,1,1,1,128,1,scalar_fused,0,4,5,24.5120003819,324,0.0132180154598,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0245120003819
fp16,1,1,1,128,1,vector_fused,0,5,5,21.167999506,324,0.0153061228062,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.021167999506
fp16,1,1,1,128,1,quant_only,0,6,5,10.8719997108,324,0.029801325296,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0108719997108
fp16,1,1,1,128,1,vector_transform,1,0,5,14.9440005422,512,0.034261240727,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0149440005422
fp16,1,1,1,128,1,scalar_split,1,1,5,28.3320009708,836,0.0295072699193,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0283320009708
fp16,1,1,1,128,1,vector_split,1,2,5,25.0840008259,836,0.0333280167627,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0250840008259
fp16,1,1,1,128,1,scalar_fused,1,3,5,24.5600000024,324,0.0131921824091,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0245600000024
fp16,1,1,1,128,1,vector_fused,1,4,5,20.7680001855,324,0.0156009243599,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0207680001855
fp16,1,1,1,128,1,quant_only,1,5,5,10.9159998596,324,0.0296812022873,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0109159998596
fp16,1,1,1,128,1,scalar_transform,1,6,5,18.5640007257,512,0.0275802617962,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0185640007257
fp16,1,1,1,128,1,scalar_split,2,0,5,28.2119989395,836,0.029632781491,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0282119989395
fp16,1,1,1,128,1,vector_split,2,1,5,24.9400004745,836,0.0335204484401,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0249400004745
fp16,1,1,1,128,1,scalar_fused,2,2,5,24.4839996099,324,0.013233132052,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0244839996099
fp16,1,1,1,128,1,vector_fused,2,3,5,20.5119997263,324,0.015795632036,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0205119997263
fp16,1,1,1,128,1,quant_only,2,4,5,10.7680000365,324,0.0300891529441,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0107680000365
fp16,1,1,1,128,1,scalar_transform,2,5,5,18.2400003076,512,0.0280701749653,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0182400003076
fp16,1,1,1,128,1,vector_transform,2,6,5,14.9759992957,512,0.0341880357958,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0149759992957
fp16,1,1,1,128,1,vector_split,3,0,5,25.0279992819,836,0.0334025900586,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0250279992819
fp16,1,1,1,128,1,scalar_fused,3,1,5,24.1760000587,324,0.0134017206822,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0241760000587
fp16,1,1,1,128,1,vector_fused,3,2,5,20.311999321,324,0.015951162408,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.020311999321
fp16,1,1,1,128,1,quant_only,3,3,5,10.6959998608,324,0.0302916982253,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0106959998608
fp16,1,1,1,128,1,scalar_transform,3,4,5,18.4080004692,512,0.0278139932067,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0184080004692
fp16,1,1,1,128,1,vector_transform,3,5,5,14.9680003524,512,0.0342063059825,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0149680003524
fp16,1,1,1,128,1,scalar_split,3,6,5,28.2959997654,836,0.0295448122325,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0282959997654
fp16,1,1,1,128,1,scalar_fused,4,0,5,24.211999774,324,0.0133817942766,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.024211999774
fp16,1,1,1,128,1,vector_fused,4,1,5,20.4160004854,324,0.0158699055788,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0204160004854
fp16,1,1,1,128,1,quant_only,4,2,5,10.7320003211,324,0.0301900848215,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0107320003211
fp16,1,1,1,128,1,scalar_transform,4,3,5,18.355999887,512,0.0278927872713,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.018355999887
fp16,1,1,1,128,1,vector_transform,4,4,5,14.9920001626,512,0.0341515471216,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0149920001626
fp16,1,1,1,128,1,scalar_split,4,5,5,28.4520000219,836,0.0293828201657,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0284520000219
fp16,1,1,1,128,1,vector_split,4,6,5,25.0160008669,836,0.0334186109302,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0250160008669
bf16,1,1,1,128,1,scalar_transform,0,0,5,18.3960005641,512,0.0278321365677,256,2909,true,1,32,3,acl_timeline_event_ms,true,0.0183960005641
