phase,dtype,dim,rows,normalized,shape,scale,scope,threads,method,run1_candidate_us,run1_candidate_ms,run1_thread128_us,run1_dao_us,run1_time_reduction_vs128_percent,run1_dao_over_candidate,run1_time_reduction_vs_dao_percent,run1_near_tie_with_dao,run1_range_percent_of_median,run1_population_cv_percent,run2_candidate_us,run2_candidate_ms,run2_thread128_us,run2_dao_us,run2_time_reduction_vs128_percent,run2_dao_over_candidate,run2_time_reduction_vs_dao_percent,run2_near_tie_with_dao,run2_range_percent_of_median,run2_population_cv_percent,run3_candidate_us,run3_candidate_ms,run3_thread128_us,run3_dao_us,run3_time_reduction_vs128_percent,run3_dao_over_candidate,run3_time_reduction_vs_dao_percent,run3_near_tie_with_dao,run3_range_percent_of_median,run3_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_vs128_percent,all_runs_no_slower_than_dao,all_runs_faster_than_dao_by_more_than_1_percent,any_run_near_tie_with_dao
screen,bf16,64,64,False,"[64, 64]",1.0,graph,256,thread256,1.029600016772747,0.0010296000167727471,1.0263999924063683,1.080000028014183,-0.31177166699665193,1.0489510590718651,4.666667586491413,False,0.07770066808101783,0.031085097898155233,1.0351999662816525,0.0010351999662816525,1.027199998497963,1.0768000036478043,-0.7788130641927182,1.0401855088109937,3.863302119727541,False,0.1545606873362347,0.04887638087036447,1.0424000211060047,0.0010424000211060047,1.0263999924063683,1.0863999836146832,-1.5588492613025862,1.0422102471390913,4.0500702478180495,False,0.3837327683214528,0.13195874451801293,False,True,True,False,False,-1.5588492613025862,-0.31177166699665193,1.5588492613025862,True,True,False
screen,bf16,64,64,False,"[64, 64]",1.0,eager,32,thread32,5.8265602588653564,0.005826560258865357,5.790719985961914,14.039039611816406,-0.6189260228490978,2.40949016024599,58.49744412743699,False,0.8787310444049755,0.3585791526630646,5.9033602476119995,0.005903360247611999,5.882880091667175,14.075520038604736,-0.34813145305874205,2.3843234104336597,58.05938088666753,False,1.5611465646627516,0.6011338584961877,6.686720252037048,0.0066867202520370485,6.747679710388184,14.889440536499023,0.9034136320561714,2.2267180284629213,55.090856263902936,False,2.4406658492635573,0.8197586645386309,False,True,False,False,False,-0.6189260228490978,0.9034136320561714,0.6189260228490978,True,True,False
screen,bf16,64,64,False,"[64, 64]",1.0,eager,64,thread64,5.785599946975708,0.005785599946975708,5.790719985961914,14.039039611816406,0.08841800326415683,2.4265486277105968,58.78920419808438,False,1.6012154995979035,0.5648297488338587,5.883679986000061,0.005883679986000061,5.882880091667175,14.075520038604736,-0.013596985157304786,2.3922987096675503,58.19919995948304,False,1.4793473969720126,0.48595903263474566,6.67136013507843,0.0066713601350784305,6.747679710388184,14.889440536499023,1.1310491692760438,2.2318448165029214,55.19401740633112,False,2.839604616765325,0.9977301583377378,False,True,False,False,False,-0.013596985157304786,1.1310491692760438,0.013596985157304786,True,True,False
screen,bf16,64,64,False,"[64, 64]",1.0,eager,128,thread128,5.790719985961914,0.005790719985961914,5.790719985961914,14.039039611816406,0.0,2.4244031218657414,58.752734189253445,False,1.5030957623587577,0.5760168888720805,5.882880091667175,0.005882880091667176,5.882880091667175,14.075520038604736,0.0,2.392623990168022,58.204882835360394,False,2.6952831531631483,0.9725167594970574,6.747679710388184,0.0067476797103881835,6.747679710388184,14.889440536499023,0.0,2.2066015542463346,54.68144223520453,False,82.0999144224647,27.985592183156665,False,False,False,False,False,0.0,0.0,0.0,True,True,False
screen,bf16,64,64,False,"[64, 64]",1.0,eager,256,thread256,5.816320180892944,0.0058163201808929445,5.790719985961914,14.039039611816406,-0.44209001632078415,2.4137322525564744,58.57038414509883,False,2.6408446013318487,0.9294576726034103,5.913599729537964,0.005913599729537964,5.882880091667175,14.075520038604736,-0.5221870477064794,2.3801949205825723,57.98663414695291,False,1.7343162348279584,0.6667031393216132,6.67136013507843,0.0066713601350784305,6.747679710388184,14.889440536499023,1.1310491692760438,2.2318448165029214,55.19401740633112,False,2.2256411218577132,0.7843955022032246,False,True,False,False,False,-0.5221870477064794,1.1310491692760438,0.5221870477064794,True,True,False
screen,bf16,64,64,True,"[64, 64]",0.125,graph,32,thread32,1.0784000158309937,0.0010784000158309936,1.0255499742925167,1.0847999714314938,-5.153336537786557,1.0059346768421256,0.5899664241376001,True,0.07418454004548834,0.03635364149559564,1.0831999592483044,0.0010831999592483045,1.0328000411391258,1.0888000018894672,-4.879929909141945,1.0051699066209798,0.5143316156727362,True,0.22155882873113056,0.07406963324357302,1.0855999775230885,0.0010855999775230885,1.0424000211060047,1.0928000323474407,-4.14427816024483,1.0066323277205476,0.6588629768692345,True,214.88577958075214,60.11444849735671,False,True,True,True,True,-5.153336537786557,-4.14427816024483,5.153336537786557,True,False,True
screen,bf16,64,64,True,"[64, 64]",0.125,graph,64,thread64,1.0479999706149101,0.00104799997061491,1.0255499742925167,1.0847999714314938,-2.1890689761735693,1.0351145055805597,3.392330548093825,False,0.07633646126204521,0.03052992341218631,1.0487999767065048,0.0010487999767065047,1.0328000411391258,1.0888000018894672,-1.549180376651793,1.0381388501824462,3.6737715938232607,False,0.14540815692252937,0.05851110559959508,1.0367999784648418,0.0010367999784648418,1.0424000211060047,1.0928000323474407,0.5372258756500381,1.054012398770992,5.124455730688926,False,0.23148324890377817,0.08992900043551814,False,True,False,False,False,-2.1890689761735693,0.5372258756500381,2.1890689761735693,True,True,False
screen,bf16,64,64,True,"[64, 64]",0.125,graph,128,thread128,1.0255499742925167,0.0010255499742925166,1.0255499742925167,1.0847999714314938,0.0,1.057773876090096,5.461836163287437,False,0.46804511431824836,0.1753088730989316,1.0328000411391258,0.001032800041139126,1.0328000411391258,1.0888000018894672,0.0,1.0542214935318712,5.143273388424041,False,0.23237074428072557,0.09290512084813228,1.0424000211060047,0.0010424000211060047,1.0424000211060047,1.0928000323474407,0.0,1.0483499714322346,4.61200674867952,False,0.15349310732858112,0.05593740629187306,False,False,False,False,False,0.0,0.0,0.0,True,True,False
screen,bf16,64,64,True,"[64, 64]",0.125,graph,256,thread256,1.0400000028312206,0.0010400000028312206,1.0255499742925167,1.0847999714314938,-1.4090028668444443,1.0430768927676086,4.129790724566062,False,2.7716338845598805,1.0725268576149776,1.039199996739626,0.001039199996739626,1.0328000411391258,1.0888000018894672,-0.6196703471701426,1.0477290274301923,4.555474381315861,False,0.08179543076581834,0.038528232688377156,1.0471999645233154,0.0010471999645233153,1.0424000211060047,1.0928000323474407,-0.46047038757903724,1.0435447568458258,4.1727732864513145,False,0.30557911332965265,0.1182764707314571,False,True,True,False,False,-1.4090028668444443,-0.46047038757903724,1.4090028668444443,True,True,False
screen,bf16,64,64,True,"[64, 64]",0.125,eager,32,thread32,5.740159749984741,0.005740159749984741,5.754879713058472,13.875199556350708,0.2557822892514938,2.4172148791481964,58.63007427985093,False,1.243168760559022,0.4550303423969027,5.949440002441406,0.005949440002441406,5.928959846496582,14.167040586471558,-0.34542578251606226,2.381239340283789,58.00506135259704,False,1.6431792242932528,0.5900900366212649,6.640639901161194,0.006640639901161194,6.630399823188782,14.970879554748535,-0.1544413345421436,2.25443327413834,55.64295419733782,False,2.163646555179023,0.7334384269019536,False,True,False,False,False,-0.34542578251606226,0.2557822892514938,0.34542578251606226,True,True,False
