dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,16384,1,128,16384,scalar_transform,0,0,5,7664.83612061,8388608,1.09442757392,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,7.66483612061
fp16,1,16384,1,128,16384,vector_transform,0,1,5,628.927993774,8388608,13.337946606,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,0.628927993774
fp16,1,16384,1,128,16384,scalar_split,0,2,5,11014.4081116,13697024,1.24355515623,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,11.0144081116
fp16,1,16384,1,128,16384,vector_split,0,3,5,3976.12380981,13697024,3.44481828413,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.97612380981
fp16,1,16384,1,128,16384,scalar_fused,0,4,5,10464.7956848,5308416,0.507264179816,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,10.4647956848
fp16,1,16384,1,128,16384,vector_fused,0,5,5,3783.77990723,5308416,1.40293995162,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.78377990723
fp16,1,16384,1,128,16384,quant_only,0,6,5,3349.5639801,5308416,1.58480806204,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.3495639801
fp16,1,16384,1,128,16384,vector_transform,1,0,5,627.704000473,8388608,13.3639549751,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,0.627704000473
fp16,1,16384,1,128,16384,scalar_split,1,1,5,11015.7318115,13697024,1.24340572504,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,11.0157318115
fp16,1,16384,1,128,16384,vector_split,1,2,5,3975.50392151,13697024,3.44535542423,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.97550392151
fp16,1,16384,1,128,16384,scalar_fused,1,3,5,10470.7122803,5308416,0.506977544403,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,10.4707122803
fp16,1,16384,1,128,16384,vector_fused,1,4,5,3783.99200439,5308416,1.4028613152,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.78399200439
fp16,1,16384,1,128,16384,quant_only,1,5,5,3350.21591187,5308416,1.58449966798,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.35021591187
fp16,1,16384,1,128,16384,scalar_transform,1,6,5,7664.88037109,8388608,1.09442125563,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,7.66488037109
fp16,1,16384,1,128,16384,scalar_split,2,0,5,11015.3923035,13697024,1.24344404835,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,11.0153923035
fp16,1,16384,1,128,16384,vector_split,2,1,5,3976.24397278,13697024,3.44471418096,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.97624397278
fp16,1,16384,1,128,16384,scalar_fused,2,2,5,10464.3997192,5308416,0.507283374338,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,10.4643997192
fp16,1,16384,1,128,16384,vector_fused,2,3,5,3783.59184265,5308416,1.40300968518,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.78359184265
fp16,1,16384,1,128,16384,quant_only,2,4,5,3350.26397705,5308416,1.58447693566,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.35026397705
fp16,1,16384,1,128,16384,scalar_transform,2,5,5,7664.66369629,8388608,1.09445219417,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,7.66466369629
fp16,1,16384,1,128,16384,vector_transform,2,6,5,628.923988342,8388608,13.3380315515,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,0.628923988342
fp16,1,16384,1,128,16384,vector_split,3,0,5,3975.37994385,13697024,3.44546287235,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.97537994385
fp16,1,16384,1,128,16384,scalar_fused,3,1,5,10464.3478394,5308416,0.507285889335,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,10.4643478394
fp16,1,16384,1,128,16384,vector_fused,3,2,5,3783.91609192,5308416,1.40288945924,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.78391609192
fp16,1,16384,1,128,16384,quant_only,3,3,5,3350.54397583,5308416,1.58434452384,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.35054397583
fp16,1,16384,1,128,16384,scalar_transform,3,4,5,7664.90783691,8388608,1.09441733397,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,7.66490783691
fp16,1,16384,1,128,16384,vector_transform,3,5,5,627.443981171,8388608,13.3694931368,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,0.627443981171
fp16,1,16384,1,128,16384,scalar_split,3,6,5,11014.7598267,13697024,1.24351544796,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,11.0147598267
fp16,1,16384,1,128,16384,scalar_fused,4,0,5,10464.9642944,5308416,0.507256006867,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,10.4649642944
fp16,1,16384,1,128,16384,vector_fused,4,1,5,3784.26399231,5308416,1.40276048679,4194304,2909,true,1,32,3,acl_timeline_event_ms,true,3.78426399231
