dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,17,1,128,17,scalar_transform,0,0,5,19.9359998107,8704,0.4365971149,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0199359998107
fp16,1,17,1,128,17,vector_transform,0,1,5,15.7120004296,8704,0.553971471614,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0157120004296
fp16,1,17,1,128,17,scalar_split,0,2,5,31.2480002642,14212,0.454813104194,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0312480002642
fp16,1,17,1,128,17,vector_split,0,3,5,27.3719996214,14212,0.519216724996,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0273719996214
fp16,1,17,1,128,17,scalar_fused,0,4,5,27.5040000677,5508,0.200261779612,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0275040000677
fp16,1,17,1,128,17,vector_fused,0,5,5,23.5239997506,5508,0.234143855568,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0235239997506
fp16,1,17,1,128,17,quant_only,0,6,5,13.5399997234,5508,0.406794690732,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0135399997234
fp16,1,17,1,128,17,vector_transform,1,0,5,17.4040004611,8704,0.500114902861,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0174040004611
fp16,1,17,1,128,17,scalar_split,1,1,5,31.6000014544,14212,0.449746814744,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0316000014544
fp16,1,17,1,128,17,vector_split,1,2,5,28.8280010223,14212,0.492992906063,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0288280010223
fp16,1,17,1,128,17,scalar_fused,1,3,5,27.4040013552,5508,0.200992545892,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0274040013552
fp16,1,17,1,128,17,vector_fused,1,4,5,23.4760001302,5508,0.234622591986,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0234760001302
fp16,1,17,1,128,17,quant_only,1,5,5,13.4560003877,5508,0.409334114247,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0134560003877
fp16,1,17,1,128,17,scalar_transform,1,6,5,21.4120000601,8704,0.406501026321,4352,2909,true,1,32,3,acl_timeline_event_ms,true,0.0214120000601
