dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,257,1,16,257,scalar_transform,0,0,5,21.0879996419,16448,0.779969664231,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0210879996419
fp16,1,257,1,16,257,vector_transform,0,1,5,13.7239992619,16448,1.19848447134,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0137239992619
fp16,1,257,1,16,257,scalar_split,0,2,5,34.4480007887,27756,0.805736163624,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0344480007887
fp16,1,257,1,16,257,vector_split,0,3,5,28.435999155,27756,0.976086679728,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.028435999155
fp16,1,257,1,16,257,scalar_fused,0,4,5,25.9119987488,11308,0.436400144567,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0259119987488
fp16,1,257,1,16,257,vector_fused,0,5,5,20.2559992671,11308,0.55825436459,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0202559992671
fp16,1,257,1,16,257,quant_only,0,6,5,16.4440006018,11308,0.687667209084,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0164440006018
fp16,1,257,1,16,257,vector_transform,1,0,5,12.1760003269,16448,1.35085410303,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0121760003269
fp16,1,257,1,16,257,scalar_split,1,1,5,34.6960008144,27756,0.799976923809,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0346960008144
fp16,1,257,1,16,257,vector_split,1,2,5,28.0919998884,27756,0.988039303369,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0280919998884
fp16,1,257,1,16,257,scalar_fused,1,3,5,25.8120000362,11308,0.438090809861,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0258120000362
fp16,1,257,1,16,257,vector_fused,1,4,5,20.1039999723,11308,0.562475130101,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0201039999723
fp16,1,257,1,16,257,quant_only,1,5,5,16.2680000067,11308,0.695106958161,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0162680000067
fp16,1,257,1,16,257,scalar_transform,1,6,5,18.5279995203,16448,0.887737501395,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0185279995203
fp16,1,257,1,16,257,scalar_split,2,0,5,34.4639986753,27756,0.805362147946,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0344639986753
fp16,1,257,1,16,257,vector_split,2,1,5,28.2400012016,27756,0.98286114798,8224,2909,true,1,32,3,acl_timeline_event_ms,true,0.0282400012016
