dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,256,1,scalar_transform,0,0,5,36.6039991379,1024,0.0279750853491,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0366039991379
fp16,1,1,1,256,1,vector_transform,0,1,5,27.7240008116,1024,0.0369355060606,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0277240008116
fp16,1,1,1,256,1,scalar_split,0,2,5,53.9479970932,1668,0.0309186640816,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0539479970932
fp16,1,1,1,256,1,vector_split,0,3,5,44.7759985924,1668,0.03725210051,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0447759985924
fp16,1,1,1,256,1,scalar_fused,0,4,5,48.480001092,644,0.0132838280836,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.048480001092
fp16,1,1,1,256,1,vector_fused,0,5,5,39.5119994879,644,0.0162988461315,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0395119994879
fp16,1,1,1,256,1,quant_only,0,6,5,17.6919996738,644,0.0364006337255,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0176919996738
fp16,1,1,1,256,1,vector_transform,1,0,5,27.6800006628,1024,0.0369942187673,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0276800006628
fp16,1,1,1,256,1,scalar_split,1,1,5,53.8879990578,1668,0.0309530884272,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0538879990578
fp16,1,1,1,256,1,vector_split,1,2,5,44.387999177,1668,0.0375777244059,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.044387999177
fp16,1,1,1,256,1,scalar_fused,1,3,5,48.3319997787,644,0.0133245055646,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0483319997787
fp16,1,1,1,256,1,vector_fused,1,4,5,39.359998703,644,0.016361789157,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.039359998703
fp16,1,1,1,256,1,quant_only,1,5,5,17.5879999995,644,0.0366158744609,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0175879999995
fp16,1,1,1,256,1,scalar_transform,1,6,5,36.7599993944,1024,0.0278563660737,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0367599993944
fp16,1,1,1,256,1,scalar_split,2,0,5,54.1719973087,1668,0.0307908159726,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0541719973087
fp16,1,1,1,256,1,vector_split,2,1,5,44.455999136,1668,0.0375202454656,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.044455999136
fp16,1,1,1,256,1,scalar_fused,2,2,5,48.0439990759,644,0.0134043795768,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0480439990759
fp16,1,1,1,256,1,vector_fused,2,3,5,39.291998744,644,0.0163901053799,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.039291998744
fp16,1,1,1,256,1,quant_only,2,4,5,17.5840005279,644,0.0366242027222,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0175840005279
fp16,1,1,1,256,1,scalar_transform,2,5,5,36.7920011282,1024,0.0278321365677,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0367920011282
fp16,1,1,1,256,1,vector_transform,2,6,5,27.7480006218,1024,0.03690355979,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0277480006218
fp16,1,1,1,256,1,vector_split,3,0,5,44.51200068,1668,0.0374730404053,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.04451200068
fp16,1,1,1,256,1,scalar_fused,3,1,5,48.0919986963,644,0.0133910009452,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0480919986963
fp16,1,1,1,256,1,vector_fused,3,2,5,38.8480007648,644,0.0165774296571,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0388480007648
fp16,1,1,1,256,1,quant_only,3,3,5,17.5080001354,644,0.0367831845453,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0175080001354
fp16,1,1,1,256,1,scalar_transform,3,4,5,36.8239998817,1024,0.0278079514254,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0368239998817
fp16,1,1,1,256,1,vector_transform,3,5,5,27.7319997549,1024,0.0369248524827,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0277319997549
fp16,1,1,1,256,1,scalar_split,3,6,5,53.6679983139,1668,0.0310799741448,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0536679983139
fp16,1,1,1,256,1,scalar_fused,4,0,5,47.9279994965,644,0.0134368220407,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0479279994965
fp16,1,1,1,256,1,vector_fused,4,1,5,38.8359993696,644,0.0165825525403,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0388359993696
fp16,1,1,1,256,1,quant_only,4,2,5,17.6159992814,644,0.0365576763323,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0176159992814
fp16,1,1,1,256,1,scalar_transform,4,3,5,36.8999987841,1024,0.0277506784212,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0368999987841
fp16,1,1,1,256,1,vector_transform,4,4,5,27.772000432,1024,0.0368716687336,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.027772000432
fp16,1,1,1,256,1,scalar_split,4,5,5,53.7599980831,1668,0.0310267868206,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0537599980831
fp16,1,1,1,256,1,vector_split,4,6,5,44.9200004339,1668,0.0371326799619,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0449200004339
bf16,1,1,1,256,1,scalar_transform,0,0,5,36.6560012102,1024,0.0279353984666,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0366560012102
bf16,1,1,1,256,1,vector_transform,0,1,5,27.8039991856,1024,0.0368292342827,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0278039991856
bf16,1,1,1,256,1,scalar_split,0,2,5,54.0279984474,1668,0.0308728816157,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0540279984474
bf16,1,1,1,256,1,vector_split,0,3,5,44.7079986334,1668,0.0373087601992,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0447079986334
bf16,1,1,1,256,1,scalar_fused,0,4,5,48.5040009022,644,0.0132772552371,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0485040009022
bf16,1,1,1,256,1,vector_fused,0,5,5,39.4199997187,644,0.0163368849466,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0394199997187
bf16,1,1,1,256,1,quant_only,0,6,5,17.880000174,644,0.0360178967411,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.017880000174
bf16,1,1,1,256,1,vector_transform,1,0,5,27.6879996061,1024,0.0369835312976,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0276879996061
bf16,1,1,1,256,1,scalar_split,1,1,5,53.9399981499,1668,0.0309232491141,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0539399981499
bf16,1,1,1,256,1,vector_split,1,2,5,44.9559986591,1668,0.0371029462085,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0449559986591
bf16,1,1,1,256,1,scalar_fused,1,3,5,48.4360009432,644,0.0132958953559,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0484360009432
bf16,1,1,1,256,1,vector_fused,1,4,5,39.359998703,644,0.016361789157,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.039359998703
bf16,1,1,1,256,1,quant_only,1,5,5,17.4720004201,644,0.0368589734727,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0174720004201
bf16,1,1,1,256,1,scalar_transform,1,6,5,36.7599993944,1024,0.0278563660737,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0367599993944
bf16,1,1,1,256,1,scalar_split,2,0,5,54.4080018997,1668,0.0306572552154,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0544080018997
bf16,1,1,1,256,1,vector_split,2,1,5,44.6040004492,1668,0.0373957488836,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0446040004492
bf16,1,1,1,256,1,scalar_fused,2,2,5,48.1799989939,644,0.0133665424128,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0481799989939
bf16,1,1,1,256,1,vector_fused,2,3,5,39.5480006933,644,0.0162840090197,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0395480006933
bf16,1,1,1,256,1,quant_only,2,4,5,17.4879997969,644,0.0368252520288,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0174879997969
bf16,1,1,1,256,1,scalar_transform,2,5,5,36.7439985275,1024,0.0278684966535,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0367439985275
bf16,1,1,1,256,1,vector_transform,2,6,5,27.7599990368,1024,0.0368876093491,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0277599990368
bf16,1,1,1,256,1,vector_split,3,0,5,44.9479997158,1668,0.0371095490466,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0449479997158
bf16,1,1,1,256,1,scalar_fused,3,1,5,48.1920003891,644,0.0133632137035,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0481920003891
bf16,1,1,1,256,1,vector_fused,3,2,5,39.0280008316,644,0.0165009733083,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0390280008316
bf16,1,1,1,256,1,quant_only,3,3,5,17.3840001225,644,0.0370455588737,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0173840001225
bf16,1,1,1,256,1,scalar_transform,3,4,5,36.7599993944,1024,0.0278563660737,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0367599993944
bf16,1,1,1,256,1,vector_transform,3,5,5,27.7520000935,1024,0.0368982414439,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0277520000935
bf16,1,1,1,256,1,scalar_split,3,6,5,53.7479996681,1668,0.031033713074,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0537479996681
bf16,1,1,1,256,1,scalar_fused,4,0,5,48.219999671,644,0.0133554542595,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.048219999671
bf16,1,1,1,256,1,vector_fused,4,1,5,38.9200001955,644,0.0165467625068,512,2909,true,1,32,3,acl_timeline_event_ms,true,0.0389200001955
