dtype,batch,seq,heads,dim,scale,method,rows,repeats,seed,input_read_only,input_working_set_bytes,logical_io_bytes,run1_count,run1_median_us,run1_mean_us,run1_minimum_us,run1_maximum_us,run1_population_stddev_us,run1_cv_percent,run1_range_over_median_percent,run2_count,run2_median_us,run2_mean_us,run2_minimum_us,run2_maximum_us,run2_population_stddev_us,run2_cv_percent,run2_range_over_median_percent,run3_count,run3_median_us,run3_mean_us,run3_minimum_us,run3_maximum_us,run3_population_stddev_us,run3_cv_percent,run3_range_over_median_percent,across_run_medians_count,across_run_medians_median_us,across_run_medians_mean_us,across_run_medians_minimum_us,across_run_medians_maximum_us,across_run_medians_population_stddev_us,across_run_medians_cv_percent,across_run_medians_range_over_median_percent,comparison_role,run1_baseline_over_candidate,run1_time_reduction_percent,run2_baseline_over_candidate,run2_time_reduction_percent,run3_baseline_over_candidate,run3_time_reduction_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,stable_candidate_every_run_at_least_5_percent,every_run_faster,any_run_slowdown,every_run_slowdown,any_run_regression_over_3_percent,every_run_regression_over_3_percent
bf16,1,1,1,64,1.0,baseline_fused,1,100,2909,true,128,164,5,22.1632003784,22.18495988846,22.1119999886,22.2528004646,0.053331792376704636,0.24039616318822535,0.6352894599880148,5,22.1567988396,22.19135951996,22.1375989914,22.2656011581,0.05846183267948197,0.263444123947875,0.5777105602061368,5,22.1632003784,22.17727994918,22.1311998367,22.2207999229,0.03467861085417268,0.15636999187294343,0.4042741331135734,3,22.1632003784,22.161066532133333,22.1567988396,22.1632003784,0.003017714330338592,0.013617189073291826,0.028883639053489694,baseline,,,,,,,,,,,,,,
bf16,1,1,1,64,1.0,baseline_split,1,100,2909,true,128,420,5,35.2512001991,35.23200035094,35.1424002647,35.2640008926,0.045254858287612144,0.12844816597648773,0.3449545752008349,5,35.2575993538,35.2371201515,35.1487994194,35.2640008926,0.04441474005353045,0.12604531772906466,0.3267422493630055,5,35.2575993538,35.235839366920004,35.1487994194,35.2575993538,0.043519973760001565,0.12351053513105423,0.30858576985978947,3,35.2575993538,35.25546630223334,35.2512001991,35.2575993538,0.003016590454823883,0.008556376560059257,0.018149717556751488,baseline,,,,,,,,,,,,,,
bf16,1,1,1,64,1.0,baseline_transform,1,100,2909,true,128,256,5,15.8975994587,15.924479961400001,15.8783996105,16.0064005852,0.04914302445820735,0.30860049795865946,0.8051591375951542,5,15.9039998055,15.90143990518,15.8464002609,15.9552001953,0.04590195157775235,0.28866537779889656,0.6841042236580928,5,15.8975994587,15.91167974472,15.8527994156,15.9552001953,0.03911895014813651,0.24585053731437384,0.6441273096987034,3,15.8975994587,15.899732907633334,15.8975994587,15.9039998055,0.0030171524161502093,0.018976120125273922,0.0402598317854647,baseline,,,,,,,,,,,,,,
bf16,1,1,1,64,1.0,optimized_fused,1,100,2909,true,128,164,5,17.9328000546,17.9174399376,17.8431999683,17.9776000977,0.055292465229775885,0.30859578947851735,0.7494653873951357,5,17.9263997078,17.91359996798,17.8623998165,17.9776000977,0.04302783118120905,0.24019644994931194,0.642629212099264,5,17.9200005531,17.90592002868,17.8559994698,17.9711997509,0.04253007297451569,0.23751961868697652,0.6428586916537206,3,17.9263997078,17.926400105166667,17.9200005531,17.9328000546,0.005225374613719861,0.02914904600513645,0.07140029068096998,candidate_vs_matching_baseline,1.2359029438191302,19.087497525505825,1.235987102862562,19.09300690241935,1.2367856972284503,19.145248668307737,19.087497525505825,19.145248668307737,True,True,False,False,False,False
bf16,1,1,1,64,1.0,optimized_split,1,100,2909,true,128,420,5,31.2703990936,31.26911973954,31.2511992455,31.2831997871,0.011011240320442182,0.035214423725904886,0.10233493184469172,5,31.2768006325,31.22431993482,31.0080003738,31.2831997871,0.10826388039578626,0.34672934629732355,0.8798835166472732,5,31.2703990936,31.24480009078,31.1488008499,31.2768006325,0.048403232464907485,0.15491612148029313,0.40933210419497695,3,31.2703990936,31.2725329399,31.2703990936,31.2768006325,0.0030177143774798854,0.009649728032198006,0.02047156123859859,candidate_vs_matching_baseline,1.1273025359729014,11.292668286515916,1.1272764042612313,11.290611936887196,1.1275071753406578,11.308768416674042,11.290611936887196,11.308768416674042,True,True,False,False,False,False
bf16,1,1,1,64,1.0,optimized_transform,1,100,2909,true,128,256,5,15.7439994812,15.7375998497,15.6607997417,15.7951998711,0.043406943643006415,0.2758167958110453,0.8536593866157544,5,15.7439994812,15.74783968924,15.6799995899,15.7887995243,0.04019275308275782,0.25522709067339727,0.6910565166742986,5,15.7439994812,15.7465596199,15.6672000885,15.7887995243,0.04445101324333652,0.2822903181159696,0.7723541654406361,3,15.7439994812,15.7439994812,15.7439994812,15.7439994812,0.0,0.0,0.0,candidate_vs_matching_baseline,1.009756096453345,0.9661834662461732,1.0101626225592206,1.0060382687169578,1.009756096453345,0.9661834662461732,0.9661834662461732,1.0060382687169578,False,True,False,False,False,False
bf16,1,1,1,64,1.0,warp32_fused,1,100,2909,true,128,164,5,15.2704000473,15.27679991722,15.2576005459,15.3087997437,0.018101734281471576,0.11849166304172978,0.33528393258467193,5,15.2768003941,15.27552008628,15.2383995056,15.2960002422,0.02118803941050725,0.13870584628760163,0.3770471244897938,5,15.2831995487,15.28575992584,15.2639997005,15.3216004372,0.019242837278281334,0.12588734463735782,0.3768892535653693,3,15.2768003941,15.276799996700001,15.2704000473,15.2831995487,0.005225374572895571,0.03420464085426479,0.08378391462745838,candidate_vs_matching_baseline,1.4513830881803738,31.10020309980883,1.4503559821438199,31.0514099771653,1.450167571769042,31.042451957458127,31.042451957458127,31.10020309980883,True,True,False,False,False,False
bf16,1,1,1,64,1.0,warp32_split,1,100,2909,true,128,420,5,29.8496007919,29.8636803627,29.8304009438,29.9519991875,0.04478113837998549,0.14995184061746633,0.4073697485863742,5,29.8559999466,29.8944005966,29.8496007919,29.9584007263,0.052308102863652686,0.17497625581963291,0.3644156437386063,5,29.8623991013,29.8956799507,29.8368000984,29.9711990356,0.057157271970187655,0.1911890683351035,0.45006074945314595,3,29.8559999466,29.8559999466,29.8496007919,29.8623991013,0.005224887933377922,0.017500294556280407,0.042866792011293155,candidate_vs_matching_baseline,1.1809605242246919,15.323164535367816,1.180921738238921,15.3203834242839,1.1806686808450408,15.302233706727165,15.302233706727165,15.323164535367816,True,True,False,False,False,False
bf16,1,1,1,64,1.0,warp32_transform,1,100,2909,true,128,256,5,15.232000351,15.2281599045,15.1935994625,15.2831995487,0.03176877588201931,0.2086186123684679,0.5882358464764509,5,15.2639997005,15.24991989136,15.1935994625,15.2831995487,0.033230825085543224,0.21790819441858508,0.5870026726813014,5,15.2576005459,15.24095988274,15.1935994625,15.2831995487,0.039576917808192655,0.2596747062697311,0.5872488661008891,3,15.2576005459,15.251200199133333,15.232000351,15.2639997005,0.013825409485339474,0.09065128845482678,0.2097272726713134,candidate_vs_matching_baseline,1.0436974194040314,4.1867900209031195,1.0419287288756325,4.0241455786403595,1.0419462359677505,4.025758193635697,4.0241455786403595,4.1867900209031195,False,True,False,False,False,False
bf16,1,1,1,128,1.0,baseline_fused,1,100,2909,true,256,324,5,27.9871988297,28.01151943208,27.9615998268,28.0640006065,0.04135832897721449,0.14764757433989514,0.3658843470655967,5,27.9871988297,28.00895929338,27.9615998268,28.0767989159,0.04079962295209119,0.14566632956524844,0.4116135015904121,5,27.9936003685,28.01279973984,27.9679989815,28.0640006065,0.04007052902295468,0.1430436421746381,0.3429413285045894,3,27.9871988297,27.989332675966665,27.9871988297,27.9936003685,0.0030177143303402668,0.01078165873147615,0.02287309579981603,baseline,,,,,,,,,,,,,,
