dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,16,1,scalar_transform,0,0,5,7.87599980831,64,0.0081259524578,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00787599980831
fp16,1,1,1,16,1,vector_transform,0,1,5,7.66400024295,64,0.00835073042422,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00766400024295
fp16,1,1,1,16,1,scalar_split,0,2,5,12.9199996591,108,0.00835913334752,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0129199996591
fp16,1,1,1,16,1,vector_split,0,3,5,13.6639997363,108,0.00790398141717,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0136639997363
fp16,1,1,1,16,1,scalar_fused,0,4,5,6.52799978852,44,0.00674019629678,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00652799978852
fp16,1,1,1,16,1,vector_fused,0,5,5,6.62399977446,44,0.00664251230347,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00662399977446
fp16,1,1,1,16,1,quant_only,0,6,5,7.35199972987,44,0.00598476626995,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00735199972987
fp16,1,1,1,16,1,vector_transform,1,0,5,7.4359998107,64,0.00860677805666,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0074359998107
fp16,1,1,1,16,1,scalar_split,1,1,5,12.5080004334,108,0.00863447363747,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0125080004334
fp16,1,1,1,16,1,vector_split,1,2,5,12.8999993205,108,0.00837209346425,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0128999993205
fp16,1,1,1,16,1,scalar_fused,1,3,5,7.66000002623,44,0.0057441253067,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00766000002623
fp16,1,1,1,16,1,vector_fused,1,4,5,7.75199979544,44,0.00567595474214,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00775199979544
fp16,1,1,1,16,1,quant_only,1,5,5,7.49199986458,44,0.00587293123269,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00749199986458
fp16,1,1,1,16,1,scalar_transform,1,6,5,7.17199966311,64,0.00892359216484,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00717199966311
fp16,1,1,1,16,1,scalar_split,2,0,5,13.1640002131,108,0.00820419312149,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0131640002131
fp16,1,1,1,16,1,vector_split,2,1,5,12.8519997001,108,0.00840336154065,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0128519997001
fp16,1,1,1,16,1,scalar_fused,2,2,5,7.4160002172,44,0.00593311740983,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0074160002172
fp16,1,1,1,16,1,vector_fused,2,3,5,7.73200020194,44,0.00569063616798,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00773200020194
fp16,1,1,1,16,1,quant_only,2,4,5,7.24800005555,44,0.00607064013007,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00724800005555
fp16,1,1,1,16,1,scalar_transform,2,5,5,7.16800019145,64,0.0089285711901,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00716800019145
fp16,1,1,1,16,1,vector_transform,2,6,5,7.32399970293,64,0.00873839467448,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00732399970293
fp16,1,1,1,16,1,vector_split,3,0,5,12.8040000796,108,0.00843486405251,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0128040000796
fp16,1,1,1,16,1,scalar_fused,3,1,5,7.82399997115,44,0.00562372190213,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00782399997115
fp16,1,1,1,16,1,vector_fused,3,2,5,7.68399983644,44,0.0057261844009,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00768399983644
fp16,1,1,1,16,1,quant_only,3,3,5,7.39599987864,44,0.00594916180665,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00739599987864
fp16,1,1,1,16,1,scalar_transform,3,4,5,7.29200020432,64,0.00877674138874,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00729200020432
fp16,1,1,1,16,1,vector_transform,3,5,5,7.42399990559,64,0.0086206897648,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00742399990559
fp16,1,1,1,16,1,scalar_split,3,6,5,12.5520005822,108,0.00860420610185,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.0125520005822
fp16,1,1,1,16,1,scalar_fused,4,0,5,7.42800012231,44,0.00592353248189,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00742800012231
fp16,1,1,1,16,1,vector_fused,4,1,5,7.64399990439,44,0.00575614868529,32,2909,true,1,32,3,acl_timeline_event_ms,true,0.00764399990439
