dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,16,1,scalar_transform,0,0,5,7.63600021601,64,0.00838135125584,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00763600021601
fp16,1,1,1,16,1,vector_transform,0,1,5,7.60800018907,64,0.00841219747759,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00760800018907
fp16,1,1,1,16,1,scalar_split,0,2,5,12.66400069,108,0.00852811071666,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.01266400069
fp16,1,1,1,16,1,vector_split,0,3,5,13.6160001159,108,0.00793184482087,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0136160001159
fp16,1,1,1,16,1,scalar_fused,0,4,5,6.94800019264,44,0.00633275745251,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00694800019264
fp16,1,1,1,16,1,vector_fused,0,5,5,8.20799991488,44,0.00536062383727,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00820799991488
fp16,1,1,1,16,1,quant_only,0,6,5,8.03600028157,44,0.00547536068421,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00803600028157
fp16,1,1,1,16,1,vector_transform,1,0,5,6.95199966431,64,0.00920598433406,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00695199966431
fp16,1,1,1,16,1,scalar_split,1,1,5,12.4119997025,108,0.0087012570568,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0124119997025
fp16,1,1,1,16,1,vector_split,1,2,5,11.1479997635,108,0.00968783658874,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0111479997635
fp16,1,1,1,16,1,scalar_fused,1,3,5,8.37600007653,44,0.00525310405897,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00837600007653
fp16,1,1,1,16,1,vector_fused,1,4,5,7.8639999032,44,0.00559511705768,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0078639999032
fp16,1,1,1,16,1,quant_only,1,5,5,7.45199993253,44,0.00590445523328,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00745199993253
fp16,1,1,1,16,1,scalar_transform,1,6,5,7.03999996185,64,0.00909090914017,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00703999996185
fp16,1,1,1,16,1,scalar_split,2,0,5,13.0280002952,108,0.00828983708575,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0130280002952
fp16,1,1,1,16,1,vector_split,2,1,5,13.5040000081,108,0.00799763032695,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.0135040000081
fp16,1,1,1,16,1,scalar_fused,2,2,5,6.97999969125,44,0.0063037252072,32,2909,true,1,32,3,acl_timeline_event_ms,false,0.00697999969125
