dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,17,1,128,17,scalar_transform,0,0,5,20.6919997931,8704,0.420645664366,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0206919997931
fp16,1,17,1,128,17,vector_transform,0,1,5,18.1119993329,8704,0.480565388725,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0181119993329
fp16,1,17,1,128,17,scalar_split,0,2,5,31.4960002899,14212,0.45123189831,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0314960002899
fp16,1,17,1,128,17,vector_split,0,3,5,29.6359986067,14212,0.479551918888,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0296359986067
fp16,1,17,1,128,17,scalar_fused,0,4,5,26.0320007801,5508,0.211585734286,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0260320007801
fp16,1,17,1,128,17,vector_fused,0,5,5,24.6959999204,5508,0.22303207069,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0246959999204
fp16,1,17,1,128,17,quant_only,0,6,5,11.7279998958,5508,0.469645297487,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0117279998958
fp16,1,17,1,128,17,vector_transform,1,0,5,18.0519998074,8704,0.482162646404,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0180519998074
fp16,1,17,1,128,17,scalar_split,1,1,5,31.5600007772,14212,0.450316845691,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0315600007772
fp16,1,17,1,128,17,vector_split,1,2,5,29.4800013304,14212,0.482089530483,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0294800013304
fp16,1,17,1,128,17,scalar_fused,1,3,5,26.1119991541,5508,0.210937506833,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0261119991541
fp16,1,17,1,128,17,vector_fused,1,4,5,24.5719999075,5508,0.224157578575,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0245719999075
fp16,1,17,1,128,17,quant_only,1,5,5,11.8280000985,5508,0.465674666397,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0118280000985
fp16,1,17,1,128,17,scalar_transform,1,6,5,20.1959997416,8704,0.430976436492,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0201959997416
fp16,1,17,1,128,17,scalar_split,2,0,5,31.5200001001,14212,0.450888323441,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0315200001001
fp16,1,17,1,128,17,vector_split,2,1,5,29.4400006533,14212,0.482744554505,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0294400006533
fp16,1,17,1,128,17,scalar_fused,2,2,5,26.003998518,5508,0.211813579215,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.026003998518
fp16,1,17,1,128,17,vector_fused,2,3,5,24.7160002589,5508,0.222851591775,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0247160002589
fp16,1,17,1,128,17,quant_only,2,4,5,11.9240000844,5508,0.461925525077,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0119240000844
fp16,1,17,1,128,17,scalar_transform,2,5,5,20.3559994698,8704,0.427588928411,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0203559994698
fp16,1,17,1,128,17,vector_transform,2,6,5,18.2679995894,8704,0.476461582856,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0182679995894
fp16,1,17,1,128,17,vector_split,3,0,5,29.4200003147,14212,0.483072734465,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0294200003147
fp16,1,17,1,128,17,scalar_fused,3,1,5,26.1000007391,5508,0.211034476783,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0261000007391
fp16,1,17,1,128,17,vector_fused,3,2,5,24.6840000153,5508,0.22314049573,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0246840000153
fp16,1,17,1,128,17,quant_only,3,3,5,11.9599997997,5508,0.460535124769,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0119599997997
fp16,1,17,1,128,17,scalar_transform,3,4,5,20.243999362,8704,0.429954567986,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.020243999362
fp16,1,17,1,128,17,vector_transform,3,5,5,18.0959999561,8704,0.48099027526,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0180959999561
fp16,1,17,1,128,17,scalar_split,3,6,5,31.4839988947,14212,0.451403903536,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0314839988947
fp16,1,17,1,128,17,scalar_fused,4,0,5,26.1720001698,5508,0.210453918855,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0261720001698
fp16,1,17,1,128,17,vector_fused,4,1,5,24.5440006256,5508,0.224413292846,4352,2909,true,1,32,3,acl_timeline_event_ms,false,0.0245440006256
