dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,kernel_ms
fp16,4,64,16,128,4096,shuffle32_transform,1,3,100,15.6534862518,2097152,133.973478257,1048576,2909,true,1,0.0156534862518
fp16,4,64,16,128,4096,baseline_split,1,4,100,525.446166992,3424256,6.51685408536,1048576,2909,true,1,0.525446166992
fp16,4,64,16,128,4096,control_optimized_split,1,5,100,404.191551208,3424256,8.47186436669,1048576,2909,true,1,0.404191551208
fp16,4,64,16,128,4096,optimized_split,1,6,100,168.36183548,3424256,20.3386711142,1048576,2909,true,1,0.16836183548
fp16,4,64,16,128,4096,control_shuffle32_split,1,7,100,453.369140625,3424256,7.55290930318,1048576,2909,true,1,0.453369140625
fp16,4,64,16,128,4096,shuffle32_split,1,8,100,105.526857376,3424256,32.4491421913,1048576,2909,true,1,0.105526857376
fp16,4,64,16,128,4096,baseline_fused,1,9,100,528.924560547,1327104,2.50906102494,1048576,2909,true,1,0.528924560547
fp16,4,64,16,128,4096,control_optimized_fused,1,10,100,393.997459412,1327104,3.36830598345,1048576,2909,true,1,0.393997459412
fp16,4,64,16,128,4096,optimized_fused,1,11,100,153.550624847,1327104,8.64277824541,1048576,2909,true,1,0.153550624847
fp16,4,64,16,128,4096,control_shuffle32_fused,1,12,100,440.573234558,1327104,3.01222111536,1048576,2909,true,1,0.440573234558
fp16,4,64,16,128,4096,shuffle32_fused,1,13,100,92.8482341766,1327104,14.293260521,1048576,2909,true,1,0.0928482341766
fp16,4,64,16,128,4096,baseline_transform,1,14,100,25.8240008354,2097152,81.2094149689,1048576,2909,true,1,0.0258240008354
fp16,4,64,16,128,4096,optimized_transform,2,0,100,27.8322291374,2097152,75.3497676972,1048576,2909,true,1,0.0278322291374
fp16,4,64,16,128,4096,control_shuffle32_transform,2,1,100,15.85485816,2097152,132.271886562,1048576,2909,true,1,0.01585485816
fp16,4,64,16,128,4096,shuffle32_transform,2,2,100,15.7675421238,2097152,133.00436958,1048576,2909,true,1,0.0157675421238
fp16,4,64,16,128,4096,baseline_split,2,3,100,524.05166626,3424256,6.53419542474,1048576,2909,true,1,0.52405166626
fp16,4,64,16,128,4096,control_optimized_split,2,4,100,402.904434204,3424256,8.49892855303,1048576,2909,true,1,0.402904434204
fp16,4,64,16,128,4096,optimized_split,2,5,100,168.90789032,3424256,20.2729191248,1048576,2909,true,1,0.16890789032
fp16,4,64,16,128,4096,control_shuffle32_split,2,6,100,454.52457428,3424256,7.53370927287,1048576,2909,true,1,0.45452457428
fp16,4,64,16,128,4096,shuffle32_split,2,7,100,106.5487957,3424256,32.1379136902,1048576,2909,true,1,0.1065487957
fp16,4,64,16,128,4096,baseline_fused,2,8,100,529.000892639,1327104,2.50869898041,1048576,2909,true,1,0.529000892639
fp16,4,64,16,128,4096,control_optimized_fused,2,9,100,394.052772522,1327104,3.367833175,1048576,2909,true,1,0.394052772522
fp16,4,64,16,128,4096,optimized_fused,2,10,100,153.365716934,1327104,8.65319855395,1048576,2909,true,1,0.153365716934
fp16,4,64,16,128,4096,control_shuffle32_fused,2,11,100,441.243858337,1327104,3.00764299587,1048576,2909,true,1,0.441243858337
fp16,4,64,16,128,4096,shuffle32_fused,2,12,100,92.9732513428,1327104,14.2740409831,1048576,2909,true,1,0.0929732513428
fp16,4,64,16,128,4096,baseline_transform,2,13,100,25.8450269699,2097152,81.1433473233,1048576,2909,true,1,0.0258450269699
fp16,4,64,16,128,4096,control_optimized_transform,2,14,100,27.7204585075,2097152,75.6535826934,1048576,2909,true,1,0.0277204585075
fp16,4,64,16,128,4096,control_shuffle32_transform,3,0,100,15.6948578358,2097152,133.620324691,1048576,2909,true,1,0.0156948578358
fp16,4,64,16,128,4096,shuffle32_transform,3,1,100,15.8226275444,2097152,132.541323754,1048576,2909,true,1,0.0158226275444
fp16,4,64,16,128,4096,baseline_split,3,2,100,528.711090088,3424256,6.47661088295,1048576,2909,true,1,0.528711090088
fp16,4,64,16,128,4096,control_optimized_split,3,3,100,405.521621704,3424256,8.44407749607,1048576,2909,true,1,0.405521621704
fp16,4,64,16,128,4096,optimized_split,3,4,100,168.921833038,3424256,20.2712458088,1048576,2909,true,1,0.168921833038
fp16,4,64,16,128,4096,control_shuffle32_split,3,5,100,451.413459778,3424256,7.58563114553,1048576,2909,true,1,0.451413459778
fp16,4,64,16,128,4096,shuffle32_split,3,6,100,105.986051559,3424256,32.308553339,1048576,2909,true,1,0.105986051559
fp16,4,64,16,128,4096,baseline_fused,3,7,100,528.886375427,1327104,2.50924217688,1048576,2909,true,1,0.528886375427
fp16,4,64,16,128,4096,control_optimized_fused,3,8,100,393.691444397,1327104,3.37092415618,1048576,2909,true,1,0.393691444397
fp16,4,64,16,128,4096,optimized_fused,3,9,100,154.040689468,1327104,8.61528213474,1048576,2909,true,1,0.154040689468
fp16,4,64,16,128,4096,control_shuffle32_fused,3,10,100,440.946960449,1327104,3.00966809851,1048576,2909,true,1,0.440946960449
fp16,4,64,16,128,4096,shuffle32_fused,3,11,100,92.8699398041,1327104,14.2899198901,1048576,2909,true,1,0.0928699398041
fp16,4,64,16,128,4096,baseline_transform,3,12,100,25.8102846146,2097152,81.2525716519,1048576,2909,true,1,0.0258102846146
fp16,4,64,16,128,4096,control_optimized_transform,3,13,100,27.7570295334,2097152,75.5539059926,1048576,2909,true,1,0.0277570295334
fp16,4,64,16,128,4096,optimized_transform,3,14,100,27.7467417717,2097152,75.5819193928,1048576,2909,true,1,0.0277467417717
fp16,4,64,16,128,4096,shuffle32_transform,4,0,100,15.6850290298,2097152,133.704056015,1048576,2909,true,1,0.0156850290298
fp16,4,64,16,128,4096,baseline_split,4,1,100,527.552223206,3424256,6.49083796708,1048576,2909,true,1,0.527552223206
fp16,4,64,16,128,4096,control_optimized_split,4,2,100,402.705612183,3424256,8.50312460619,1048576,2909,true,1,0.402705612183
fp16,4,64,16,128,4096,optimized_split,4,3,100,168.855762482,3424256,20.2791776228,1048576,2909,true,1,0.168855762482
fp16,4,64,16,128,4096,control_shuffle32_split,4,4,100,452.525253296,3424256,7.56699427283,1048576,2909,true,1,0.452525253296
fp16,4,64,16,128,4096,shuffle32_split,4,5,100,105.994510651,3424256,32.3059748942,1048576,2909,true,1,0.105994510651
fp16,4,64,16,128,4096,baseline_fused,4,6,100,528.866996765,1327104,2.50933412014,1048576,2909,true,1,0.528866996765
fp16,4,64,16,128,4096,control_optimized_fused,4,7,100,393.097801208,1327104,3.37601481341,1048576,2909,true,1,0.393097801208
fp16,4,64,16,128,4096,optimized_fused,4,8,100,154.000911713,1327104,8.61750742409,1048576,2909,true,1,0.154000911713
fp16,4,64,16,128,4096,control_shuffle32_fused,4,9,100,442.571640015,1327104,2.99861961321,1048576,2909,true,1,0.442571640015
fp16,4,64,16,128,4096,shuffle32_fused,4,10,100,92.9115390778,1327104,14.2835218658,1048576,2909,true,1,0.0929115390778
fp16,4,64,16,128,4096,baseline_transform,4,11,100,25.7972574234,2097152,81.2936028656,1048576,2909,true,1,0.0257972574234
fp16,4,64,16,128,4096,control_optimized_transform,4,12,100,27.6836562157,2097152,75.7541555805,1048576,2909,true,1,0.0276836562157
fp16,4,64,16,128,4096,optimized_transform,4,13,100,27.7778291702,2097152,75.4973323203,1048576,2909,true,1,0.0277778291702
fp16,4,64,16,128,4096,control_shuffle32_transform,4,14,100,15.6534862518,2097152,133.973478257,1048576,2909,true,1,0.0156534862518
fp16,16,64,16,128,16384,baseline_transform,0,0,100,78.840918541,8388608,106.399166261,4194304,2909,true,1,0.078840918541
fp16,16,64,16,128,16384,control_optimized_transform,0,1,100,87.0793151855,8388608,96.3329578572,4194304,2909,true,1,0.0870793151855
fp16,16,64,16,128,16384,optimized_transform,0,2,100,87.1718883514,8388608,96.2306559906,4194304,2909,true,1,0.0871718883514
fp16,16,64,16,128,16384,control_shuffle32_transform,0,3,100,26.720457077,8388608,313.939539875,4194304,2909,true,1,0.026720457077
fp16,16,64,16,128,16384,shuffle32_transform,0,4,100,26.6870856285,8388608,314.332112422,4194304,2909,true,1,0.0266870856285
fp16,16,64,16,128,16384,baseline_split,0,5,100,1884.31945801,13697024,7.26895004018,4194304,2909,true,1,1.88431945801
fp16,16,64,16,128,16384,control_optimized_split,0,6,100,1453.67172241,13697024,9.42236392772,4194304,2909,true,1,1.45367172241
fp16,16,64,16,128,16384,optimized_split,0,7,100,601.844100952,13697024,22.7584252771,4194304,2909,true,1,0.601844100952
fp16,16,64,16,128,16384,control_shuffle32_split,0,8,100,1600.14282227,13697024,8.55987591196,4194304,2909,true,1,1.60014282227
fp16,16,64,16,128,16384,shuffle32_split,0,9,100,288.818054199,13697024,47.4244037063,4194304,2909,true,1,0.288818054199
fp16,16,64,16,128,16384,baseline_fused,0,10,100,1865.10177612,5308416,2.84618033609,4194304,2909,true,1,1.86510177612
fp16,16,64,16,128,16384,control_optimized_fused,0,11,100,1421.29684448,5308416,3.73491014253,4194304,2909,true,1,1.42129684448
fp16,16,64,16,128,16384,optimized_fused,0,12,100,566.042060852,5308416,9.37812994322,4194304,2909,true,1,0.566042060852
fp16,16,64,16,128,16384,control_shuffle32_fused,0,13,100,1574.28039551,5308416,3.37196347941,4194304,2909,true,1,1.57428039551
fp16,16,64,16,128,16384,shuffle32_fused,0,14,100,265.183086395,5308416,20.0179282629,4194304,2909,true,1,0.265183086395
fp16,16,64,16,128,16384,control_optimized_transform,1,0,100,87.0966815948,8388608,96.3137498053,4194304,2909,true,1,0.0870966815948
fp16,16,64,16,128,16384,optimized_transform,1,1,100,87.1981716156,8388608,96.2016501559,4194304,2909,true,1,0.0871981716156
fp16,16,64,16,128,16384,control_shuffle32_transform,1,2,100,26.728913784,8388608,313.840213178,4194304,2909,true,1,0.026728913784
fp16,16,64,16,128,16384,shuffle32_transform,1,3,100,26.6827440262,8388608,314.383258025,4194304,2909,true,1,0.0266827440262
fp16,16,64,16,128,16384,baseline_split,1,4,100,1884.01885986,13697024,7.27010981249,4194304,2909,true,1,1.88401885986
fp16,16,64,16,128,16384,control_optimized_split,1,5,100,1453.76235962,13697024,9.42177647493,4194304,2909,true,1,1.45376235962
fp16,16,64,16,128,16384,optimized_split,1,6,100,601.806640625,13697024,22.7598419083,4194304,2909,true,1,0.601806640625
fp16,16,64,16,128,16384,control_shuffle32_split,1,7,100,1600.65872192,13697024,8.55711702463,4194304,2909,true,1,1.60065872192
fp16,16,64,16,128,16384,shuffle32_split,1,8,100,288.715877533,13697024,47.441187222,4194304,2909,true,1,0.288715877533
fp16,16,64,16,128,16384,baseline_fused,1,9,100,1865.24902344,5308416,2.84595565166,4194304,2909,true,1,1.86524902344
fp16,16,64,16,128,16384,control_optimized_fused,1,10,100,1421.34231567,5308416,3.73479065631,4194304,2909,true,1,1.42134231567
fp16,16,64,16,128,16384,optimized_fused,1,11,100,566.189956665,5308416,9.3756802598,4194304,2909,true,1,0.566189956665
fp16,16,64,16,128,16384,control_shuffle32_fused,1,12,100,1574.56924438,5308416,3.37134490524,4194304,2909,true,1,1.57456924438
fp16,16,64,16,128,16384,shuffle32_fused,1,13,100,265.21074295,5308416,20.0158407648,4194304,2909,true,1,0.26521074295
fp16,16,64,16,128,16384,baseline_transform,1,14,100,78.8633155823,8388608,106.368949087,4194304,2909,true,1,0.0788633155823
fp16,16,64,16,128,16384,optimized_transform,2,0,100,87.1172523499,8388608,96.2910075069,4194304,2909,true,1,0.0871172523499
fp16,16,64,16,128,16384,control_shuffle32_transform,2,1,100,26.7375993729,8388608,313.738263597,4194304,2909,true,1,0.0267375993729
fp16,16,64,16,128,16384,shuffle32_transform,2,2,100,26.6102862358,8388608,315.239299783,4194304,2909,true,1,0.0266102862358
fp16,16,64,16,128,16384,baseline_split,2,3,100,1884.1796875,13697024,7.26948925884,4194304,2909,true,1,1.8841796875
fp16,16,64,16,128,16384,control_optimized_split,2,4,100,1453.83041382,13697024,9.421335439,4194304,2909,true,1,1.45383041382
fp16,16,64,16,128,16384,optimized_split,2,5,100,601.754302979,13697024,22.7618214481,4194304,2909,true,1,0.601754302979
fp16,16,64,16,128,16384,control_shuffle32_split,2,6,100,1600.25024414,13697024,8.55930130313,4194304,2909,true,1,1.60025024414
fp16,16,64,16,128,16384,shuffle32_split,2,7,100,288.867206573,13697024,47.4163341782,4194304,2909,true,1,0.288867206573
fp16,16,64,16,128,16384,baseline_fused,2,8,100,1865.19699097,5308416,2.84603504386,4194304,2909,true,1,1.86519699097
fp16,16,64,16,128,16384,control_optimized_fused,2,9,100,1421.40350342,5308416,3.73462988324,4194304,2909,true,1,1.42140350342
fp16,16,64,16,128,16384,optimized_fused,2,10,100,566.142883301,5308416,9.37645982415,4194304,2909,true,1,0.566142883301
fp16,16,64,16,128,16384,control_shuffle32_fused,2,11,100,1574.09286499,5308416,3.37236520034,4194304,2909,true,1,1.57409286499
fp16,16,64,16,128,16384,shuffle32_fused,2,12,100,265.231323242,5308416,20.0142876607,4194304,2909,true,1,0.265231323242
fp16,16,64,16,128,16384,baseline_transform,2,13,100,78.8427400589,8388608,106.396708102,4194304,2909,true,1,0.0788427400589
fp16,16,64,16,128,16384,control_optimized_transform,2,14,100,87.1046829224,8388608,96.3049025444,4194304,2909,true,1,0.0871046829224
fp16,16,64,16,128,16384,control_shuffle32_transform,3,0,100,26.719315052,8388608,313.952958138,4194304,2909,true,1,0.026719315052
fp16,16,64,16,128,16384,shuffle32_transform,3,1,100,26.624455452,8388608,315.071533205,4194304,2909,true,1,0.026624455452
fp16,16,64,16,128,16384,baseline_split,3,2,100,1884.28634644,13697024,7.26907777361,4194304,2909,true,1,1.88428634644
fp16,16,64,16,128,16384,control_optimized_split,3,3,100,1453.4954834,13697024,9.42350640676,4194304,2909,true,1,1.4534954834
fp16,16,64,16,128,16384,optimized_split,3,4,100,601.792221069,13697024,22.7603872574,4194304,2909,true,1,0.601792221069
fp16,16,64,16,128,16384,control_shuffle32_split,3,5,100,1600.79925537,13697024,8.55636579917,4194304,2909,true,1,1.60079925537
fp16,16,64,16,128,16384,shuffle32_split,3,6,100,288.891201019,13697024,47.4123959182,4194304,2909,true,1,0.288891201019
fp16,16,64,16,128,16384,baseline_fused,3,7,100,1865.25802612,5308416,2.84594191563,4194304,2909,true,1,1.86525802612
fp16,16,64,16,128,16384,control_optimized_fused,3,8,100,1421.31408691,5308416,3.7348648331,4194304,2909,true,1,1.42131408691
fp16,16,64,16,128,16384,optimized_fused,3,9,100,566.134643555,5308416,9.37659629283,4194304,2909,true,1,0.566134643555
fp16,16,64,16,128,16384,control_shuffle32_fused,3,10,100,1574.43908691,5308416,3.3716236113,4194304,2909,true,1,1.57443908691
fp16,16,64,16,128,16384,shuffle32_fused,3,11,100,265.224685669,5308416,20.0147885428,4194304,2909,true,1,0.265224685669
fp16,16,64,16,128,16384,baseline_transform,3,12,100,78.8333749771,8388608,106.409347595,4194304,2909,true,1,0.0788333749771
fp16,16,64,16,128,16384,control_optimized_transform,3,13,100,87.0955467224,8388608,96.3150047928,4194304,2909,true,1,0.0870955467224
fp16,16,64,16,128,16384,optimized_transform,3,14,100,87.1311950684,8388608,96.2755990368,4194304,2909,true,1,0.0871311950684
fp16,16,64,16,128,16384,shuffle32_transform,4,0,100,26.6612577438,8388608,314.636619195,4194304,2909,true,1,0.0266612577438
fp16,16,64,16,128,16384,baseline_split,4,1,100,1884.17816162,13697024,7.26949514594,4194304,2909,true,1,1.88417816162
fp16,16,64,16,128,16384,control_optimized_split,4,2,100,1453.75213623,13697024,9.42184273278,4194304,2909,true,1,1.45375213623
fp16,16,64,16,128,16384,optimized_split,4,3,100,601.796112061,13697024,22.7602400971,4194304,2909,true,1,0.601796112061
fp16,16,64,16,128,16384,control_shuffle32_split,4,4,100,1602.90328979,13697024,8.54513437411,4194304,2909,true,1,1.60290328979
fp16,16,64,16,128,16384,shuffle32_split,4,5,100,288.682975769,13697024,47.446594187,4194304,2909,true,1,0.288682975769
fp16,16,64,16,128,16384,baseline_fused,4,6,100,1865.18310547,5308416,2.84605623139,4194304,2909,true,1,1.86518310547
fp16,16,64,16,128,16384,control_optimized_fused,4,7,100,1421.40258789,5308416,3.73463228872,4194304,2909,true,1,1.42140258789
fp16,16,64,16,128,16384,optimized_fused,4,8,100,566.068572998,5308416,9.37769071313,4194304,2909,true,1,0.566068572998
fp16,16,64,16,128,16384,control_shuffle32_fused,4,9,100,1574.29672241,5308416,3.37192850905,4194304,2909,true,1,1.57429672241
fp16,16,64,16,128,16384,shuffle32_fused,4,10,100,265.193138123,5308416,20.0171695149,4194304,2909,true,1,0.265193138123
fp16,16,64,16,128,16384,baseline_transform,4,11,100,78.7997722626,8388608,106.454723905,4194304,2909,true,1,0.0787997722626
fp16,16,64,16,128,16384,control_optimized_transform,4,12,100,87.0868587494,8388608,96.3246133856,4194304,2909,true,1,0.0870868587494
fp16,16,64,16,128,16384,optimized_transform,4,13,100,87.1533679962,8388608,96.2511052971,4194304,2909,true,1,0.0871533679962
fp16,16,64,16,128,16384,control_shuffle32_transform,4,14,100,26.6713142395,8388608,314.517984553,4194304,2909,true,1,0.0266713142395
fp16,1,1,1,256,1,baseline_transform,0,0,100,9.70377147198,1024,0.10552598059,512,2909,true,1,0.00970377147198
fp16,1,1,1,256,1,control_optimized_transform,0,1,100,10.429713726,1024,0.0981810265265,512,2909,true,1,0.010429713726
fp16,1,1,1,256,1,optimized_transform,0,2,100,10.4198861122,1024,0.0982736268873,512,2909,true,1,0.0104198861122
fp16,1,1,1,256,1,control_shuffle32_transform,0,3,100,11.403657198,1024,0.0897957543115,512,2909,true,1,0.011403657198
fp16,1,1,1,256,1,shuffle32_transform,0,4,100,11.5442287922,1024,0.0887023306999,512,2909,true,1,0.0115442287922
fp16,1,1,1,256,1,baseline_split,0,5,100,100.562057495,1668,0.0165867728003,512,2909,true,1,0.100562057495
fp16,1,1,1,256,1,control_optimized_split,0,6,100,66.8754291534,1668,0.0249418960164,512,2909,true,1,0.0668754291534
fp16,1,1,1,256,1,optimized_split,0,7,100,35.4587435722,1668,0.0470405838436,512,2909,true,1,0.0354587435722
fp16,1,1,1,256,1,control_shuffle32_split,0,8,100,303.226280212,1668,0.0055008424693,512,2909,true,1,0.303226280212
fp16,1,1,1,256,1,shuffle32_split,0,9,100,68.1979465485,1668,0.0244582144246,512,2909,true,1,0.0681979465485
fp16,1,1,1,256,1,baseline_fused,0,10,100,96.1254787445,644,0.00669957651615,512,2909,true,1,0.0961254787445
fp16,1,1,1,256,1,control_optimized_fused,0,11,100,61.2612581253,644,0.0105123534793,512,2909,true,1,0.0612612581253
fp16,1,1,1,256,1,optimized_fused,0,12,100,29.6831989288,644,0.0216957748235,512,2909,true,1,0.0296831989288
fp16,1,1,1,256,1,control_shuffle32_fused,0,13,100,299.409370422,644,0.00215090128639,512,2909,true,1,0.299409370422
fp16,1,1,1,256,1,shuffle32_fused,0,14,100,61.6582870483,644,0.0104446625235,512,2909,true,1,0.0616582870483
fp16,1,1,1,256,1,control_optimized_transform,1,0,100,10.6093716621,1024,0.0965184397917,512,2909,true,1,0.0106093716621
fp16,1,1,1,256,1,optimized_transform,1,1,100,10.533028841,1024,0.0972180002026,512,2909,true,1,0.010533028841
fp16,1,1,1,256,1,control_shuffle32_transform,1,2,100,11.4098286629,1024,0.0897471846648,512,2909,true,1,0.0114098286629
fp16,1,1,1,256,1,shuffle32_transform,1,3,100,11.5430855751,1024,0.088711115701,512,2909,true,1,0.0115430855751
fp16,1,1,1,256,1,baseline_split,1,4,100,100.558853149,1668,0.016587301344,512,2909,true,1,0.100558853149
fp16,1,1,1,256,1,control_optimized_split,1,5,100,67.3611402512,1668,0.0247620511437,512,2909,true,1,0.0673611402512
fp16,1,1,1,256,1,optimized_split,1,6,100,35.4738283157,1668,0.047020580501,512,2909,true,1,0.0354738283157
fp16,1,1,1,256,1,control_shuffle32_split,1,7,100,302.64913559,1668,0.00551133244359,512,2909,true,1,0.30264913559
fp16,1,1,1,256,1,shuffle32_split,1,8,100,67.6719999313,1668,0.024648303607,512,2909,true,1,0.0676719999313
fp16,1,1,1,256,1,baseline_fused,1,9,100,96.1469650269,644,0.00669807933948,512,2909,true,1,0.0961469650269
fp16,1,1,1,256,1,control_optimized_fused,1,10,100,61.2674283981,644,0.010511294775,512,2909,true,1,0.0612674283981
fp16,1,1,1,256,1,optimized_fused,1,11,100,29.6925711632,644,0.0216889267171,512,2909,true,1,0.0296925711632
fp16,1,1,1,256,1,control_shuffle32_fused,1,12,100,299.434509277,644,0.00215072070869,512,2909,true,1,0.299434509277
fp16,1,1,1,256,1,shuffle32_fused,1,13,100,61.6644573212,644,0.0104436174091,512,2909,true,1,0.0616644573212
fp16,1,1,1,256,1,baseline_transform,1,14,100,9.74720001221,1024,0.105055810768,512,2909,true,1,0.00974720001221
fp16,1,1,1,256,1,optimized_transform,2,0,100,10.6105136871,1024,0.0965080513719,512,2909,true,1,0.0106105136871
fp16,1,1,1,256,1,control_shuffle32_transform,2,1,100,11.4793145657,1024,0.0892039323553,512,2909,true,1,0.0114793145657
fp16,1,1,1,256,1,shuffle32_transform,2,2,100,11.6427433491,1024,0.0879517798596,512,2909,true,1,0.0116427433491
fp16,1,1,1,256,1,baseline_split,2,3,100,100.546512604,1668,0.0165893371814,512,2909,true,1,0.100546512604
fp16,1,1,1,256,1,control_optimized_split,2,4,100,66.9833135605,1668,0.0249017241957,512,2909,true,1,0.0669833135605
fp16,1,1,1,256,1,optimized_split,2,5,100,35.5668568611,1668,0.0468975936365,512,2909,true,1,0.0355668568611
fp16,1,1,1,256,1,control_shuffle32_split,2,6,100,303.306980133,1668,0.00549937887769,512,2909,true,1,0.303306980133
fp16,1,1,1,256,1,shuffle32_split,2,7,100,67.7956581116,1668,0.0246033455012,512,2909,true,1,0.0677956581116
fp16,1,1,1,256,1,baseline_fused,2,8,100,96.1312007904,644,0.00669917773527,512,2909,true,1,0.0961312007904
fp16,1,1,1,256,1,control_optimized_fused,2,9,100,61.2726831436,644,0.0105103933263,512,2909,true,1,0.0612726831436
fp16,1,1,1,256,1,optimized_fused,2,10,100,29.7462844849,644,0.0216497626898,512,2909,true,1,0.0297462844849
fp16,1,1,1,256,1,control_shuffle32_fused,2,11,100,299.422168732,644,0.00215080934965,512,2909,true,1,0.299422168732
fp16,1,1,1,256,1,shuffle32_fused,2,12,100,61.6594266891,644,0.0104444694766,512,2909,true,1,0.0616594266891
fp16,1,1,1,256,1,baseline_transform,2,13,100,9.84800040722,1024,0.103980499356,512,2909,true,1,0.00984800040722
fp16,1,1,1,256,1,control_optimized_transform,2,14,100,10.4879999161,1024,0.0976353936112,512,2909,true,1,0.0104879999161
fp16,1,1,1,256,1,control_shuffle32_transform,3,0,100,11.3686859608,1024,0.0900719752075,512,2909,true,1,0.0113686859608
fp16,1,1,1,256,1,shuffle32_transform,3,1,100,11.5120005608,1024,0.0889506558478,512,2909,true,1,0.0115120005608
fp16,1,1,1,256,1,baseline_split,3,2,100,100.562286377,1668,0.0165867350484,512,2909,true,1,0.100562286377
fp16,1,1,1,256,1,control_optimized_split,3,3,100,66.8825149536,1668,0.0249392535726,512,2909,true,1,0.0668825149536
fp16,1,1,1,256,1,optimized_split,3,4,100,35.4436564445,1668,0.0470606073786,512,2909,true,1,0.0354436564445
fp16,1,1,1,256,1,control_shuffle32_split,3,5,100,303.293704987,1668,0.00549961958516,512,2909,true,1,0.303293704987
fp16,1,1,1,256,1,shuffle32_split,3,6,100,67.7008008957,1668,0.0246378178387,512,2909,true,1,0.0677008008957
fp16,1,1,1,256,1,baseline_fused,3,7,100,96.1298274994,644,0.00669927343835,512,2909,true,1,0.0961298274994
fp16,1,1,1,256,1,control_optimized_fused,3,8,100,61.2729120255,644,0.0105103540653,512,2909,true,1,0.0612729120255
fp16,1,1,1,256,1,optimized_fused,3,9,100,29.7350859642,644,0.0216579161996,512,2909,true,1,0.0297350859642
fp16,1,1,1,256,1,control_shuffle32_fused,3,10,100,299.391536713,644,0.00215102940808,512,2909,true,1,0.299391536713
fp16,1,1,1,256,1,shuffle32_fused,3,11,100,61.6173744202,644,0.0104515975577,512,2909,true,1,0.0616173744202
fp16,1,1,1,256,1,baseline_transform,3,12,100,9.78674292564,1024,0.104631337288,512,2909,true,1,0.00978674292564
fp16,1,1,1,256,1,control_optimized_transform,3,13,100,10.5101716518,1024,0.0974294268373,512,2909,true,1,0.0105101716518
fp16,1,1,1,256,1,optimized_transform,3,14,100,10.5787432194,1024,0.0967978878743,512,2909,true,1,0.0105787432194
fp16,1,1,1,256,1,shuffle32_transform,4,0,100,11.5554285049,1024,0.0886163589314,512,2909,true,1,0.0115554285049
fp16,1,1,1,256,1,baseline_split,4,1,100,100.561141968,1668,0.0165869238093,512,2909,true,1,0.100561141968
fp16,1,1,1,256,1,control_optimized_split,4,2,100,66.9677686691,1668,0.0249075045077,512,2909,true,1,0.0669677686691
fp16,1,1,1,256,1,optimized_split,4,3,100,35.4859423637,1668,0.0470045288047,512,2909,true,1,0.0354859423637
fp16,1,1,1,256,1,control_shuffle32_split,4,4,100,302.72983551,1668,0.00550986326534,512,2909,true,1,0.30272983551
fp16,1,1,1,256,1,shuffle32_split,4,5,100,67.723197937,1668,0.0246296697559,512,2909,true,1,0.067723197937
fp16,1,1,1,256,1,baseline_fused,4,6,100,96.0825061798,644,0.0067025728783,512,2909,true,1,0.0960825061798
fp16,1,1,1,256,1,control_optimized_fused,4,7,100,61.2752008438,644,0.0105099614711,512,2909,true,1,0.0612752008438
fp16,1,1,1,256,1,optimized_fused,4,8,100,29.740114212,644,0.0216542544325,512,2909,true,1,0.029740114212
fp16,1,1,1,256,1,control_shuffle32_fused,4,9,100,299.388332367,644,0.0021510524305,512,2909,true,1,0.299388332367
fp16,1,1,1,256,1,shuffle32_fused,4,10,100,61.6191959381,644,0.0104512885992,512,2909,true,1,0.0616191959381
fp16,1,1,1,256,1,baseline_transform,4,11,100,9.74605739117,1024,0.105068127439,512,2909,true,1,0.00974605739117
fp16,1,1,1,256,1,control_optimized_transform,4,12,100,10.517257452,1024,0.0973637856326,512,2909,true,1,0.010517257452
fp16,1,1,1,256,1,optimized_transform,4,13,100,10.5321145058,1024,0.0972264400885,512,2909,true,1,0.0105321145058
fp16,1,1,1,256,1,control_shuffle32_transform,4,14,100,11.418056488,1024,0.0896825130505,512,2909,true,1,0.011418056488
fp16,1,17,1,256,17,baseline_transform,0,0,100,9.95405733585,17408,1.74883461212,8704,2909,true,1,0.00995405733585
fp16,1,17,1,256,17,control_optimized_transform,0,1,100,10.6379425526,17408,1.63640665608,8704,2909,true,1,0.0106379425526
fp16,1,17,1,256,17,optimized_transform,0,2,100,10.7209134102,17408,1.62374224415,8704,2909,true,1,0.0107209134102
fp16,1,17,1,256,17,control_shuffle32_transform,0,3,100,11.5266287327,17408,1.51024210146,8704,2909,true,1,0.0115266287327
fp16,1,17,1,256,17,shuffle32_transform,0,4,100,11.6800010204,17408,1.49041082869,8704,2909,true,1,0.0116800010204
fp16,1,17,1,256,17,baseline_split,0,5,100,101.142406464,28356,0.280357181438,8704,2909,true,1,0.101142406464
fp16,1,17,1,256,17,control_optimized_split,0,6,100,67.2331428528,28356,0.421756276694,8704,2909,true,1,0.0672331428528
fp16,1,17,1,256,17,optimized_split,0,7,100,36.2125706673,28356,0.783043000745,8704,2909,true,1,0.0362125706673
fp16,1,17,1,256,17,control_shuffle32_split,0,8,100,303.226051331,28356,0.0935143925648,8704,2909,true,1,0.303226051331
fp16,1,17,1,256,17,shuffle32_split,0,9,100,68.0018281937,28356,0.416988789173,8704,2909,true,1,0.0680018281937
fp16,1,17,1,256,17,baseline_fused,0,10,100,96.5826320648,10948,0.113353713457,8704,2909,true,1,0.0965826320648
