dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,kernel_ms
fp16,1,1,1,64,1,optimized_fused,2,10,100,28.5449123383,164,0.00574533205976,128,2909,true,1,0.0285449123383
fp16,1,1,1,64,1,control_shuffle32_fused,2,11,100,89.251203537,164,0.00183751023516,128,2909,true,1,0.089251203537
fp16,1,1,1,64,1,shuffle32_fused,2,12,100,29.7814869881,164,0.00550677674576,128,2909,true,1,0.0297814869881
fp16,1,1,1,64,1,baseline_transform,2,13,100,9.13919985294,256,0.0280112049325,128,2909,true,1,0.00913919985294
fp16,1,1,1,64,1,control_optimized_transform,2,14,100,9.330971241,256,0.0274355148449,128,2909,true,1,0.009330971241
fp16,1,1,1,64,1,control_shuffle32_transform,3,0,100,8.00228536129,256,0.0319908611655,128,2909,true,1,0.00800228536129
fp16,1,1,1,64,1,shuffle32_transform,3,1,100,8.05279970169,256,0.0317901859581,128,2909,true,1,0.00805279970169
fp16,1,1,1,64,1,baseline_split,3,2,100,69.8838853836,420,0.00600996921815,128,2909,true,1,0.0698838853836
fp16,1,1,1,64,1,control_optimized_split,3,3,100,64.0834283829,420,0.00655395646891,128,2909,true,1,0.0640834283829
fp16,1,1,1,64,1,optimized_split,3,4,100,33.914513588,420,0.0123840785424,128,2909,true,1,0.033914513588
fp16,1,1,1,64,1,control_shuffle32_split,3,5,100,93.91954422,420,0.00447191267258,128,2909,true,1,0.09391954422
fp16,1,1,1,64,1,shuffle32_split,3,6,100,34.8639988899,420,0.0120468108471,128,2909,true,1,0.0348639988899
fp16,1,1,1,64,1,baseline_fused,3,7,100,65.4493713379,164,0.00250575363289,128,2909,true,1,0.0654493713379
fp16,1,1,1,64,1,control_optimized_fused,3,8,100,58.6681175232,164,0.00279538541415,128,2909,true,1,0.0586681175232
fp16,1,1,1,64,1,optimized_fused,3,9,100,28.5229706764,164,0.0057497517303,128,2909,true,1,0.0285229706764
fp16,1,1,1,64,1,control_shuffle32_fused,3,10,100,89.245262146,164,0.0018376325651,128,2909,true,1,0.089245262146
fp16,1,1,1,64,1,shuffle32_fused,3,11,100,29.7506284714,164,0.00551248859021,128,2909,true,1,0.0297506284714
fp16,1,1,1,64,1,baseline_transform,3,12,100,9.1325712204,256,0.0280315361164,128,2909,true,1,0.0091325712204
fp16,1,1,1,64,1,control_optimized_transform,3,13,100,9.16502833366,256,0.0279322649838,128,2909,true,1,0.00916502833366
fp16,1,1,1,64,1,optimized_transform,3,14,100,9.31817173958,256,0.0274732004469,128,2909,true,1,0.00931817173958
fp16,1,1,1,64,1,shuffle32_transform,4,0,100,8.08777153492,256,0.031652723979,128,2909,true,1,0.00808777153492
fp16,1,1,1,64,1,baseline_split,4,1,100,69.9517726898,420,0.00600413661942,128,2909,true,1,0.0699517726898
fp16,1,1,1,64,1,control_optimized_split,4,2,100,64.090514183,420,0.0065532318683,128,2909,true,1,0.064090514183
fp16,1,1,1,64,1,optimized_split,4,3,100,33.716571331,420,0.0124567826271,128,2909,true,1,0.033716571331
fp16,1,1,1,64,1,control_shuffle32_split,4,4,100,93.9275455475,420,0.00447153172748,128,2909,true,1,0.0939275455475
fp16,1,1,1,64,1,shuffle32_split,4,5,100,34.8130297661,420,0.0120644483638,128,2909,true,1,0.0348130297661
fp16,1,1,1,64,1,baseline_fused,4,6,100,65.4571390152,164,0.00250545627975,128,2909,true,1,0.0654571390152
fp16,1,1,1,64,1,control_optimized_fused,4,7,100,58.6761140823,164,0.00279500445053,128,2909,true,1,0.0586761140823
fp16,1,1,1,64,1,optimized_fused,4,8,100,28.5378289223,164,0.00574675811698,128,2909,true,1,0.0285378289223
fp16,1,1,1,64,1,control_shuffle32_fused,4,9,100,89.2470836639,164,0.00183759505932,128,2909,true,1,0.0892470836639
fp16,1,1,1,64,1,shuffle32_fused,4,10,100,29.7325706482,164,0.00551583655314,128,2909,true,1,0.0297325706482
fp16,1,1,1,64,1,baseline_transform,4,11,100,9.01165723801,256,0.0284076494743,128,2909,true,1,0.00901165723801
fp16,1,1,1,64,1,control_optimized_transform,4,12,100,9.33668553829,256,0.0274187235877,128,2909,true,1,0.00933668553829
fp16,1,1,1,64,1,optimized_transform,4,13,100,9.26605701447,256,0.0276277169027,128,2909,true,1,0.00926605701447
fp16,1,1,1,64,1,control_shuffle32_transform,4,14,100,7.99748599529,256,0.0320100591799,128,2909,true,1,0.00799748599529
fp16,1,17,1,64,17,baseline_transform,0,0,100,9.21302855015,4352,0.472374526608,2176,2909,true,1,0.00921302855015
fp16,1,17,1,64,17,control_optimized_transform,0,1,100,9.49074268341,4352,0.45855210126,2176,2909,true,1,0.00949074268341
fp16,1,17,1,64,17,optimized_transform,0,2,100,9.4047999382,4352,0.462742432438,2176,2909,true,1,0.0094047999382
fp16,1,17,1,64,17,control_shuffle32_transform,0,3,100,8.09599995613,4352,0.537549410027,2176,2909,true,1,0.00809599995613
fp16,1,17,1,64,17,shuffle32_transform,0,4,100,8.04159998894,4352,0.541185834409,2176,2909,true,1,0.00804159998894
fp16,1,17,1,64,17,baseline_split,0,5,100,70.324344635,7140,0.101529563298,2176,2909,true,1,0.070324344635
fp16,1,17,1,64,17,control_optimized_split,0,6,100,65.0098276138,7140,0.109829548271,2176,2909,true,1,0.0650098276138
fp16,1,17,1,64,17,optimized_split,0,7,100,34.292113781,7140,0.208211136986,2176,2909,true,1,0.034292113781
fp16,1,17,1,64,17,control_shuffle32_split,0,8,100,94.4102859497,7140,0.0756273527633,2176,2909,true,1,0.0944102859497
fp16,1,17,1,64,17,shuffle32_split,0,9,100,34.7929143906,7140,0.205214197346,2176,2909,true,1,0.0347929143906
fp16,1,17,1,64,17,baseline_fused,0,10,100,65.7371425629,2788,0.0424113353776,2176,2909,true,1,0.0657371425629
fp16,1,17,1,64,17,control_optimized_fused,0,11,100,58.912229538,2788,0.0473246390752,2176,2909,true,1,0.058912229538
fp16,1,17,1,64,17,optimized_fused,0,12,100,29.0461730957,2788,0.09598510588,2176,2909,true,1,0.0290461730957
fp16,1,17,1,64,17,control_shuffle32_fused,0,13,100,89.091424942,2788,0.0312936963553,2176,2909,true,1,0.089091424942
fp16,1,17,1,64,17,shuffle32_fused,0,14,100,29.5547413826,2788,0.0943334256899,2176,2909,true,1,0.0295547413826
fp16,1,17,1,64,17,control_optimized_transform,1,0,100,9.49919998646,4352,0.458143844345,2176,2909,true,1,0.00949919998646
fp16,1,17,1,64,17,optimized_transform,1,1,100,9.48822855949,4352,0.458673605164,2176,2909,true,1,0.00948822855949
fp16,1,17,1,64,17,control_shuffle32_transform,1,2,100,8.06605756283,4352,0.539544872585,2176,2909,true,1,0.00806605756283
fp16,1,17,1,64,17,shuffle32_transform,1,3,100,8.03542852402,4352,0.541601482359,2176,2909,true,1,0.00803542852402
fp16,1,17,1,64,17,baseline_split,1,4,100,70.4137134552,7140,0.101400702358,2176,2909,true,1,0.0704137134552
fp16,1,17,1,64,17,control_optimized_split,1,5,100,64.3641138077,7140,0.11093138051,2176,2909,true,1,0.0643641138077
fp16,1,17,1,64,17,optimized_split,1,6,100,34.3524575233,7140,0.207845391997,2176,2909,true,1,0.0343524575233
fp16,1,17,1,64,17,control_shuffle32_split,1,7,100,94.4745159149,7140,0.0755759363343,2176,2909,true,1,0.0944745159149
fp16,1,17,1,64,17,shuffle32_split,1,8,100,34.7794294357,7140,0.205293764614,2176,2909,true,1,0.0347794294357
fp16,1,17,1,64,17,baseline_fused,1,9,100,65.7366847992,2788,0.042411630713,2176,2909,true,1,0.0657366847992
fp16,1,17,1,64,17,control_optimized_fused,1,10,100,58.9238834381,2788,0.0473152792607,2176,2909,true,1,0.0589238834381
fp16,1,17,1,64,17,optimized_fused,1,11,100,29.0633130074,2788,0.095928499249,2176,2909,true,1,0.0290633130074
fp16,1,17,1,64,17,control_shuffle32_fused,1,12,100,89.0850257874,2788,0.0312959442438,2176,2909,true,1,0.0890850257874
fp16,1,17,1,64,17,shuffle32_fused,1,13,100,29.6262860298,2788,0.0941056194892,2176,2909,true,1,0.0296262860298
fp16,1,17,1,64,17,baseline_transform,1,14,100,9.36251401901,4352,0.464832414794,2176,2909,true,1,0.00936251401901
fp16,1,17,1,64,17,optimized_transform,2,0,100,9.48937118053,4352,0.458618375992,2176,2909,true,1,0.00948937118053
fp16,1,17,1,64,17,control_shuffle32_transform,2,1,100,8.03839981556,4352,0.541401286308,2176,2909,true,1,0.00803839981556
fp16,1,17,1,64,17,shuffle32_transform,2,2,100,8.07565689087,4352,0.538903529312,2176,2909,true,1,0.00807565689087
fp16,1,17,1,64,17,baseline_split,2,3,100,70.3327989578,7140,0.101517358982,2176,2909,true,1,0.0703327989578
fp16,1,17,1,64,17,control_optimized_split,2,4,100,64.4587469101,7140,0.110768520058,2176,2909,true,1,0.0644587469101
fp16,1,17,1,64,17,optimized_split,2,5,100,34.3266296387,7140,0.20800177807,2176,2909,true,1,0.0343266296387
fp16,1,17,1,64,17,control_shuffle32_split,2,6,100,93.7750816345,7140,0.0761396297987,2176,2909,true,1,0.0937750816345
fp16,1,17,1,64,17,shuffle32_split,2,7,100,34.7462844849,7140,0.205489597114,2176,2909,true,1,0.0347462844849
fp16,1,17,1,64,17,baseline_fused,2,8,100,65.7510852814,2788,0.0424023419244,2176,2909,true,1,0.0657510852814
fp16,1,17,1,64,17,control_optimized_fused,2,9,100,58.9225149155,2788,0.047316378196,2176,2909,true,1,0.0589225149155
fp16,1,17,1,64,17,optimized_fused,2,10,100,29.0317726135,2788,0.0960327168828,2176,2909,true,1,0.0290317726135
fp16,1,17,1,64,17,control_shuffle32_fused,2,11,100,89.0861701965,2788,0.0312955422132,2176,2909,true,1,0.0890861701965
fp16,1,17,1,64,17,shuffle32_fused,2,12,100,29.5533704758,2788,0.0943378015812,2176,2909,true,1,0.0295533704758
fp16,1,17,1,64,17,baseline_transform,2,13,100,9.41005706787,4352,0.46248391148,2176,2909,true,1,0.00941005706787
fp16,1,17,1,64,17,control_optimized_transform,2,14,100,9.46308553219,4352,0.459892281983,2176,2909,true,1,0.00946308553219
fp16,1,17,1,64,17,control_shuffle32_transform,3,0,100,8.09737145901,4352,0.537458361893,2176,2909,true,1,0.00809737145901
fp16,1,17,1,64,17,shuffle32_transform,3,1,100,8.04137170315,4352,0.541201198086,2176,2909,true,1,0.00804137170315
fp16,1,17,1,64,17,baseline_split,3,2,100,70.3570270538,7140,0.101482400536,2176,2909,true,1,0.0703570270538
fp16,1,17,1,64,17,control_optimized_split,3,3,100,64.4676589966,7140,0.110753207285,2176,2909,true,1,0.0644676589966
fp16,1,17,1,64,17,optimized_split,3,4,100,34.4628572464,7140,0.207179571588,2176,2909,true,1,0.0344628572464
fp16,1,17,1,64,17,control_shuffle32_split,3,5,100,94.4027423859,7140,0.0756333960174,2176,2909,true,1,0.0944027423859
fp16,1,17,1,64,17,shuffle32_split,3,6,100,34.8235440254,7140,0.205033697742,2176,2909,true,1,0.0348235440254
fp16,1,17,1,64,17,baseline_fused,3,7,100,65.7407999039,2788,0.0424089759187,2176,2909,true,1,0.0657407999039
fp16,1,17,1,64,17,control_optimized_fused,3,8,100,58.915886879,2788,0.0473217012879,2176,2909,true,1,0.058915886879
fp16,1,17,1,64,17,optimized_fused,3,9,100,29.0452575684,2788,0.0959881313994,2176,2909,true,1,0.0290452575684
fp16,1,17,1,64,17,control_shuffle32_fused,3,10,100,89.0884590149,2788,0.031294738183,2176,2909,true,1,0.0890884590149
fp16,1,17,1,64,17,shuffle32_fused,3,11,100,29.6265149117,2788,0.0941048924693,2176,2909,true,1,0.0296265149117
fp16,1,17,1,64,17,baseline_transform,3,12,100,9.28251445293,4352,0.468838483588,2176,2909,true,1,0.00928251445293
fp16,1,17,1,64,17,control_optimized_transform,3,13,100,9.40525710583,4352,0.462719939607,2176,2909,true,1,0.00940525710583
fp16,1,17,1,64,17,optimized_transform,3,14,100,9.41760003567,4352,0.462113487886,2176,2909,true,1,0.00941760003567
fp16,1,17,1,64,17,shuffle32_transform,4,0,100,7.94422864914,4352,0.547819076239,2176,2909,true,1,0.00794422864914
fp16,1,17,1,64,17,baseline_split,4,1,100,70.3538322449,7140,0.101487008912,2176,2909,true,1,0.0703538322449
fp16,1,17,1,64,17,control_optimized_split,4,2,100,64.4937133789,7140,0.11070846484,2176,2909,true,1,0.0644937133789
fp16,1,17,1,64,17,optimized_split,4,3,100,34.3449139595,7140,0.207891043443,2176,2909,true,1,0.0343449139595
fp16,1,17,1,64,17,control_shuffle32_split,4,4,100,93.8646888733,7140,0.076066943658,2176,2909,true,1,0.0938646888733
fp16,1,17,1,64,17,shuffle32_split,4,5,100,34.7780585289,7140,0.205301857033,2176,2909,true,1,0.0347780585289
fp16,1,17,1,64,17,baseline_fused,4,6,100,65.7433128357,2788,0.0424073549042,2176,2909,true,1,0.0657433128357
fp16,1,17,1,64,17,control_optimized_fused,4,7,100,58.9200019836,2788,0.0473183962345,2176,2909,true,1,0.0589200019836
fp16,1,17,1,64,17,optimized_fused,4,8,100,29.0397715569,2788,0.0960062648751,2176,2909,true,1,0.0290397715569
fp16,1,17,1,64,17,control_shuffle32_fused,4,9,100,89.0404510498,2788,0.0313116113758,2176,2909,true,1,0.0890404510498
fp16,1,17,1,64,17,shuffle32_fused,4,10,100,29.6114301682,2788,0.0941528316656,2176,2909,true,1,0.0296114301682
fp16,1,17,1,64,17,baseline_transform,4,11,100,9.29988563061,4352,0.467962744152,2176,2909,true,1,0.00929988563061
fp16,1,17,1,64,17,control_optimized_transform,4,12,100,9.4534856081,4352,0.460359298191,2176,2909,true,1,0.0094534856081
fp16,1,17,1,64,17,optimized_transform,4,13,100,9.39360022545,4352,0.463294146605,2176,2909,true,1,0.00939360022545
fp16,1,17,1,64,17,control_shuffle32_transform,4,14,100,8.0891430378,4352,0.538005074167,2176,2909,true,1,0.0080891430378
fp16,1,257,1,64,257,baseline_transform,0,0,100,9.55611407757,65792,6.88480688551,32896,2909,true,1,0.00955611407757
fp16,1,257,1,64,257,control_optimized_transform,0,1,100,9.5647996664,65792,6.87855494047,32896,2909,true,1,0.0095647996664
fp16,1,257,1,64,257,optimized_transform,0,2,100,9.55428600311,65792,6.88612419375,32896,2909,true,1,0.00955428600311
fp16,1,257,1,64,257,control_shuffle32_transform,0,3,100,8.7899428606,65792,7.48491782522,32896,2909,true,1,0.0087899428606
fp16,1,257,1,64,257,shuffle32_transform,0,4,100,8.79360020161,65792,7.48180477752,32896,2909,true,1,0.00879360020161
fp16,1,257,1,64,257,baseline_split,0,5,100,71.0925674438,107940,1.51830217815,32896,2909,true,1,0.0710925674438
fp16,1,257,1,64,257,control_optimized_split,0,6,100,64.4413709641,107940,1.675010919,32896,2909,true,1,0.0644413709641
fp16,1,257,1,64,257,optimized_split,0,7,100,34.7497153282,107940,3.10621249643,32896,2909,true,1,0.0347497153282
fp16,1,257,1,64,257,control_shuffle32_split,0,8,100,102.086400986,107940,1.05733965502,32896,2909,true,1,0.102086400986
fp16,1,257,1,64,257,shuffle32_split,0,9,100,39.1581702232,107940,2.75651286525,32896,2909,true,1,0.0391581702232
fp16,1,257,1,64,257,baseline_fused,0,10,100,65.99588871,42148,0.638645843307,32896,2909,true,1,0.06599588871
fp16,1,257,1,64,257,control_optimized_fused,0,11,100,59.3414878845,42148,0.710261934821,32896,2909,true,1,0.0593414878845
fp16,1,257,1,64,257,optimized_fused,0,12,100,29.3602275848,42148,1.43554745542,32896,2909,true,1,0.0293602275848
fp16,1,257,1,64,257,control_shuffle32_fused,0,13,100,96.660118103,42148,0.436043332319,32896,2909,true,1,0.096660118103
fp16,1,257,1,64,257,shuffle32_fused,0,14,100,33.2130289078,42148,1.26902006189,32896,2909,true,1,0.0332130289078
fp16,1,257,1,64,257,control_optimized_transform,1,0,100,9.54171419144,65792,6.89519709771,32896,2909,true,1,0.00954171419144
fp16,1,257,1,64,257,optimized_transform,1,1,100,9.69417154789,65792,6.78675838105,32896,2909,true,1,0.00969417154789
fp16,1,257,1,64,257,control_shuffle32_transform,1,2,100,8.94468545914,65792,7.3554291317,32896,2909,true,1,0.00894468545914
fp16,1,257,1,64,257,shuffle32_transform,1,3,100,8.86468589306,65792,7.42180837468,32896,2909,true,1,0.00886468589306
fp16,1,257,1,64,257,baseline_split,1,4,100,71.1081123352,107940,1.51797026324,32896,2909,true,1,0.0711081123352
fp16,1,257,1,64,257,control_optimized_split,1,5,100,64.5478868484,107940,1.67224684293,32896,2909,true,1,0.0645478868484
fp16,1,257,1,64,257,optimized_split,1,6,100,34.748570919,107940,3.10631479641,32896,2909,true,1,0.034748570919
fp16,1,257,1,64,257,control_shuffle32_split,1,7,100,102.688684464,107940,1.05113821025,32896,2909,true,1,0.102688684464
fp16,1,257,1,64,257,shuffle32_split,1,8,100,39.129140377,107940,2.7585579177,32896,2909,true,1,0.039129140377
fp16,1,257,1,64,257,baseline_fused,1,9,100,65.9865140915,42148,0.638736574894,32896,2909,true,1,0.0659865140915
fp16,1,257,1,64,257,control_optimized_fused,1,10,100,59.3474292755,42148,0.710190829064,32896,2909,true,1,0.0593474292755
fp16,1,257,1,64,257,optimized_fused,1,11,100,29.3901729584,42148,1.43408478949,32896,2909,true,1,0.0293901729584
fp16,1,257,1,64,257,control_shuffle32_fused,1,12,100,96.7149734497,42148,0.435796014791,32896,2909,true,1,0.0967149734497
fp16,1,257,1,64,257,shuffle32_fused,1,13,100,33.2569146156,42148,1.26734546747,32896,2909,true,1,0.0332569146156
fp16,1,257,1,64,257,baseline_transform,1,14,100,9.64479982853,65792,6.82149978949,32896,2909,true,1,0.00964479982853
fp16,1,257,1,64,257,optimized_transform,2,0,100,9.78399991989,65792,6.72444813355,32896,2909,true,1,0.00978399991989
fp16,1,257,1,64,257,control_shuffle32_transform,2,1,100,8.95291447639,65792,7.34866843344,32896,2909,true,1,0.00895291447639
fp16,1,257,1,64,257,shuffle32_transform,2,2,100,9.016456604,65792,7.2968797932,32896,2909,true,1,0.009016456604
fp16,1,257,1,64,257,baseline_split,2,3,100,71.0742855072,107940,1.5186927203,32896,2909,true,1,0.0710742855072
fp16,1,257,1,64,257,control_optimized_split,2,4,100,64.5545101166,107940,1.67207527104,32896,2909,true,1,0.0645545101166
fp16,1,257,1,64,257,optimized_split,2,5,100,34.7757720947,107940,3.10388507568,32896,2909,true,1,0.0347757720947
fp16,1,257,1,64,257,control_shuffle32_split,2,6,100,102.142400742,107940,1.05675996664,32896,2909,true,1,0.102142400742
fp16,1,257,1,64,257,shuffle32_split,2,7,100,39.0982866287,107940,2.7607347868,32896,2909,true,1,0.0390982866287
fp16,1,257,1,64,257,baseline_fused,2,8,100,65.9901714325,42148,0.638701174509,32896,2909,true,1,0.0659901714325
fp16,1,257,1,64,257,control_optimized_fused,2,9,100,59.3309688568,42148,0.710387860035,32896,2909,true,1,0.0593309688568
fp16,1,257,1,64,257,optimized_fused,2,10,100,29.3401145935,42148,1.43653153997,32896,2909,true,1,0.0293401145935
fp16,1,257,1,64,257,control_shuffle32_fused,2,11,100,96.7156600952,42148,0.4357929208,32896,2909,true,1,0.0967156600952
fp16,1,257,1,64,257,shuffle32_fused,2,12,100,33.2107424736,42148,1.26910742912,32896,2909,true,1,0.0332107424736
fp16,1,257,1,64,257,baseline_transform,2,13,100,9.79862868786,65792,6.71440893372,32896,2909,true,1,0.00979862868786
fp16,1,257,1,64,257,control_optimized_transform,2,14,100,9.69714283943,65792,6.78467885741,32896,2909,true,1,0.00969714283943
fp16,1,257,1,64,257,control_shuffle32_transform,3,0,100,9.05897140503,65792,7.262634692,32896,2909,true,1,0.00905897140503
fp16,1,257,1,64,257,shuffle32_transform,3,1,100,9.0221709013,65792,7.29225822917,32896,2909,true,1,0.0090221709013
fp16,1,257,1,64,257,baseline_split,3,2,100,71.1849164963,107940,1.51633246638,32896,2909,true,1,0.0711849164963
fp16,1,257,1,64,257,control_optimized_split,3,3,100,64.5755434036,107940,1.67153064939,32896,2909,true,1,0.0645755434036
fp16,1,257,1,64,257,optimized_split,3,4,100,34.9177145958,107940,3.09126760584,32896,2909,true,1,0.0349177145958
fp16,1,257,1,64,257,control_shuffle32_split,3,5,100,102.11268425,107940,1.05706750139,32896,2909,true,1,0.10211268425
fp16,1,257,1,64,257,shuffle32_split,3,6,100,39.1220569611,107940,2.75905738053,32896,2909,true,1,0.0391220569611
fp16,1,257,1,64,257,baseline_fused,3,7,100,65.9915447235,42148,0.63868788307,32896,2909,true,1,0.0659915447235
fp16,1,257,1,64,257,control_optimized_fused,3,8,100,59.352684021,42148,0.71012795285,32896,2909,true,1,0.059352684021
fp16,1,257,1,64,257,optimized_fused,3,9,100,29.350399971,42148,1.43602813051,32896,2909,true,1,0.029350399971
fp16,1,257,1,64,257,control_shuffle32_fused,3,10,100,96.6708564758,42148,0.435994895841,32896,2909,true,1,0.0966708564758
fp16,1,257,1,64,257,shuffle32_fused,3,11,100,33.2164573669,42148,1.26888907912,32896,2909,true,1,0.0332164573669
fp16,1,257,1,64,257,baseline_transform,3,12,100,9.65805709362,65792,6.81213616385,32896,2909,true,1,0.00965805709362
fp16,1,257,1,64,257,control_optimized_transform,3,13,100,9.69645738602,65792,6.78515847395,32896,2909,true,1,0.00969645738602
fp16,1,257,1,64,257,optimized_transform,3,14,100,9.60662841797,65792,6.84860464437,32896,2909,true,1,0.00960662841797
fp16,1,257,1,64,257,shuffle32_transform,4,0,100,8.87771427631,65792,7.41091658869,32896,2909,true,1,0.00887771427631
fp16,1,257,1,64,257,baseline_split,4,1,100,71.07817173,107940,1.51860968526,32896,2909,true,1,0.07107817173
fp16,1,257,1,64,257,control_optimized_split,4,2,100,64.4502830505,107940,1.67477930105,32896,2909,true,1,0.0644502830505
fp16,1,257,1,64,257,optimized_split,4,3,100,34.8052573204,107940,3.10125562372,32896,2909,true,1,0.0348052573204
fp16,1,257,1,64,257,control_shuffle32_split,4,4,100,102.228345871,107940,1.05587153035,32896,2909,true,1,0.102228345871
fp16,1,257,1,64,257,shuffle32_split,4,5,100,39.0537142754,107940,2.7638856381,32896,2909,true,1,0.0390537142754
fp16,1,257,1,64,257,baseline_fused,4,6,100,65.9935998917,42148,0.638667993096,32896,2909,true,1,0.0659935998917
fp16,1,257,1,64,257,control_optimized_fused,4,7,100,59.3385124207,42148,0.710297550117,32896,2909,true,1,0.0593385124207
fp16,1,257,1,64,257,optimized_fused,4,8,100,29.3327999115,42148,1.43688976597,32896,2909,true,1,0.0293327999115
fp16,1,257,1,64,257,control_shuffle32_fused,4,9,100,96.7138290405,42148,0.43580117154,32896,2909,true,1,0.0967138290405
