round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.20998400449752808,0.0020998400449752808,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21212799847126007,0.0021212799847126007,cuda_event_batched_launches,true
1,3,warp128,1,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.20479999482631683,0.0020479999482631685,cuda_event_batched_launches,true
1,1,old_wmma,2,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.21091200411319733,0.0021091200411319732,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21286399662494659,0.0021286399662494657,cuda_event_batched_launches,true
1,3,warp128,2,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19865599274635315,0.0019865599274635315,cuda_event_batched_launches,true
1,1,old_wmma,3,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.2099200040102005,0.0020992000401020049,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21196800470352173,0.0021196800470352174,cuda_event_batched_launches,true
1,3,warp128,3,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19968000054359436,0.0019968000054359438,cuda_event_batched_launches,true
1,1,old_wmma,4,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.21087999641895294,0.0021087999641895296,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21196800470352173,0.0021196800470352174,cuda_event_batched_launches,true
1,3,warp128,4,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19968000054359436,0.0019968000054359438,cuda_event_batched_launches,true
1,1,old_wmma,5,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.2099200040102005,0.0020992000401020049,cuda_event_batched_launches,true
1,2,four_warp_wmma,5,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21196800470352173,0.0021196800470352174,cuda_event_batched_launches,true
1,3,warp128,5,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19865599274635315,0.0019865599274635315,cuda_event_batched_launches,true
1,1,old_wmma,6,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.21094399690628052,0.0021094399690628051,cuda_event_batched_launches,true
1,2,four_warp_wmma,6,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21299199759960175,0.0021299199759960176,cuda_event_batched_launches,true
1,3,warp128,6,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19763199985027313,0.0019763199985027313,cuda_event_batched_launches,true
1,1,old_wmma,7,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.2099200040102005,0.0020992000401020049,cuda_event_batched_launches,true
1,2,four_warp_wmma,7,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21289600431919098,0.0021289600431919097,cuda_event_batched_launches,true
1,3,warp128,7,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.21094399690628052,0.0021094399690628051,cuda_event_batched_launches,true
1,1,old_wmma,8,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.2099200040102005,0.0020992000401020049,cuda_event_batched_launches,true
1,2,four_warp_wmma,8,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21299199759960175,0.0021299199759960176,cuda_event_batched_launches,true
1,3,warp128,8,4096,16,fp16,normalized,1048576000,128,1024,1,0,32,100,0.19968000054359436,0.0019968000054359438,cuda_event_batched_launches,true
1,1,old_wmma,9,4096,16,fp16,normalized,1048576000,128,256,1,1536,32,100,0.20975999534130096,0.0020975999534130095,cuda_event_batched_launches,true
1,2,four_warp_wmma,9,4096,16,fp16,normalized,1048576000,128,256,1,4608,32,100,0.21196800470352173,0.0021196800470352174,cuda_event_batched_launches,true
