round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28569599986076355,0.0028569599986076354,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.29183998703956604,0.0029183998703956604,cuda_event_batched_launches,true
1,3,warp128,1,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28672000765800476,0.0028672000765800477,cuda_event_batched_launches,true
1,1,old_wmma,2,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.29081600904464722,0.0029081600904464723,cuda_event_batched_launches,true
1,3,warp128,2,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28876799345016479,0.0028876799345016481,cuda_event_batched_launches,true
1,1,old_wmma,3,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.29081600904464722,0.0029081600904464723,cuda_event_batched_launches,true
1,3,warp128,3,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,1,old_wmma,4,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,3,warp128,4,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28147199749946594,0.0028147199749946595,cuda_event_batched_launches,true
1,1,old_wmma,5,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,2,four_warp_wmma,5,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,3,warp128,5,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,1,old_wmma,6,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28966400027275085,0.0028966400027275086,cuda_event_batched_launches,true
1,2,four_warp_wmma,6,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,3,warp128,6,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28569599986076355,0.0028569599986076354,cuda_event_batched_launches,true
1,1,old_wmma,7,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,2,four_warp_wmma,7,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.27955201268196106,0.0027955201268196105,cuda_event_batched_launches,true
1,3,warp128,7,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,1,old_wmma,8,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28271999955177307,0.0028271999955177306,cuda_event_batched_launches,true
1,2,four_warp_wmma,8,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28159999847412109,0.0028159999847412109,cuda_event_batched_launches,true
1,3,warp128,8,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,1,old_wmma,9,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,2,four_warp_wmma,9,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,3,warp128,9,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28975999355316162,0.0028975999355316164,cuda_event_batched_launches,true
1,1,old_wmma,10,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28159999847412109,0.0028159999847412109,cuda_event_batched_launches,true
1,2,four_warp_wmma,10,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28672000765800476,0.0028672000765800477,cuda_event_batched_launches,true
1,3,warp128,10,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.2826240062713623,0.0028262400627136232,cuda_event_batched_launches,true
1,1,old_wmma,11,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28473600745201111,0.0028473600745201112,cuda_event_batched_launches,true
1,2,four_warp_wmma,11,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.27852800488471985,0.0027852800488471986,cuda_event_batched_launches,true
1,3,warp128,11,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28467199206352234,0.0028467199206352236,cuda_event_batched_launches,true
1,1,old_wmma,12,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28159999847412109,0.0028159999847412109,cuda_event_batched_launches,true
1,2,four_warp_wmma,12,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28159999847412109,0.0028159999847412109,cuda_event_batched_launches,true
1,3,warp128,12,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28364801406860352,0.002836480140686035,cuda_event_batched_launches,true
1,1,old_wmma,13,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.2826240062713623,0.0028262400627136232,cuda_event_batched_launches,true
1,2,four_warp_wmma,13,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28575998544692993,0.0028575998544692993,cuda_event_batched_launches,true
1,3,warp128,13,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28672000765800476,0.0028672000765800477,cuda_event_batched_launches,true
1,1,old_wmma,14,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28774398565292358,0.0028774398565292359,cuda_event_batched_launches,true
1,2,four_warp_wmma,14,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28873598575592041,0.0028873598575592041,cuda_event_batched_launches,true
1,3,warp128,14,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.28774398565292358,0.0028774398565292359,cuda_event_batched_launches,true
1,1,old_wmma,15,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.30003198981285095,0.0030003198981285095,cuda_event_batched_launches,true
1,2,four_warp_wmma,15,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.28672000765800476,0.0028672000765800477,cuda_event_batched_launches,true
1,3,warp128,15,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.29081600904464722,0.0029081600904464723,cuda_event_batched_launches,true
1,1,old_wmma,16,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.28774398565292358,0.0028774398565292359,cuda_event_batched_launches,true
1,2,four_warp_wmma,16,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.27350398898124695,0.0027350398898124697,cuda_event_batched_launches,true
1,3,warp128,16,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.26828798651695251,0.002682879865169525,cuda_event_batched_launches,true
1,1,old_wmma,17,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.27238398790359497,0.0027238398790359495,cuda_event_batched_launches,true
1,2,four_warp_wmma,17,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.2754560112953186,0.0027545601129531859,cuda_event_batched_launches,true
1,3,warp128,17,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.27340799570083618,0.0027340799570083618,cuda_event_batched_launches,true
1,1,old_wmma,18,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.27136000990867615,0.0027136000990867614,cuda_event_batched_launches,true
1,2,four_warp_wmma,18,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.27238398790359497,0.0027238398790359495,cuda_event_batched_launches,true
1,3,warp128,18,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.27129599452018738,0.0027129599452018738,cuda_event_batched_launches,true
1,1,old_wmma,19,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.27238398790359497,0.0027238398790359495,cuda_event_batched_launches,true
1,2,four_warp_wmma,19,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.27136000990867615,0.0027136000990867614,cuda_event_batched_launches,true
1,3,warp128,19,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.27750399708747864,0.0027750399708747864,cuda_event_batched_launches,true
1,1,old_wmma,20,17,16,fp16,normalized,1048576000,128,2,1,1536,32,100,0.27238398790359497,0.0027238398790359495,cuda_event_batched_launches,true
1,2,four_warp_wmma,20,17,16,fp16,normalized,1048576000,128,2,1,4608,32,100,0.26931199431419373,0.0026931199431419373,cuda_event_batched_launches,true
1,3,warp128,20,17,16,fp16,normalized,1048576000,128,5,1,0,32,100,0.27443200349807739,0.0027443200349807741,cuda_event_batched_launches,true
