round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74444800615310669,0.0074444800615310665,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
1,3,warp128,1,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,2,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74332797527313232,0.0074332797527313236,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,2,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19763199985027313,0.0019763199985027313,cuda_event_batched_launches,true
1,1,old_wmma,3,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74323201179504395,0.0074323201179504394,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,3,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,4,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,4,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,5,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
1,2,four_warp_wmma,5,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80576002597808838,0.0080576002597808841,cuda_event_batched_launches,true
1,3,warp128,5,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,6,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74143999814987183,0.0074143999814987186,cuda_event_batched_launches,true
1,2,four_warp_wmma,6,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
1,3,warp128,6,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,7,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
1,2,four_warp_wmma,7,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,7,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19657599925994873,0.0019657599925994875,cuda_event_batched_launches,true
1,1,old_wmma,8,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74428802728652954,0.0074428802728652953,cuda_event_batched_launches,true
1,2,four_warp_wmma,8,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,8,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19760000705718994,0.0019760000705718993,cuda_event_batched_launches,true
1,1,old_wmma,9,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74335998296737671,0.0074335998296737671,cuda_event_batched_launches,true
1,2,four_warp_wmma,9,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,9,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,10,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
1,2,four_warp_wmma,10,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80684798955917358,0.0080684798955917361,cuda_event_batched_launches,true
1,3,warp128,10,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19555200636386871,0.0019555200636386873,cuda_event_batched_launches,true
1,1,old_wmma,11,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
1,2,four_warp_wmma,11,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
1,3,warp128,11,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19353599846363068,0.0019353599846363067,cuda_event_batched_launches,true
1,1,old_wmma,12,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
1,2,four_warp_wmma,12,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,12,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,13,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.7444159984588623,0.007444159984588623,cuda_event_batched_launches,true
1,2,four_warp_wmma,13,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
1,3,warp128,13,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19555200636386871,0.0019555200636386873,cuda_event_batched_launches,true
1,1,old_wmma,14,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
1,2,four_warp_wmma,14,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,14,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,15,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
1,2,four_warp_wmma,15,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
1,3,warp128,15,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19753600656986237,0.0019753600656986238,cuda_event_batched_launches,true
1,1,old_wmma,16,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
1,2,four_warp_wmma,16,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.8059840202331543,0.0080598402023315426,cuda_event_batched_launches,true
1,3,warp128,16,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.19148799777030945,0.0019148799777030945,cuda_event_batched_launches,true
1,1,old_wmma,17,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74339199066162109,0.0074339199066162107,cuda_event_batched_launches,true
1,2,four_warp_wmma,17,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
1,3,warp128,17,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
1,1,old_wmma,18,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74329602718353271,0.0074329602718353274,cuda_event_batched_launches,true
1,2,four_warp_wmma,18,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
1,3,warp128,18,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
1,1,old_wmma,19,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74252802133560181,0.007425280213356018,cuda_event_batched_launches,true
1,2,four_warp_wmma,19,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.8068159818649292,0.0080681598186492925,cuda_event_batched_launches,true
1,3,warp128,19,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18828800320625305,0.0018828800320625306,cuda_event_batched_launches,true
1,1,old_wmma,20,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74339199066162109,0.0074339199066162107,cuda_event_batched_launches,true
1,2,four_warp_wmma,20,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80582398176193237,0.008058239817619323,cuda_event_batched_launches,true
1,3,warp128,20,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18943999707698822,0.0018943999707698822,cuda_event_batched_launches,true
2,1,four_warp_wmma,1,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
2,2,warp128,1,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,1,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74332797527313232,0.0074332797527313236,cuda_event_batched_launches,true
2,1,four_warp_wmma,2,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,2,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
2,3,old_wmma,2,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
2,1,four_warp_wmma,3,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
2,2,warp128,3,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18739199638366699,0.0018739199638366699,cuda_event_batched_launches,true
2,3,old_wmma,3,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,4,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
2,2,warp128,4,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,4,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74137598276138306,0.0074137598276138306,cuda_event_batched_launches,true
2,1,four_warp_wmma,5,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,5,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.185248002409935,0.00185248002409935,cuda_event_batched_launches,true
2,3,old_wmma,5,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,6,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,6,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18624000251293182,0.0018624000251293183,cuda_event_batched_launches,true
2,3,old_wmma,6,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,7,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,7,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
2,3,old_wmma,7,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,8,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80783998966217041,0.008078399896621704,cuda_event_batched_launches,true
2,2,warp128,8,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18620799481868744,0.0018620799481868745,cuda_event_batched_launches,true
2,3,old_wmma,8,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,9,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80582398176193237,0.008058239817619323,cuda_event_batched_launches,true
2,2,warp128,9,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,9,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74352002143859863,0.0074352002143859867,cuda_event_batched_launches,true
2,1,four_warp_wmma,10,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,10,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18739199638366699,0.0018739199638366699,cuda_event_batched_launches,true
2,3,old_wmma,10,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
2,1,four_warp_wmma,11,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80684798955917358,0.0080684798955917361,cuda_event_batched_launches,true
2,2,warp128,11,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18432000279426575,0.0018432000279426574,cuda_event_batched_launches,true
2,3,old_wmma,11,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74444800615310669,0.0074444800615310665,cuda_event_batched_launches,true
2,1,four_warp_wmma,12,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,12,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18739199638366699,0.0018739199638366699,cuda_event_batched_launches,true
2,3,old_wmma,12,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,13,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80502402782440186,0.0080502402782440183,cuda_event_batched_launches,true
2,2,warp128,13,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,13,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
2,1,four_warp_wmma,14,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,14,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,14,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,15,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
2,2,warp128,15,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,15,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,16,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,16,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18432000279426575,0.0018432000279426574,cuda_event_batched_launches,true
2,3,old_wmma,16,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74329602718353271,0.0074329602718353274,cuda_event_batched_launches,true
2,1,four_warp_wmma,17,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80585598945617676,0.0080585598945617683,cuda_event_batched_launches,true
2,2,warp128,17,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
2,3,old_wmma,17,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74339199066162109,0.0074339199066162107,cuda_event_batched_launches,true
2,1,four_warp_wmma,18,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80576002597808838,0.0080576002597808841,cuda_event_batched_launches,true
2,2,warp128,18,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,18,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
2,1,four_warp_wmma,19,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
2,2,warp128,19,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
2,3,old_wmma,19,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74348801374435425,0.0074348801374435423,cuda_event_batched_launches,true
2,1,four_warp_wmma,20,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80691200494766235,0.0080691200494766233,cuda_event_batched_launches,true
2,2,warp128,20,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1863040030002594,0.001863040030002594,cuda_event_batched_launches,true
2,3,old_wmma,20,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
3,1,warp128,1,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18851199746131897,0.0018851199746131896,cuda_event_batched_launches,true
3,2,old_wmma,1,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74438399076461792,0.0074438399076461794,cuda_event_batched_launches,true
3,3,four_warp_wmma,1,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
3,1,warp128,2,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
3,2,old_wmma,2,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
3,3,four_warp_wmma,2,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80588799715042114,0.0080588799715042118,cuda_event_batched_launches,true
3,1,warp128,3,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.1863040030002594,0.001863040030002594,cuda_event_batched_launches,true
3,2,old_wmma,3,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74342399835586548,0.0074342399835586551,cuda_event_batched_launches,true
3,3,four_warp_wmma,3,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80783998966217041,0.008078399896621704,cuda_event_batched_launches,true
3,1,warp128,4,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
3,2,old_wmma,4,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
3,3,four_warp_wmma,4,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80675202608108521,0.008067520260810852,cuda_event_batched_launches,true
3,1,warp128,5,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18534399569034576,0.0018534399569034576,cuda_event_batched_launches,true
3,2,old_wmma,5,17,256,bf16,unit,1065353216,128,2,16,9216,32,100,0.74239999055862427,0.0074239999055862428,cuda_event_batched_launches,true
3,3,four_warp_wmma,5,17,256,bf16,unit,1065353216,128,2,4,12288,32,100,0.80486398935317993,0.0080486398935317987,cuda_event_batched_launches,true
3,1,warp128,6,17,256,bf16,unit,1065353216,128,5,1,0,32,100,0.18636800348758698,0.0018636800348758697,cuda_event_batched_launches,true
