round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,4096,64,bf16,normalized,1040187392,128,256,4,3072,32,100,0.42188799381256104,0.0042188799381256102,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,4096,64,bf16,normalized,1040187392,128,256,1,6144,32,100,0.41881600022315979,0.0041881600022315975,cuda_event_batched_launches,true
1,3,warp128,1,4096,64,bf16,normalized,1040187392,128,1024,1,0,32,100,0.20675200223922729,0.0020675200223922731,cuda_event_batched_launches,true
1,1,old_wmma,2,4096,64,bf16,normalized,1040187392,128,256,4,3072,32,100,0.419840008020401,0.0041984000802040098,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,4096,64,bf16,normalized,1040187392,128,256,1,6144,32,100,0.41779199242591858,0.0041779199242591861,cuda_event_batched_launches,true
1,3,warp128,2,4096,64,bf16,normalized,1040187392,128,1024,1,0,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,1,old_wmma,3,4096,64,bf16,normalized,1040187392,128,256,4,3072,32,100,0.419840008020401,0.0041984000802040098,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,4096,64,bf16,normalized,1040187392,128,256,1,6144,32,100,0.41676801443099976,0.004167680144309998,cuda_event_batched_launches,true
1,3,warp128,3,4096,64,bf16,normalized,1040187392,128,1024,1,0,32,100,0.20671999454498291,0.0020671999454498291,cuda_event_batched_launches,true
1,1,old_wmma,4,4096,64,bf16,normalized,1040187392,128,256,4,3072,32,100,0.42096000909805298,0.0042096000909805295,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,4096,64,bf16,normalized,1040187392,128,256,1,6144,32,100,0.41795200109481812,0.0041795200109481815,cuda_event_batched_launches,true
1,3,warp128,4,4096,64,bf16,normalized,1040187392,128,1024,1,0,32,100,0.20684799551963806,0.0020684799551963806,cuda_event_batched_launches,true
