round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31334400177001953,0.0031334400177001954,cuda_event_batched_launches,true
1,3,warp128,1,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19763199985027313,0.0019763199985027313,cuda_event_batched_launches,true
1,1,old_wmma,2,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,2,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19865599274635315,0.0019865599274635315,cuda_event_batched_launches,true
1,1,old_wmma,3,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29385599493980408,0.002938559949398041,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31526398658752441,0.0031526398658752439,cuda_event_batched_launches,true
1,3,warp128,3,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19968000054359436,0.0019968000054359438,cuda_event_batched_launches,true
1,1,old_wmma,4,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29183998703956604,0.0029183998703956604,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31539198756217957,0.0031539198756217958,cuda_event_batched_launches,true
1,3,warp128,4,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19849599897861481,0.0019849599897861481,cuda_event_batched_launches,true
1,1,old_wmma,5,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,5,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31334400177001953,0.0031334400177001954,cuda_event_batched_launches,true
1,3,warp128,5,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,6,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,6,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,6,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,7,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,7,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,7,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,8,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29283198714256287,0.0029283198714256287,cuda_event_batched_launches,true
1,2,four_warp_wmma,8,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,8,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,9,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,9,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31334400177001953,0.0031334400177001954,cuda_event_batched_launches,true
1,3,warp128,9,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,10,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,10,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,10,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19763199985027313,0.0019763199985027313,cuda_event_batched_launches,true
1,1,old_wmma,11,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29382398724555969,0.002938239872455597,cuda_event_batched_launches,true
1,2,four_warp_wmma,11,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31539198756217957,0.0031539198756217958,cuda_event_batched_launches,true
1,3,warp128,11,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.1955839991569519,0.0019558399915695192,cuda_event_batched_launches,true
1,1,old_wmma,12,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.2927359938621521,0.0029273599386215208,cuda_event_batched_launches,true
1,2,four_warp_wmma,12,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31436800956726074,0.0031436800956726072,cuda_event_batched_launches,true
1,3,warp128,12,17,64,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,13,17,64,bf16,unit,1065353216,128,2,4,3072,32,100,0.29286399483680725,0.0029286399483680727,cuda_event_batched_launches,true
1,2,four_warp_wmma,13,17,64,bf16,unit,1065353216,128,2,1,6144,32,100,0.31334400177001953,0.0031334400177001954,cuda_event_batched_launches,true
