round,position,method,sample,rows,n,dtype,scale_kind,scale_float_bits,threads,grid_x,grid_y,shared_bytes,input_offset_bytes,iterations,event_elapsed_ms,kernel_ms,timer,validation_passed
1,1,old_wmma,1,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20172800123691559,0.0020172800123691558,cuda_event_batched_launches,true
1,2,four_warp_wmma,1,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.21196800470352173,0.0021196800470352174,cuda_event_batched_launches,true
1,3,warp128,1,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,2,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20275199413299561,0.002027519941329956,cuda_event_batched_launches,true
1,2,four_warp_wmma,2,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,3,warp128,2,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,3,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20275199413299561,0.002027519941329956,cuda_event_batched_launches,true
1,2,four_warp_wmma,3,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20876799523830414,0.0020876799523830412,cuda_event_batched_launches,true
1,3,warp128,3,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,4,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20185600221157074,0.0020185600221157072,cuda_event_batched_launches,true
1,2,four_warp_wmma,4,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,3,warp128,4,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19660800695419312,0.0019660800695419311,cuda_event_batched_launches,true
1,1,old_wmma,5,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20275199413299561,0.002027519941329956,cuda_event_batched_launches,true
1,2,four_warp_wmma,5,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,3,warp128,5,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19465599954128265,0.0019465599954128264,cuda_event_batched_launches,true
1,1,old_wmma,6,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20172800123691559,0.0020172800123691558,cuda_event_batched_launches,true
1,2,four_warp_wmma,6,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20671999454498291,0.0020671999454498291,cuda_event_batched_launches,true
1,3,warp128,6,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19456000626087189,0.0019456000626087188,cuda_event_batched_launches,true
1,1,old_wmma,7,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20160000026226044,0.0020160000026226044,cuda_event_batched_launches,true
1,2,four_warp_wmma,7,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,3,warp128,7,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19952000677585602,0.00199520006775856,cuda_event_batched_launches,true
1,1,old_wmma,8,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20275199413299561,0.002027519941329956,cuda_event_batched_launches,true
1,2,four_warp_wmma,8,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20582400262355804,0.0020582400262355804,cuda_event_batched_launches,true
1,3,warp128,8,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19865599274635315,0.0019865599274635315,cuda_event_batched_launches,true
1,1,old_wmma,9,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20172800123691559,0.0020172800123691558,cuda_event_batched_launches,true
1,2,four_warp_wmma,9,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20684799551963806,0.0020684799551963806,cuda_event_batched_launches,true
1,3,warp128,9,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19865599274635315,0.0019865599274635315,cuda_event_batched_launches,true
1,1,old_wmma,10,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20275199413299561,0.002027519941329956,cuda_event_batched_launches,true
1,2,four_warp_wmma,10,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20684799551963806,0.0020684799551963806,cuda_event_batched_launches,true
1,3,warp128,10,17,16,bf16,unit,1065353216,128,5,1,0,32,100,0.19968000054359436,0.0019968000054359438,cuda_event_batched_launches,true
1,1,old_wmma,11,17,16,bf16,unit,1065353216,128,2,1,1536,32,100,0.20367999374866486,0.0020367999374866484,cuda_event_batched_launches,true
1,2,four_warp_wmma,11,17,16,bf16,unit,1065353216,128,2,1,4608,32,100,0.20678399503231049,0.0020678399503231051,cuda_event_batched_launches,true
