category,measurement,dtype,dim,rows,normalized,mode,scope,original_target,run1_baseline128_us,run1_candidate256_us,run1_baseline128_ms,run1_candidate256_ms,run1_time_reduction_percent,run2_baseline128_us,run2_candidate256_us,run2_baseline128_ms,run2_candidate256_ms,run2_time_reduction_percent,run3_baseline128_us,run3_candidate256_us,run3_baseline128_ms,run3_candidate256_ms,run3_time_reduction_percent,min_time_reduction_percent,max_time_reduction_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,raw_samples_json,run1_dao_us,run1_dao_over_candidate,run2_dao_us,run2_dao_over_candidate,run3_dao_us,run3_dao_over_candidate
promotion_128_vs_256,cuda_graph,bf16,16,4095,False,fused_int4,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",False,3.1727999448776245,2.903199940919876,0.0031727999448776245,0.0029031999409198763,8.497226696974957,3.1727999448776245,2.903999947011471,0.0031727999448776245,0.002903999947011471,8.472012182807864,3.1720001250505447,2.9023999348282814,0.003172000125050545,0.0029023999348282816,8.49937514482183,8.472012182807864,8.49937514482183,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 3.173600137233734, ""median_ms"": 0.0031727999448776245, ""median_us"": 3.1727999448776245, ""min_us"": 3.171199932694435, ""population_cv_percent"": 0.03420850415536958, ""range_percent_of_median"": 0.0756494131681406, ""samples_us"": [3.1727999448776245, 3.171199932694435, 3.171199932694435, 3.173600137233734, 3.173600137233734]}, ""candidate256"": {""max_us"": 2.906399965286255, ""median_ms"": 0.0029031999409198763, ""median_us"": 2.903199940919876, ""min_us"": 2.9015999287366867, ""population_cv_percent"": 0.060372195015837835, ""range_percent_of_median"": 0.1653360652813767, ""samples_us"": [2.903199940919876, 2.903199940919876, 2.9015999287366867, 2.9015999287366867, 2.906399965286255]}}, ""run2"": {""baseline128"": {""max_us"": 3.173600137233734, ""median_ms"": 0.0031727999448776245, ""median_us"": 3.1727999448776245, ""min_us"": 3.1720001250505447, ""population_cv_percent"": 0.018869138133167616, ""range_percent_of_median"": 0.05042902833418654, ""samples_us"": [3.1720001250505447, 3.1720001250505447, 3.1727999448776245, 3.173600137233734, 3.1727999448776245]}, ""candidate256"": {""max_us"": 2.906399965286255, ""median_ms"": 0.002903999947011471, ""median_us"": 2.903999947011471, ""min_us"": 2.903199940919876, ""population_cv_percent"": 0.03736231885822178, ""range_percent_of_median"": 0.11019367853887031, ""samples_us"": [2.906399965286255, 2.903999947011471, 2.903199940919876, 2.9047999531030655, 2.903999947011471]}}, ""run3"": {""baseline128"": {""max_us"": 3.1727999448776245, ""median_ms"": 0.003172000125050545, ""median_us"": 3.1720001250505447, ""min_us"": 3.1704001128673553, ""population_cv_percent"": 0.02941221171574618, ""range_percent_of_median"": 0.07565674387326592, ""samples_us"": [3.1720001250505447, 3.1727999448776245, 3.1704001128673553, 3.171199932694435, 3.1727999448776245]}, ""candidate256"": {""max_us"": 2.903999947011471, ""median_ms"": 0.0029023999348282816, ""median_us"": 2.9023999348282814, ""min_us"": 2.9023999348282814, ""population_cv_percent"": 0.022047238839996975, ""range_percent_of_median"": 0.05512721262116676, ""samples_us"": [2.9023999348282814, 2.9023999348282814, 2.903199940919876, 2.903999947011471, 2.9023999348282814]}}}",,,,,,
promotion_128_vs_256,cuda_graph,bf16,16,4095,False,transform,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",False,2.4064000695943832,2.067999914288521,0.002406400069594383,0.002067999914288521,14.062506047172041,2.4088000878691673,2.0711999386548996,0.0024088000878691672,0.0020711999386548996,14.015282999798872,2.404000051319599,2.067999914288521,0.002404000051319599,0.002067999914288521,13.97671089260758,13.97671089260758,14.062506047172041,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 2.409599907696247, ""median_ms"": 0.002406400069594383, ""median_us"": 2.4064000695943832, ""min_us"": 2.4064000695943832, ""population_cv_percent"": 0.05148271636180852, ""range_percent_of_median"": 0.13297199174380084, ""samples_us"": [2.409599907696247, 2.4064000695943832, 2.4064000695943832, 2.4064000695943832, 2.407200075685978]}, ""candidate256"": {""max_us"": 2.0687999203801155, ""median_ms"": 0.002067999914288521, ""median_us"": 2.067999914288521, ""min_us"": 2.067199908196926, ""population_cv_percent"": 0.03460092992963415, ""range_percent_of_median"": 0.07737003140736898, ""samples_us"": [2.067199908196926, 2.0687999203801155, 2.067199908196926, 2.0687999203801155, 2.067999914288521]}, ""dao"": {""max_us"": 5.095199868083, ""median_ms"": 0.005095199868083, ""median_us"": 5.095199868083, ""min_us"": 5.09440004825592, ""population_cv_percent"": 0.007690663903840707, ""range_percent_of_median"": 0.01569751624641752, ""samples_us"": [5.095199868083, 5.09440004825592, 5.095199868083, 5.09440004825592, 5.095199868083]}}, ""run2"": {""baseline128"": {""max_us"": 2.411999925971031, ""median_ms"": 0.0024088000878691672, ""median_us"": 2.4088000878691673, ""min_us"": 2.4064000695943832, ""population_cv_percent"": 0.0813488319135561, ""range_percent_of_median"": 0.23247493243001335, ""samples_us"": [2.4088000878691673, 2.4064000695943832, 2.411999925971031, 2.409599907696247, 2.407200075685978]}, ""candidate256"": {""max_us"": 2.075199969112873, ""median_ms"": 0.0020711999386548996, ""median_us"": 2.0711999386548996, ""min_us"": 2.067999914288521, ""population_cv_percent"": 0.11715617471454245, ""range_percent_of_median"": 0.34762722275031543, ""samples_us"": [2.0719999447464943, 2.067999914288521, 2.075199969112873, 2.0711999386548996, 2.06959992647171]}, ""dao"": {""max_us"": 5.100800096988678, ""median_ms"": 0.0050976000726222995, ""median_us"": 5.097600072622299, ""min_us"": 5.09679988026619, ""population_cv_percent"": 0.02699788886714372, ""range_percent_of_median"": 0.0784725491505774, ""samples_us"": [5.098399892449379, 5.09679988026619, 5.100800096988678, 5.097600072622299, 5.097600072622299]}}, ""run3"": {""baseline128"": {""max_us"": 2.420799992978573, ""median_ms"": 0.002404000051319599, ""median_us"": 2.404000051319599, ""min_us"": 2.404000051319599, ""population_cv_percent"": 0.2761015926137421, ""range_percent_of_median"": 0.6988328327926575, ""samples_us"": [2.404000051319599, 2.404800057411194, 2.404000051319599, 2.420799992978573, 2.404000051319599]}, ""candidate256"": {""max_us"": 2.070399932563305, ""median_ms"": 0.002067999914288521, ""median_us"": 2.067999914288521, ""min_us"": 2.067999914288521, ""population_cv_percent"": 0.04891418191825335, ""range_percent_of_median"": 0.11605504711105347, ""samples_us"": [2.067999914288521, 2.067999914288521, 2.06959992647171, 2.067999914288521, 2.070399932563305]}, ""dao"": {""max_us"": 5.097600072622299, ""median_ms"": 0.00509600006043911, ""median_us"": 5.09600006043911, ""min_us"": 5.09440004825592, ""population_cv_percent"": 0.022201324009363827, ""range_percent_of_median"": 0.06279482591103121, ""samples_us"": [5.09600006043911, 5.095199868083, 5.097600072622299, 5.09440004825592, 5.09679988026619]}}}",5.095199868083,2.4638298255616533,5.097600072622299,2.46118203148115,5.09600006043911,2.464216765788575
promotion_128_vs_256,cuda_graph,bf16,16,4095,True,fused_int4,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",False,3.1752001494169235,2.9120000079274178,0.0031752001494169237,0.002912000007927418,8.2892456885856,3.1759999692440033,2.9120000079274178,0.0031759999692440033,0.002912000007927418,8.312341431773584,3.1752001494169235,2.9120000079274178,0.0031752001494169237,0.002912000007927418,8.2892456885856,8.2892456885856,8.312341431773584,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 3.1784001737833023, ""median_ms"": 0.0031752001494169237, ""median_us"": 3.1752001494169235, ""min_us"": 3.1727999448776245, ""population_cv_percent"": 0.06088376153060394, ""range_percent_of_median"": 0.17637404390731687, ""samples_us"": [3.1784001737833023, 3.1727999448776245, 3.174399957060814, 3.1752001494169235, 3.176800161600113]}, ""candidate256"": {""max_us"": 2.9184000566601753, ""median_ms"": 0.002912000007927418, ""median_us"": 2.9120000079274178, ""min_us"": 2.911200001835823, ""population_cv_percent"": 0.09288039979930499, ""range_percent_of_median"": 0.24725462928404385, ""samples_us"": [2.913600020110607, 2.9120000079274178, 2.911200001835823, 2.911200001835823, 2.9184000566601753]}}, ""run2"": {""baseline128"": {""max_us"": 3.176800161600113, ""median_ms"": 0.0031759999692440033, ""median_us"": 3.1759999692440033, ""min_us"": 3.1752001494169235, ""population_cv_percent"": 0.01885012530497672, ""range_percent_of_median"": 0.05037821784268624, ""samples_us"": [3.1759999692440033, 3.176800161600113, 3.1752001494169235, 3.1752001494169235, 3.1759999692440033]}, ""candidate256"": {""max_us"": 2.914400026202202, ""median_ms"": 0.002912000007927418, ""median_us"": 2.9120000079274178, ""min_us"": 2.9120000079274178, ""population_cv_percent"": 0.03474102415919602, ""range_percent_of_median"": 0.08241820976134795, ""samples_us"": [2.914400026202202, 2.913600020110607, 2.9120000079274178, 2.9120000079274178, 2.9120000079274178]}}, ""run3"": {""baseline128"": {""max_us"": 3.176800161600113, ""median_ms"": 0.0031752001494169237, ""median_us"": 3.1752001494169235, ""min_us"": 3.173600137233734, ""population_cv_percent"": 0.03342793930040491, ""range_percent_of_median"": 0.10078181581612798, ""samples_us"": [3.176800161600113, 3.173600137233734, 3.174399957060814, 3.1752001494169235, 3.1752001494169235]}, ""candidate256"": {""max_us"": 2.9128000140190125, ""median_ms"": 0.002912000007927418, ""median_us"": 2.9120000079274178, ""min_us"": 2.911200001835823, ""population_cv_percent"": 0.01737528423462547, ""range_percent_of_median"": 0.05494547317423197, ""samples_us"": [2.9120000079274178, 2.9120000079274178, 2.9120000079274178, 2.9128000140190125, 2.911200001835823]}}}",,,,,,
promotion_128_vs_256,cuda_graph,bf16,16,4095,True,transform,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",False,2.4032000452280045,2.0719999447464943,0.0024032000452280044,0.0020719999447464943,13.781628422451508,2.4080000817775726,2.0767999812960625,0.0024080000817775725,0.0020767999812960625,13.754156529638484,2.404000051319599,2.0735999569296837,0.002404000051319599,0.0020735999569296837,13.743764032307437,13.743764032307437,13.781628422451508,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 2.407200075685978, ""median_ms"": 0.0024032000452280044, ""median_us"": 2.4032000452280045, ""min_us"": 2.4032000452280045, ""population_cv_percent"": 0.06520285724735525, ""range_percent_of_median"": 0.1664460046060783, ""samples_us"": [2.407200075685978, 2.404800057411194, 2.4032000452280045, 2.4032000452280045, 2.4032000452280045]}, ""candidate256"": {""max_us"": 2.0719999447464943, ""median_ms"": 0.0020719999447464943, ""median_us"": 2.0719999447464943, ""min_us"": 2.0711999386548996, ""population_cv_percent"": 0.018918044969247223, ""range_percent_of_median"": 0.03861033363553373, ""samples_us"": [2.0719999447464943, 2.0719999447464943, 2.0719999447464943, 2.0711999386548996, 2.0711999386548996]}, ""dao"": {""max_us"": 5.1128000020980835, ""median_ms"": 0.005112000182271004, ""median_us"": 5.112000182271004, ""min_us"": 5.112000182271004, ""population_cv_percent"": 0.007664427971155238, ""range_percent_of_median"": 0.01564592720191284, ""samples_us"": [5.112000182271004, 5.112000182271004, 5.112000182271004, 5.1128000020980835, 5.1128000020980835]}}, ""run2"": {""baseline128"": {""max_us"": 2.4135999381542206, ""median_ms"": 0.0024080000817775725, ""median_us"": 2.4080000817775726, ""min_us"": 2.404800057411194, ""population_cv_percent"": 0.13052449074568176, ""range_percent_of_median"": 0.3654435400405264, ""samples_us"": [2.4135999381542206, 2.4056000635027885, 2.404800057411194, 2.409599907696247, 2.4080000817775726]}, ""candidate256"": {""max_us"": 2.091200090944767, ""median_ms"": 0.0020767999812960625, ""median_us"": 2.0767999812960625, ""min_us"": 2.0743999630212784, ""population_cv_percent"": 0.3045952838575023, ""range_percent_of_median"": 0.8089429928155243, ""samples_us"": [2.0767999812960625, 2.0743999630212784, 2.0743999630212784, 2.091200090944767, 2.0767999812960625]}, ""dao"": {""max_us"": 5.115199834108353, ""median_ms"": 0.005115199834108353, ""median_us"": 5.115199834108353, ""min_us"": 5.113599821925163, ""population_cv_percent"": 0.015325711544708569, ""range_percent_of_median"": 0.03127956355723286, ""samples_us"": [5.113599821925163, 5.113599821925163, 5.115199834108353, 5.115199834108353, 5.115199834108353]}}, ""run3"": {""baseline128"": {""max_us"": 2.404800057411194, ""median_ms"": 0.002404000051319599, ""median_us"": 2.404000051319599, ""min_us"": 2.404000051319599, ""population_cv_percent"": 0.016300714311838813, ""range_percent_of_median"": 0.03327812290002066, ""samples_us"": [2.404800057411194, 2.404800057411194, 2.404000051319599, 2.404000051319599, 2.404000051319599]}, ""candidate256"": {""max_us"": 2.077599987387657, ""median_ms"": 0.0020735999569296837, ""median_us"": 2.0735999569296837, ""min_us"": 2.0719999447464943, ""population_cv_percent"": 0.09321251415176522, ""range_percent_of_median"": 0.2700637903877412, ""samples_us"": [2.072799950838089, 2.077599987387657, 2.0719999447464943, 2.0735999569296837, 2.0743999630212784]}, ""dao"": {""max_us"": 5.113599821925163, ""median_ms"": 0.005111199989914894, ""median_us"": 5.111199989914894, ""min_us"": 5.110400170087814, ""population_cv_percent"": 0.023421995676412587, ""range_percent_of_median"": 0.062600795188259, ""samples_us"": [5.113599821925163, 5.111199989914894, 5.110400170087814, 5.110400170087814, 5.112000182271004]}}}",5.112000182271004,2.4671816209418136,5.115199834108353,2.463019973120437,5.111199989914894,2.4648920216428305
promotion_128_vs_256,cuda_graph,bf16,16,4096,False,fused_int4,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",True,3.1752001494169235,2.903999947011471,0.0031752001494169237,0.002903999947011471,8.541200228125923,3.1752001494169235,2.9047999531030655,0.0031752001494169237,0.0029047999531030657,8.516004774171881,3.174399957060814,2.903999947011471,0.003174399957060814,0.002903999947011471,8.518145593087368,8.516004774171881,8.541200228125923,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 3.176800161600113, ""median_ms"": 0.0031752001494169237, ""median_us"": 3.1752001494169235, ""min_us"": 3.1727999448776245, ""population_cv_percent"": 0.04335172080015136, ""range_percent_of_median"": 0.12598313599925287, ""samples_us"": [3.1752001494169235, 3.1727999448776245, 3.176800161600113, 3.174399957060814, 3.1759999692440033]}, ""candidate256"": {""max_us"": 2.9047999531030655, ""median_ms"": 0.002903999947011471, ""median_us"": 2.903999947011471, ""min_us"": 2.9015999287366867, ""population_cv_percent"": 0.04049666774865202, ""range_percent_of_median"": 0.11019367853887031, ""samples_us"": [2.9047999531030655, 2.9023999348282814, 2.903999947011471, 2.9015999287366867, 2.903999947011471]}}, ""run2"": {""baseline128"": {""max_us"": 3.1815998256206512, ""median_ms"": 0.0031752001494169237, ""median_us"": 3.1752001494169235, ""min_us"": 3.1727999448776245, ""population_cv_percent"": 0.09424650762806669, ""range_percent_of_median"": 0.27714412726525905, ""samples_us"": [3.1759999692440033, 3.174399957060814, 3.1752001494169235, 3.1727999448776245, 3.1815998256206512]}, ""candidate256"": {""max_us"": 2.906399965286255, ""median_ms"": 0.0029047999531030657, ""median_us"": 2.9047999531030655, ""min_us"": 2.903999947011471, ""population_cv_percent"": 0.030169470502770416, ""range_percent_of_median"": 0.08262249771177041, ""samples_us"": [2.906399965286255, 2.9047999531030655, 2.903999947011471, 2.9047999531030655, 2.903999947011471]}}, ""run3"": {""baseline128"": {""max_us"": 3.176800161600113, ""median_ms"": 0.003174399957060814, ""median_us"": 3.174399957060814, ""min_us"": 3.173600137233734, ""population_cv_percent"": 0.034181260228725835, ""range_percent_of_median"": 0.10080722056655066, ""samples_us"": [3.176800161600113, 3.173600137233734, 3.174399957060814, 3.1752001494169235, 3.174399957060814]}, ""candidate256"": {""max_us"": 2.9047999531030655, ""median_ms"": 0.002903999947011471, ""median_us"": 2.903999947011471, ""min_us"": 2.903999947011471, ""population_cv_percent"": 0.013494427264445438, ""range_percent_of_median"": 0.027548419634717578, ""samples_us"": [2.903999947011471, 2.903999947011471, 2.9047999531030655, 2.903999947011471, 2.9047999531030655]}}}",,,,,,
promotion_128_vs_256,cuda_graph,bf16,16,4096,False,transform,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",True,2.4064000695943832,2.0664000883698463,0.002406400069594383,0.0020664000883698465,14.128988172853841,2.4080000817775726,2.070399932563305,0.0024080000817775725,0.002070399932563305,14.019939275294924,2.4056000635027885,2.067199908196926,0.0024056000635027885,0.002067199908196926,14.067182672630906,14.019939275294924,14.128988172853841,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 2.409599907696247, ""median_ms"": 0.002406400069594383, ""median_us"": 2.4064000695943832, ""min_us"": 2.4064000695943832, ""population_cv_percent"": 0.05148271636180852, ""range_percent_of_median"": 0.13297199174380084, ""samples_us"": [2.409599907696247, 2.407200075685978, 2.4064000695943832, 2.4064000695943832, 2.4064000695943832]}, ""candidate256"": {""max_us"": 2.067199908196926, ""median_ms"": 0.0020664000883698465, ""median_us"": 2.0664000883698463, ""min_us"": 2.0656000822782516, ""population_cv_percent"": 0.028965531494187454, ""range_percent_of_median"": 0.07742091803415228, ""samples_us"": [2.0656000822782516, 2.067199908196926, 2.067199908196926, 2.0664000883698463, 2.0664000883698463]}, ""dao"": {""max_us"": 5.09679988026619, ""median_ms"": 0.00509679988026619, ""median_us"": 5.09679988026619, ""min_us"": 5.095199868083, ""population_cv_percent"": 0.012557811552392504, ""range_percent_of_median"": 0.03139248588873041, ""samples_us"": [5.09679988026619, 5.095199868083, 5.09600006043911, 5.09679988026619, 5.09679988026619]}}, ""run2"": {""baseline128"": {""max_us"": 2.41519995033741, ""median_ms"": 0.0024080000817775725, ""median_us"": 2.4080000817775726, ""min_us"": 2.407200075685978, ""population_cv_percent"": 0.12062145892293194, ""range_percent_of_median"": 0.33222069683347244, ""samples_us"": [2.409599907696247, 2.4080000817775726, 2.407200075685978, 2.4080000817775726, 2.41519995033741]}, ""candidate256"": {""max_us"": 2.0759999752044678, ""median_ms"": 0.002070399932563305, ""median_us"": 2.070399932563305, ""min_us"": 2.067999914288521, ""population_cv_percent"": 0.13468043444701014, ""range_percent_of_median"": 0.3864017183405868, ""samples_us"": [2.072799950838089, 2.06959992647171, 2.070399932563305, 2.067999914288521, 2.0759999752044678]}, ""dao"": {""max_us"": 5.101599916815758, ""median_ms"": 0.005101599916815758, ""median_us"": 5.101599916815758, ""min_us"": 5.098399892449379, ""population_cv_percent"": 0.02429744594424488, ""range_percent_of_median"": 0.0627258981213119, ""samples_us"": [5.101599916815758, 5.101599916815758, 5.101599916815758, 5.098399892449379, 5.100800096988678]}}, ""run3"": {""baseline128"": {""max_us"": 2.4111999198794365, ""median_ms"": 0.0024056000635027885, ""median_us"": 2.4056000635027885, ""min_us"": 2.404800057411194, ""population_cv_percent"": 0.09950330536024454, ""range_percent_of_median"": 0.2660401687437529, ""samples_us"": [2.4111999198794365, 2.4064000695943832, 2.404800057411194, 2.4056000635027885, 2.404800057411194]}, ""candidate256"": {""max_us"": 2.0687999203801155, ""median_ms"": 0.002067199908196926, ""median_us"": 2.067199908196926, ""min_us"": 2.0656000822782516, ""population_cv_percent"": 0.054726221447345604, ""range_percent_of_median"": 0.15479093672439528, ""samples_us"": [2.0656000822782516, 2.0664000883698463, 2.067199908196926, 2.067999914288521, 2.0687999203801155]}, ""dao"": {""max_us"": 5.126399919390678, ""median_ms"": 0.00509600006043911, ""median_us"": 5.09600006043911, ""min_us"": 5.09600006043911, ""population_cv_percent"": 0.23072119560292978, ""range_percent_of_median"": 0.5965435359305926, ""samples_us"": [5.126399919390678, 5.09600006043911, 5.09600006043911, 5.09600006043911, 5.103199928998947]}}}",5.09679988026619,2.466511644551362,5.101599916815758,2.4640649550734905,5.09600006043911,2.46517041735165
promotion_128_vs_256,cuda_graph,bf16,16,4096,True,fused_int4,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",True,3.174399957060814,2.9120000079274178,0.003174399957060814,0.002912000007927418,8.266127541670997,3.1752001494169235,2.914400026202202,0.0031752001494169237,0.002914400026202202,8.2136593267235,3.176800161600113,2.9128000140190125,0.003176800161600113,0.0029128000140190126,8.310253530336231,8.2136593267235,8.310253530336231,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 3.1775999814271927, ""median_ms"": 0.003174399957060814, ""median_us"": 3.174399957060814, ""min_us"": 3.1727999448776245, ""population_cv_percent"": 0.051398516801636145, ""range_percent_of_median"": 0.151210830849826, ""samples_us"": [3.1775999814271927, 3.1727999448776245, 3.174399957060814, 3.174399957060814, 3.173600137233734]}, ""candidate256"": {""max_us"": 2.9120000079274178, ""median_ms"": 0.002912000007927418, ""median_us"": 2.9120000079274178, ""min_us"": 2.911200001835823, ""population_cv_percent"": 0.013460316462179127, ""range_percent_of_median"": 0.027472736587115985, ""samples_us"": [2.9120000079274178, 2.9120000079274178, 2.9120000079274178, 2.911200001835823, 2.911200001835823]}}, ""run2"": {""baseline128"": {""max_us"": 3.176800161600113, ""median_ms"": 0.0031752001494169237, ""median_us"": 3.1752001494169235, ""min_us"": 3.1752001494169235, ""population_cv_percent"": 0.020152730361668175, ""range_percent_of_median"": 0.05039090790806399, ""samples_us"": [3.1752001494169235, 3.1752001494169235, 3.1752001494169235, 3.1759999692440033, 3.176800161600113]}, ""candidate256"": {""max_us"": 2.916800044476986, ""median_ms"": 0.002914400026202202, ""median_us"": 2.914400026202202, ""min_us"": 2.913600020110607, ""population_cv_percent"": 0.03722901283159471, ""range_percent_of_median"": 0.109800450782619, ""samples_us"": [2.9152000322937965, 2.914400026202202, 2.913600020110607, 2.914400026202202, 2.916800044476986]}}, ""run3"": {""baseline128"": {""max_us"": 3.1784001737833023, ""median_ms"": 0.003176800161600113, ""median_us"": 3.176800161600113, ""min_us"": 3.171199932694435, ""population_cv_percent"": 0.08028723893008954, ""range_percent_of_median"": 0.22665074044948802, ""samples_us"": [3.176800161600113, 3.171199932694435, 3.176800161600113, 3.1784001737833023, 3.1775999814271927]}, ""candidate256"": {""max_us"": 2.9128000140190125, ""median_ms"": 0.0029128000140190126, ""median_us"": 2.9128000140190125, ""min_us"": 2.9120000079274178, ""population_cv_percent"": 0.010986679961529994, ""range_percent_of_median"": 0.027465191147498885, ""samples_us"": [2.9128000140190125, 2.9120000079274178, 2.9128000140190125, 2.9128000140190125, 2.9128000140190125]}}}",,,,,,
promotion_128_vs_256,cuda_graph,bf16,16,4096,True,transform,"CUDA events around 20 replays of 64 retained independent outputs, divided by 1280 calls; median of 5 groups. Captured GPU work plus amortized replay scheduling; not isolated kernel latency or host end-to-end.",True,2.4032000452280045,2.0711999386548996,0.0024032000452280044,0.0020711999386548996,13.814917623372725,2.409599907696247,2.0800000056624413,0.0024095999076962473,0.0020800000056624413,13.678615316221832,2.4032000452280045,2.0735999569296837,0.0024032000452280044,0.0020735999569296837,13.715050020609077,13.678615316221832,13.814917623372725,True,False,False,False,False,"{""run1"": {""baseline128"": {""max_us"": 2.4056000635027885, ""median_ms"": 0.0024032000452280044, ""median_us"": 2.4032000452280045, ""min_us"": 2.4024000391364098, ""population_cv_percent"": 0.05568495037707103, ""range_percent_of_median"": 0.13315680368486266, ""samples_us"": [2.4056000635027885, 2.4032000452280045, 2.4032000452280045, 2.4024000391364098, 2.4056000635027885]}, ""candidate256"": {""max_us"": 2.0735999569296837, ""median_ms"": 0.0020711999386548996, ""median_us"": 2.0711999386548996, ""min_us"": 2.0711999386548996, ""population_cv_percent"": 0.04883863820291843, ""range_percent_of_median"": 0.11587574091677182, ""samples_us"": [2.0735999569296837, 2.0711999386548996, 2.0711999386548996, 2.072799950838089, 2.0711999386548996]}, ""dao"": {""max_us"": 5.115199834108353, ""median_ms"": 0.005115199834108353, ""median_us"": 5.115199834108353, ""min_us"": 5.114400014281273, ""population_cv_percent"": 0.0062546517515799736, ""range_percent_of_median"": 0.01563614038588567, ""samples_us"": [5.114400014281273, 5.115199834108353, 5.115199834108353, 5.115199834108353, 5.115199834108353]}}, ""run2"": {""baseline128"": {""max_us"": 2.425600029528141, ""median_ms"": 0.0024095999076962473, ""median_us"": 2.409599907696247, ""min_us"": 2.407200075685978, ""population_cv_percent"": 0.2856279427395758, ""range_percent_of_median"": 0.7636103314659728, ""samples_us"": [2.409599907696247, 2.425600029528141, 2.4159999564290047, 2.407200075685978, 2.4080000817775726]}, ""candidate256"": {""max_us"": 2.085600048303604, ""median_ms"": 0.0020800000056624413, ""median_us"": 2.0800000056624413, ""min_us"": 2.0759999752044678, ""population_cv_percent"": 0.18296497388860844, ""range_percent_of_median"": 0.4615419746635485, ""samples_us"": [2.0759999752044678, 2.0840000361204147, 2.0767999812960625, 2.085600048303604, 2.0800000056624413]}, ""dao"": {""max_us"": 5.126399919390678, ""median_ms"": 0.005116799846291542, ""median_us"": 5.116799846291542, ""min_us"": 5.115199834108353, ""population_cv_percent"": 0.08055352684385358, ""range_percent_of_median"": 0.2188884775401784, ""samples_us"": [5.115199834108353, 5.126399919390678, 5.116799846291542, 5.116000026464462, 5.116799846291542]}}, ""run3"": {""baseline128"": {""max_us"": 2.404000051319599, ""median_ms"": 0.0024032000452280044, ""median_us"": 2.4032000452280045, ""min_us"": 2.4032000452280045, ""population_cv_percent"": 0.016306139966914785, ""range_percent_of_median"": 0.033289200921215664, ""samples_us"": [2.4032000452280045, 2.4032000452280045, 2.4032000452280045, 2.404000051319599, 2.404000051319599]}, ""candidate256"": {""max_us"": 2.0735999569296837, ""median_ms"": 0.0020735999569296837, ""median_us"": 2.0735999569296837, ""min_us"": 2.0711999386548996, ""population_cv_percent"": 0.0450061471862428, ""range_percent_of_median"": 0.11574162445188908, ""samples_us"": [2.072799950838089, 2.0711999386548996, 2.0735999569296837, 2.0735999569296837, 2.0735999569296837]}, ""dao"": {""max_us"": 5.114400014281273, ""median_ms"": 0.005112800002098084, ""median_us"": 5.1128000020980835, ""min_us"": 5.1128000020980835, ""population_cv_percent"": 0.012516158998386222, ""range_percent_of_median"": 0.03129424547279011, ""samples_us"": [5.113599821925163, 5.1128000020980835, 5.1128000020980835, 5.1128000020980835, 5.114400014281273]}}}",5.115199834108353,2.469679405953594,5.116799846291542,2.4599999194047775,5.1128000020980835,2.4656636324725096
