dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,257,1,128,257,scalar_transform,0,0,5,142.232000828,131584,0.925136391488,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.142232000828
fp16,1,257,1,128,257,vector_transform,0,1,5,50.124001503,131584,2.62516950073,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.050124001503
fp16,1,257,1,128,257,scalar_split,0,2,5,202.148008347,214852,1.06284500034,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.202148008347
fp16,1,257,1,128,257,vector_split,0,3,5,112.38399744,214852,1.91176684309,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.11238399744
fp16,1,257,1,128,257,scalar_fused,0,4,5,188.611996174,83268,0.441477751623,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188611996174
fp16,1,257,1,128,257,vector_fused,0,5,5,104.828000069,83268,0.794329758704,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104828000069
fp16,1,257,1,128,257,quant_only,0,6,5,62.4679982662,83268,1.33297051788,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0624679982662
fp16,1,257,1,128,257,vector_transform,1,0,5,49.9960005283,131584,2.63189052343,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0499960005283
fp16,1,257,1,128,257,scalar_split,1,1,5,202.715992928,214852,1.05986704303,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.202715992928
fp16,1,257,1,128,257,vector_split,1,2,5,112.144005299,214852,1.91585809182,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.112144005299
fp16,1,257,1,128,257,scalar_fused,1,3,5,188.520002365,83268,0.44169318351,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188520002365
fp16,1,257,1,128,257,vector_fused,1,4,5,105.356001854,83268,0.790348898352,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.105356001854
fp16,1,257,1,128,257,quant_only,1,5,5,62.5039994717,83268,1.33220275029,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0625039994717
fp16,1,257,1,128,257,scalar_transform,1,6,5,140.235996246,131584,0.938304026941,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140235996246
fp16,1,257,1,128,257,scalar_split,2,0,5,201.959991455,214852,1.06383446767,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.201959991455
fp16,1,257,1,128,257,vector_split,2,1,5,112.636005878,214852,1.90748951301,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.112636005878
fp16,1,257,1,128,257,scalar_fused,2,2,5,188.584005833,83268,0.441543277397,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188584005833
fp16,1,257,1,128,257,vector_fused,2,3,5,104.864001274,83268,0.79405705474,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104864001274
fp16,1,257,1,128,257,quant_only,2,4,5,62.4360024929,83268,1.3336536081,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0624360024929
fp16,1,257,1,128,257,scalar_transform,2,5,5,140.532004833,131584,0.93632763694,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140532004833
fp16,1,257,1,128,257,vector_transform,2,6,5,50.0320017338,131584,2.62999671091,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0500320017338
fp16,1,257,1,128,257,vector_split,3,0,5,112.059998512,214852,1.91729433208,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.112059998512
fp16,1,257,1,128,257,scalar_fused,3,1,5,188.336002827,83268,0.442124706643,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188336002827
fp16,1,257,1,128,257,vector_fused,3,2,5,105.320000648,83268,0.790619060836,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.105320000648
fp16,1,257,1,128,257,quant_only,3,3,5,62.5760018826,83268,1.33066986536,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0625760018826
fp16,1,257,1,128,257,scalar_transform,3,4,5,140.227997303,131584,0.938357550067,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140227997303
fp16,1,257,1,128,257,vector_transform,3,5,5,49.9839991331,131584,2.63252245283,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0499839991331
fp16,1,257,1,128,257,scalar_split,3,6,5,202.220010757,214852,1.06246656399,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.202220010757
fp16,1,257,1,128,257,scalar_fused,4,0,5,188.432002068,83268,0.44189946021,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188432002068
fp16,1,257,1,128,257,vector_fused,4,1,5,104.768002033,83268,0.79478465165,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104768002033
fp16,1,257,1,128,257,quant_only,4,2,5,62.511998415,83268,1.33203228358,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.062511998415
fp16,1,257,1,128,257,scalar_transform,4,3,5,140.191996098,131584,0.938598519622,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140191996098
fp16,1,257,1,128,257,vector_transform,4,4,5,50.396001339,131584,2.61100080371,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.050396001339
fp16,1,257,1,128,257,scalar_split,4,5,5,202.13201046,214852,1.06292911999,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.20213201046
fp16,1,257,1,128,257,vector_split,4,6,5,112.080001831,214852,1.9169521457,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.112080001831
bf16,1,257,1,128,257,scalar_transform,0,0,5,141.960000992,131584,0.926908981971,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.141960000992
bf16,1,257,1,128,257,vector_transform,0,1,5,50.1879990101,131584,2.62182200118,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0501879990101
bf16,1,257,1,128,257,scalar_split,0,2,5,201.807999611,214852,1.06463569538,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.201807999611
bf16,1,257,1,128,257,vector_split,0,3,5,111.852002144,214852,1.92085967065,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.111852002144
bf16,1,257,1,128,257,scalar_fused,0,4,5,188.567996025,83268,0.441580765322,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188567996025
bf16,1,257,1,128,257,vector_fused,0,5,5,104.560005665,83268,0.796365679885,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104560005665
bf16,1,257,1,128,257,quant_only,0,6,5,62.0720028877,83268,1.3414743544,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0620720028877
bf16,1,257,1,128,257,vector_transform,1,0,5,50.4880011082,131584,2.60624301045,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0504880011082
bf16,1,257,1,128,257,scalar_split,1,1,5,201.579999924,214852,1.06583986547,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.201579999924
bf16,1,257,1,128,257,vector_split,1,2,5,111.644005775,214852,1.92443829391,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.111644005775
bf16,1,257,1,128,257,scalar_fused,1,3,5,188.844001293,83268,0.440935372211,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188844001293
bf16,1,257,1,128,257,vector_fused,1,4,5,104.472005367,83268,0.797036485585,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104472005367
bf16,1,257,1,128,257,quant_only,1,5,5,62.1119976044,83268,1.34061056175,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0621119976044
bf16,1,257,1,128,257,scalar_transform,1,6,5,140.167999268,131584,0.938759208147,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140167999268
bf16,1,257,1,128,257,scalar_split,2,0,5,202.04000473,214852,1.06341316061,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.20204000473
bf16,1,257,1,128,257,vector_split,2,1,5,111.591994762,214852,1.92533523984,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.111591994762
bf16,1,257,1,128,257,scalar_fused,2,2,5,188.680005074,83268,0.441318622859,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188680005074
bf16,1,257,1,128,257,vector_fused,2,3,5,104.659998417,83268,0.795604827628,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104659998417
bf16,1,257,1,128,257,quant_only,2,4,5,62.7240002155,83268,1.32753012745,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0627240002155
bf16,1,257,1,128,257,scalar_transform,2,5,5,140.072000027,131584,0.939402592773,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.140072000027
bf16,1,257,1,128,257,vector_transform,2,6,5,50.1160025597,131584,2.62558850027,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0501160025597
bf16,1,257,1,128,257,vector_split,3,0,5,111.652004719,214852,1.92430042381,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.111652004719
bf16,1,257,1,128,257,scalar_fused,3,1,5,188.880002499,83268,0.440851328349,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188880002499
bf16,1,257,1,128,257,vector_fused,3,2,5,104.496002197,83268,0.79685345132,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.104496002197
bf16,1,257,1,128,257,quant_only,3,3,5,61.9960010052,83268,1.34311888912,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0619960010052
bf16,1,257,1,128,257,scalar_transform,3,4,5,141.840004921,131584,0.927693143224,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.141840004921
bf16,1,257,1,128,257,vector_transform,3,5,5,50.0880002975,131584,2.62705636516,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.0500880002975
bf16,1,257,1,128,257,scalar_split,3,6,5,201.972007751,214852,1.06377117499,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.201972007751
bf16,1,257,1,128,257,scalar_fused,4,0,5,188.815999031,83268,0.44100076491,65792,2909,true,1,32,3,acl_timeline_event_ms,false,0.188815999031
