dtype,dim,rows,normalized,shape,scale,mode,scope,run1_original_us,run1_original_ms,run1_contiguous256_us,run1_contiguous256_ms,run1_original_over_contiguous256,run1_time_reduction_percent,run1_regression_over_3_percent,run1_original_range_percent,run1_contiguous256_range_percent,run1_contiguous256_population_cv_percent,run2_original_us,run2_original_ms,run2_contiguous256_us,run2_contiguous256_ms,run2_original_over_contiguous256,run2_time_reduction_percent,run2_regression_over_3_percent,run2_original_range_percent,run2_contiguous256_range_percent,run2_contiguous256_population_cv_percent,run3_original_us,run3_original_ms,run3_contiguous256_us,run3_contiguous256_ms,run3_original_over_contiguous256,run3_time_reduction_percent,run3_regression_over_3_percent,run3_original_range_percent,run3_contiguous256_range_percent,run3_contiguous256_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_percent,validation_revision
bf16,256,4097,True,"[4097, 256]",0.0625,fused_int4,cuda_graph,3.3431999385356903,0.0033431999385356904,3.0247999355196953,0.0030247999355196955,1.105263161135743,9.523809789116388,False,0.16749989469970697,0.1851376210175937,0.06814151201425406,3.364799916744232,0.003364799916744232,3.041600063443184,0.003041600063443184,1.1062598127826102,9.605321603008576,False,0.19020592282200932,0.2630153368150557,0.10385597754388602,3.351999819278717,0.003351999819278717,3.030399978160858,0.0030303999781608583,1.1061245523480492,9.59426785372145,False,0.07159403757920133,0.07919806930043119,0.02580850463570998,True,False,False,False,False,9.523809789116388,9.605321603008576,0.0,2
bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,8.78319963812828,0.008783199638128281,7.555200159549713,0.0075552001595497135,1.1625369881202137,13.981231546278018,False,3.1514739098609668,3.674296266682498,1.3583915643085596,9.225600212812424,0.009225600212812424,7.9343996942043304,0.007934399694204331,1.1627344938964002,13.995842967646555,False,0.4335753894381142,0.77636510175108,0.2766316751099878,8.555150032043457,0.008555150032043457,7.327999919652939,0.007327999919652939,1.167460442937428,14.343992890764124,False,2.384527170323469,5.2510936177459655,2.010372165109273,True,False,False,False,False,13.981231546278018,14.343992890764124,0.0,2
bf16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,9.225600212812424,0.009225600212812424,7.938399910926819,0.007938399910926819,1.162148583635077,13.952483005907347,False,0.2254572642714965,0.24186418439117238,0.09003044975267029,9.220000356435776,0.009220000356435776,7.9343996942043304,0.007934399694204331,1.162028724513401,13.943607511186984,False,0.2163739027666946,0.22181591757860628,0.0800825313299744,9.223999828100204,0.009223999828100205,7.943925261497498,0.007943925261497498,1.1611387978191277,13.877651674526902,False,0.3461079075749967,0.2920422473653546,0.10604542064380533,True,False,False,False,False,13.877651674526902,13.952483005907347,0.0,2
bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,9.299200028181076,0.009299200028181076,7.9871997237205505,0.007987199723720551,1.1642628643132737,14.108743768114785,False,0.8344807279763323,0.9915917911523979,0.3871698593373484,9.227199852466583,0.009227199852466584,7.955200225114822,0.007955200225114822,1.15989536295215,13.785326509555706,False,0.9103528932609355,0.6134328667136386,0.21065090392655383,9.227199852466583,0.009227199852466584,7.9343996942043304,0.007934399694204331,1.1629361020477171,14.010752762840239,False,0.5808936917953661,0.6856273483194454,0.25910903443321437,True,False,False,False,False,13.785326509555706,14.108743768114785,0.0,2
bf16,256,16385,True,"[16385, 256]",0.0625,fused_int4,cuda_graph,9.215199947357178,0.009215199947357177,7.937599718570709,0.00793759971857071,1.1609554870595717,13.864053260752861,False,0.17362750589565434,0.8371578384379612,0.2953110152752073,9.28800031542778,0.00928800031542778,8.002399653196335,0.008002399653196334,1.1606518941750115,13.841522594438393,False,1.1024981824771303,0.9597101252541864,0.43835748501388516,9.282399713993073,0.009282399713993073,7.9975999891757965,0.007997599989175796,1.1606481602676009,13.841245415024094,False,0.9480258898533434,1.1403368132707086,0.37935997853915926,True,False,False,False,False,13.841245415024094,13.864053260752861,0.0,2
fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,1.3655999675393105,0.0013655999675393105,1.2880000285804272,0.0012880000285804272,1.0602483984758992,5.682479555027486,False,0.17574826683019826,0.1863295876764623,0.07239603442165529,1.5072000212967396,0.0015072000212967395,1.4192000031471252,0.0014192000031471252,1.0620067770254167,5.8386423106537855,False,0.2653947983978929,0.2254808595886851,0.07615644611107304,1.3775999657809734,0.0013775999657809734,1.2950999662280083,0.0012950999662280083,1.0637016459766016,5.988676074494181,False,0.23228981169178983,0.24708705504015166,0.08177973382152766,True,False,False,False,False,5.682479555027486,5.988676074494181,0.0,2
fp16,256,2,True,"[2, 256]",0.0625,fused_int4,cuda_graph,1.5119999647140503,0.0015119999647140504,1.4248000457882881,0.001424800045788288,1.0612015132814778,5.767190539733469,False,0.1587313710842566,0.05614212055240866,0.027497734561729603,1.5104000456631184,0.0015104000456631183,1.4208000153303146,0.0014208000153303145,1.0630630837317194,5.9322052187482655,False,0.1588933441453238,0.056306734442757356,0.022525230421438145,1.4960000291466713,0.0014960000291466713,1.4072000049054623,0.0014072000049054623,1.0631040533908858,5.935830381758822,False,0.10695268395830514,0.17055274775566284,0.07187049351390419,True,False,False,False,False,5.767190539733469,5.935830381758822,0.0,2
fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,1.5304000116884708,0.0015304000116884708,1.4415999874472618,0.0014415999874472618,1.0615982415471945,5.802406139767147,False,0.26137156478196166,0.11098863742518765,0.04152353686621496,1.5192000195384026,0.0015192000195384026,1.4448000118136406,0.0014448000118136406,1.0514950215368344,4.8973148214787265,False,0.21063877864819192,0.9966724298481663,0.4402657937330672,1.3942999765276909,0.0013942999765276908,1.3159249909222126,0.0013159249909222126,1.0595588549090114,5.621099255890416,False,0.2868844958267156,0.12158840315572156,0.054421239897539234,False,False,False,False,False,4.8973148214787265,5.802406139767147,0.0,2
fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,1.515199989080429,0.0015151999890804292,1.4295999892055988,0.0014295999892055989,1.0598768890047323,5.649419251037657,False,0.15839613860086238,0.2238405421475259,0.0743502795989443,1.5119999647140503,0.0015119999647140504,1.42639996483922,0.00142639996483922,1.060011218441441,5.661375785218281,False,0.056211970993982376,0.22434271209053783,0.07605272232438254,1.5359750017523766,0.0015359750017523766,1.4511999674141407,0.0014511999674141408,1.058417196969274,5.519297790752908,False,0.26042288796431523,0.16538163786350027,0.05664855356021476,True,False,False,False,False,5.519297790752908,5.661375785218281,0.0,2
fp16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,1.4391999691724777,0.0014391999691724777,1.3671750202775002,0.0013671750202775002,1.0526815863563381,5.00451295426243,False,0.16676058408784356,0.11154685342505039,0.0419503886710327,1.573600061237812,0.001573600061237812,1.486399956047535,0.001486399956047535,1.0586653039348506,5.5414401243531035,False,0.09690820566414081,0.16145890833502402,0.05895645602808507,1.5720000490546227,0.0015720000490546226,1.4952000230550766,0.0014952000230550766,1.0513643825677743,4.885497684668172,False,0.1526729134790691,0.16051486341474475,0.06239028675303165,False,False,False,False,False,4.885497684668172,5.5414401243531035,0.0,2
