run_index,dtype,dim,rows,normalized,shape,scale,mode,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms,validation_revision
1,fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9845119714736938,1280,1.5503999777138233,0.0015503999777138234,2
1,fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.9834879636764526,1280,1.5495999716222286,0.0015495999716222287,2
1,fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9834879636764526,1280,1.5495999716222286,0.0015495999716222287,2
1,fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.9814399480819702,1280,1.5479999594390392,0.0015479999594390393,2
1,fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.985535979270935,1280,1.551199983805418,0.001551199983805418,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0930559635162354,1280,1.6351999714970589,0.001635199971497059,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,2,2.091007947921753,1280,1.6335999593138695,0.0016335999593138696,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,3,2.091007947921753,1280,1.6335999593138695,0.0016335999593138696,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,4,2.0899839401245117,1280,1.6327999532222748,0.0016327999532222749,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0899839401245117,1280,1.6327999532222748,0.0016327999532222749,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9722239971160889,1280,1.5407999977469444,0.0015407999977469443,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.968127965927124,1280,1.5375999733805656,0.0015375999733805656,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.968127965927124,1280,1.5375999733805656,0.0015375999733805656,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.968127965927124,1280,1.5375999733805656,0.0015375999733805656,2
1,bf16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.968127965927124,1280,1.5375999733805656,0.0015375999733805656,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,1,4.3130879402160645,1280,3.3695999532938004,0.0033695999532938003,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,2,4.31001615524292,1280,3.367200121283531,0.0033672001212835313,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,3,4.31001615524292,1280,3.367200121283531,0.0033672001212835313,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,4,4.312064170837402,1280,3.3688001334667206,0.0033688001334667207,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,5,4.31001615524292,1280,3.367200121283531,0.0033672001212835313,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,3.8840320110321045,1280,3.0344000086188316,0.003034400008618832,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,3.880959987640381,1280,3.0319999903440475,0.0030319999903440477,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,3.8789119720458984,1280,3.030399978160858,0.0030303999781608583,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,3.8778879642486572,1280,3.0295999720692635,0.0030295999720692636,2
1,bf16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,3.8789119720458984,1280,3.030399978160858,0.0030303999781608583,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,1,2.017280101776123,1280,1.5760000795125961,0.001576000079512596,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,2,2.0152320861816406,1280,1.5744000673294067,0.0015744000673294067,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,3,2.0152320861816406,1280,1.5744000673294067,0.0015744000673294067,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,4,2.0152320861816406,1280,1.5744000673294067,0.0015744000673294067,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,5,2.0152320861816406,1280,1.5744000673294067,0.0015744000673294067,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8994239568710327,1280,1.4839249663054943,0.0014839249663054944,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8954240083694458,1280,1.4808000065386295,0.0014808000065386294,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8954240083694458,1280,1.4808000065386295,0.0014808000065386294,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8944000005722046,1280,1.4800000004470348,0.0014800000004470347,2
1,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8954240083694458,1280,1.4808000065386295,0.0014808000065386294,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,1,11.918335914611816,1280,9.311199933290482,0.009311199933290482,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,2,11.952128410339355,1280,9.337600320577621,0.009337600320577621,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,3,11.949055671691895,1280,9.335199743509293,0.009335199743509293,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,4,11.975680351257324,1280,9.356000274419785,0.009356000274419785,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,5,11.890687942504883,1280,9.28959995508194,0.00928959995508194,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,10.296319961547852,1280,8.043999969959259,0.008043999969959258,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,10.30246353149414,1280,8.048799633979797,0.008048799633979798,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,10.324992179870605,1280,8.06640014052391,0.00806640014052391,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,10.338303565979004,1280,8.076799660921097,0.008076799660921096,2
1,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,10.226688385009766,1280,7.989600300788879,0.00798960030078888,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,original,1,1.8513920307159424,1280,1.44640002399683,0.00144640002399683,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,original,2,1.8524160385131836,1280,1.4472000300884247,0.0014472000300884246,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,original,3,1.8512959480285645,1280,1.446324959397316,0.001446324959397316,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,original,4,1.8503680229187012,1280,1.4456000179052353,0.0014456000179052352,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,original,5,1.8513920307159424,1280,1.44640002399683,0.00144640002399683,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.756160020828247,1280,1.372000016272068,0.001372000016272068,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.7530879974365234,1280,1.369599997997284,0.001369599997997284,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.7520639896392822,1280,1.3687999919056892,0.0013687999919056893,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.751039981842041,1280,1.3679999858140945,0.0013679999858140946,2
1,fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.7520639896392822,1280,1.3687999919056892,0.0013687999919056893,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,1,1.7623039484024048,1280,1.3767999596893787,0.0013767999596893787,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,2,1.760256052017212,1280,1.3752000406384468,0.0013752000406384469,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,3,1.7592320442199707,1280,1.3744000345468521,0.0013744000345468522,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,4,1.7592320442199707,1280,1.3744000345468521,0.0013744000345468522,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,5,1.7592320442199707,1280,1.3744000345468521,0.0013744000345468522,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.652735948562622,1280,1.2911999598145485,0.0012911999598145484,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.652735948562622,1280,1.2911999598145485,0.0012911999598145484,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.652735948562622,1280,1.2911999598145485,0.0012911999598145484,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.652735948562622,1280,1.2911999598145485,0.0012911999598145484,2
1,bf16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.652735948562622,1280,1.2911999598145485,0.0012911999598145484,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,original,1,2.0828158855438232,1280,1.627199910581112,0.001627199910581112,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,original,2,2.0797441005706787,1280,1.6248000785708427,0.0016248000785708428,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,original,3,2.08076810836792,1280,1.6256000846624374,0.0016256000846624375,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,original,4,2.081792116165161,1280,1.6264000907540321,0.0016264000907540322,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,original,5,2.0797441005706787,1280,1.6248000785708427,0.0016248000785708428,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9701759815216064,1280,1.539199985563755,0.001539199985563755,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9671039581298828,1280,1.536799967288971,0.0015367999672889709,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.9671039581298828,1280,1.536799967288971,0.0015367999672889709,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9660799503326416,1280,1.5359999611973763,0.0015359999611973762,2
1,bf16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.9671039581298828,1280,1.536799967288971,0.0015367999672889709,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,1,2.027519941329956,1280,1.5839999541640282,0.0015839999541640282,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0254719257354736,1280,1.5823999419808388,0.0015823999419808388,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,3,2.0254719257354736,1280,1.5823999419808388,0.0015823999419808388,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,4,2.0244479179382324,1280,1.581599935889244,0.001581599935889244,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0244479179382324,1280,1.581599935889244,0.001581599935889244,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9179519414901733,1280,1.498399954289198,0.0014983999542891979,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.9179519414901733,1280,1.498399954289198,0.0014983999542891979,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9189759492874146,1280,1.4991999603807926,0.0014991999603807926,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.9169280529022217,1280,1.4976000413298607,0.0014976000413298607,2
1,fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.9169280529022217,1280,1.4976000413298607,0.0014976000413298607,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,1,2.0940799713134766,1280,1.6359999775886536,0.0016359999775886537,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,2,2.092031955718994,1280,1.6343999654054642,0.0016343999654054643,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,3,2.091007947921753,1280,1.6335999593138695,0.0016335999593138696,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,4,2.0899839401245117,1280,1.6327999532222748,0.0016327999532222749,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,5,2.0899839401245117,1280,1.6327999532222748,0.0016327999532222749,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9886080026626587,1280,1.553600002080202,0.0015536000020802021,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9865599870681763,1280,1.5519999898970127,0.0015519999898970128,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.985535979270935,1280,1.551199983805418,0.001551199983805418,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9865280389785767,1280,1.551975030452013,0.001551975030452013,2
1,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.985535979270935,1280,1.551199983805418,0.001551199983805418,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,original,1,1.9619840383529663,1280,1.532800029963255,0.001532800029963255,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,original,2,1.9589120149612427,1280,1.5304000116884708,0.0015304000116884708,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,original,3,1.9578880071640015,1280,1.5296000055968761,0.0015296000055968761,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,original,4,1.9589120149612427,1280,1.5304000116884708,0.0015304000116884708,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,original,5,1.9630080461502075,1280,1.5336000360548496,0.0015336000360548496,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8462719917297363,1280,1.4423999935388565,0.0014423999935388565,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8452479839324951,1280,1.4415999874472618,0.0014415999874472618,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8462719917297363,1280,1.4423999935388565,0.0014423999935388565,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.844223976135254,1280,1.4407999813556671,0.001440799981355667,2
1,fp16,256,3,False,"[3, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8452479839324951,1280,1.4415999874472618,0.0014415999874472618,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,1,11.815936088562012,1280,9.231200069189072,0.009231200069189071,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,2,11.83027172088623,1280,9.242399781942368,0.009242399781942367,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,3,11.842559814453125,1280,9.251999855041504,0.009251999855041503,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,4,11.83846378326416,1280,9.248799830675125,0.009248799830675124,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,5,11.82307243347168,1280,9.23677533864975,0.00923677533864975,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,10.196991920471191,1280,7.966399937868118,0.007966399937868119,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,10.208191871643066,1280,7.975149899721146,0.007975149899721146,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,10.21337604522705,1280,7.979200035333633,0.007979200035333634,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,10.214400291442871,1280,7.980000227689743,0.007980000227689743,2
1,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,10.2225923538208,1280,7.986400276422501,0.0079864002764225,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,1,10.93017578125,1280,8.539199829101562,0.008539199829101562,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,2,11.241472244262695,1280,8.78240019083023,0.008782400190830231,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,3,11.2424955368042,1280,8.78319963812828,0.008783199638128281,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,4,11.284480094909668,1280,8.816000074148178,0.008816000074148178,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,5,11.282431602478027,1280,8.814399689435959,0.008814399689435959,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,9.362431526184082,1280,7.314399629831314,0.007314399629831314,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,9.551872253417969,1280,7.462400197982788,0.007462400197982788,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,9.670656204223633,1280,7.555200159549713,0.0075552001595497135,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,9.686016082763672,1280,7.567200064659119,0.007567200064659119,2
1,bf16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,9.71776008605957,1280,7.592000067234039,0.007592000067234039,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,1,1.8032640218734741,1280,1.4088000170886517,0.0014088000170886517,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,2,1.8053120374679565,1280,1.410400029271841,0.001410400029271841,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,3,1.7786879539489746,1280,1.3895999640226364,0.0013895999640226365,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,4,1.7786879539489746,1280,1.3895999640226364,0.0013895999640226365,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,5,1.7776639461517334,1280,1.3887999579310417,0.0013887999579310418,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.661952018737793,1280,1.2984000146389008,0.0012984000146389007,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.6609280109405518,1280,1.297600008547306,0.001297600008547306,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.6599040031433105,1280,1.2968000024557114,0.0012968000024557113,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.6588799953460693,1280,1.2959999963641167,0.0012959999963641166,2
1,bf16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.6609280109405518,1280,1.297600008547306,0.001297600008547306,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,1,2.022336006164551,1280,1.5799500048160553,0.0015799500048160552,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,2,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,3,2.0203518867492676,1280,1.5783999115228653,0.0015783999115228653,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,4,2.02239990234375,1280,1.5799999237060547,0.0015799999237060547,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,original,5,2.0203518867492676,1280,1.5783999115228653,0.0015783999115228653,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9005440473556519,1280,1.484800036996603,0.001484800036996603,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8983999490737915,1280,1.4831249602138996,0.0014831249602138997,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8974720239639282,1280,1.482400018721819,0.0014824000187218188,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8974720239639282,1280,1.482400018721819,0.0014824000187218188,2
2,bf16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8974720239639282,1280,1.482400018721819,0.0014824000187218188,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,1,4.3089919090271,1280,3.3663999289274216,0.0033663999289274215,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,2,4.3130879402160645,1280,3.3695999532938004,0.0033695999532938003,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,3,4.3130879402160645,1280,3.3695999532938004,0.0033695999532938003,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,4,4.306943893432617,1280,3.364799916744232,0.003364799916744232,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,original,5,4.306943893432617,1280,3.364799916744232,0.003364799916744232,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,3.926016092300415,1280,3.0672000721096992,0.0030672000721096992,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,3.9239680767059326,1280,3.06560005992651,0.00306560005992651,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,3.9229440689086914,1280,3.064800053834915,0.003064800053834915,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,3.9229440689086914,1280,3.064800053834915,0.003064800053834915,2
2,fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,3.9198720455169678,1280,3.062400035560131,0.003062400035560131,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,1,2.096127986907959,1280,1.637599989771843,0.001637599989771843,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0971519947052,1280,1.6383999958634377,0.0016383999958634377,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,3,2.0960960388183594,1280,1.6375750303268433,0.0016375750303268433,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,4,2.098144054412842,1280,1.6391750425100327,0.0016391750425100327,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0971519947052,1280,1.6383999958634377,0.0016383999958634377,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9865599870681763,1280,1.5519999898970127,0.0015519999898970128,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.985535979270935,1280,1.551199983805418,0.001551199983805418,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9865599870681763,1280,1.5519999898970127,0.0015519999898970128,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.985535979270935,1280,1.551199983805418,0.001551199983805418,2
2,fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.9865599870681763,1280,1.5519999898970127,0.0015519999898970128,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,original,1,2.021375894546509,1280,1.57919991761446,0.00157919991761446,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0193281173706055,1280,1.5776000916957855,0.0015776000916957855,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,original,3,2.0183041095733643,1280,1.5768000856041908,0.0015768000856041908,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,original,4,2.0193281173706055,1280,1.5776000916957855,0.0015776000916957855,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0182719230651855,1280,1.5767749398946762,0.0015767749398946762,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.8984960317611694,1280,1.4832000248134136,0.0014832000248134135,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8974720239639282,1280,1.482400018721819,0.0014824000187218188,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8974720239639282,1280,1.482400018721819,0.0014824000187218188,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.897439956665039,1280,1.4823749661445618,0.0014823749661445618,2
2,bf16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8984960317611694,1280,1.4832000248134136,0.0014832000248134135,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,1,11.927552223205566,1280,9.318400174379349,0.009318400174379349,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,2,11.933695793151855,1280,9.323199838399887,0.009323199838399887,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,3,11.835328102111816,1280,9.246350079774857,0.009246350079774857,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,4,11.8405122756958,1280,9.250400215387344,0.009250400215387344,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,5,11.86303997039795,1280,9.267999976873398,0.009267999976873397,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,10.278911590576172,1280,8.030399680137634,0.008030399680137634,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,10.267583847045898,1280,8.021549880504608,0.008021549880504608,2
2,fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,10.21132755279541,1280,7.977599650621414,0.007977599650621415,2
