dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,1,1,64,1,scalar_transform,0,0,5,11.9560003281,256,0.0214118428384,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0119560003281
fp16,1,1,1,64,1,vector_transform,0,1,5,11.3439999521,256,0.022566995864,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0113439999521
fp16,1,1,1,64,1,scalar_split,0,2,5,17.4079999328,420,0.0241268383285,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0174079999328
fp16,1,1,1,64,1,vector_split,0,3,5,17.1399995685,420,0.0245040846309,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0171399995685
fp16,1,1,1,64,1,scalar_fused,0,4,5,13.8080000877,164,0.0118771725781,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0138080000877
fp16,1,1,1,64,1,vector_fused,0,5,5,13.6999994516,164,0.0119708033989,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0136999994516
fp16,1,1,1,64,1,quant_only,0,6,5,8.01599994302,164,0.0204590819818,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00801599994302
fp16,1,1,1,64,1,vector_transform,1,0,5,10.2880001068,256,0.0248833589952,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0102880001068
fp16,1,1,1,64,1,scalar_split,1,1,5,17.4239993095,420,0.0241046841508,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0174239993095
fp16,1,1,1,64,1,vector_split,1,2,5,16.5999993682,420,0.0253012057823,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0165999993682
fp16,1,1,1,64,1,scalar_fused,1,3,5,13.5360002518,164,0.0121158390181,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0135360002518
fp16,1,1,1,64,1,vector_fused,1,4,5,13.8040006161,164,0.0118806137845,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0138040006161
fp16,1,1,1,64,1,quant_only,1,5,5,7.84000009298,164,0.0209183670988,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00784000009298
fp16,1,1,1,64,1,scalar_transform,1,6,5,10.651999712,256,0.0240330460873,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.010651999712
fp16,1,1,1,64,1,scalar_split,2,0,5,17.0560002327,420,0.0246247651425,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0170560002327
fp16,1,1,1,64,1,vector_split,2,1,5,16.8280005455,420,0.0249584018532,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0168280005455
fp16,1,1,1,64,1,scalar_fused,2,2,5,13.5199993849,164,0.0121301780667,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0135199993849
fp16,1,1,1,64,1,vector_fused,2,3,5,13.4519994259,164,0.0121914962087,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0134519994259
fp16,1,1,1,64,1,quant_only,2,4,5,8.55199992657,164,0.019176800913,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00855199992657
fp16,1,1,1,64,1,scalar_transform,2,5,5,10.9319999814,256,0.0234174899776,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0109319999814
fp16,1,1,1,64,1,vector_transform,2,6,5,10.2519996464,256,0.0249707382783,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0102519996464
fp16,1,1,1,64,1,vector_split,3,0,5,16.8479993939,420,0.0249287758255,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0168479993939
fp16,1,1,1,64,1,scalar_fused,3,1,5,13.288000226,164,0.0123419624632,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.013288000226
fp16,1,1,1,64,1,vector_fused,3,2,5,13.560000062,164,0.0120943952249,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.013560000062
fp16,1,1,1,64,1,quant_only,3,3,5,7.94000029564,164,0.0206549110697,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00794000029564
fp16,1,1,1,64,1,scalar_transform,3,4,5,10.7160001993,256,0.0238895105672,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0107160001993
fp16,1,1,1,64,1,vector_transform,3,5,5,10.271999985,256,0.0249221184165,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.010271999985
fp16,1,1,1,64,1,scalar_split,3,6,5,17.2680005431,420,0.0243224453782,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0172680005431
fp16,1,1,1,64,1,scalar_fused,4,0,5,13.288000226,164,0.0123419624632,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.013288000226
fp16,1,1,1,64,1,vector_fused,4,1,5,13.2119998336,164,0.0124129580734,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0132119998336
fp16,1,1,1,64,1,quant_only,4,2,5,8.1200003624,164,0.0201970434336,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0081200003624
fp16,1,1,1,64,1,scalar_transform,4,3,5,10.1839996874,256,0.0251374713135,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0101839996874
fp16,1,1,1,64,1,vector_transform,4,4,5,10.6279999018,256,0.024087316745,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0106279999018
fp16,1,1,1,64,1,scalar_split,4,5,5,16.9520005584,420,0.0247758368432,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0169520005584
fp16,1,1,1,64,1,vector_split,4,6,5,16.7600005865,420,0.0250596649942,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0167600005865
bf16,1,1,1,64,1,scalar_transform,0,0,5,10.7320003211,256,0.02385389418,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0107320003211
bf16,1,1,1,64,1,vector_transform,0,1,5,10.4879997671,256,0.0244088487496,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0104879997671
bf16,1,1,1,64,1,scalar_split,0,2,5,18.5080006719,420,0.0226928887375,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0185080006719
bf16,1,1,1,64,1,vector_split,0,3,5,16.3760006428,420,0.0256472877085,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0163760006428
bf16,1,1,1,64,1,scalar_fused,0,4,5,13.8960003853,164,0.0118019570706,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0138960003853
bf16,1,1,1,64,1,vector_fused,0,5,5,13.6600002646,164,0.0120058562828,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0136600002646
bf16,1,1,1,64,1,quant_only,0,6,5,8.10799971223,164,0.0202269370771,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00810799971223
bf16,1,1,1,64,1,vector_transform,1,0,5,9.89200025797,256,0.0258794979098,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00989200025797
bf16,1,1,1,64,1,scalar_split,1,1,5,17.3519998789,420,0.0242047027969,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0173519998789
bf16,1,1,1,64,1,vector_split,1,2,5,16.7999997735,420,0.0250000003371,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0167999997735
bf16,1,1,1,64,1,scalar_fused,1,3,5,13.7360006571,164,0.0119394286659,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0137360006571
bf16,1,1,1,64,1,vector_fused,1,4,5,13.6879995465,164,0.0119812978838,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0136879995465
bf16,1,1,1,64,1,quant_only,1,5,5,7.92799964547,164,0.0206861765053,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00792799964547
bf16,1,1,1,64,1,scalar_transform,1,6,5,12.5560000539,256,0.020388658721,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0125560000539
bf16,1,1,1,64,1,scalar_split,2,0,5,17.2440007329,420,0.0243562968075,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0172440007329
bf16,1,1,1,64,1,vector_split,2,1,5,16.9599995017,420,0.024764151671,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0169599995017
bf16,1,1,1,64,1,scalar_fused,2,2,5,13.5680004954,164,0.0120872637096,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0135680004954
bf16,1,1,1,64,1,vector_fused,2,3,5,13.4200006723,164,0.0122205657067,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.0134200006723
bf16,1,1,1,64,1,quant_only,2,4,5,8.13200026751,164,0.0201672398678,128,2909,true,1,32,3,acl_timeline_event_ms,false,0.00813200026751
