dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,16384,1,16,16384,scalar_transform,0,0,5,903.528022766,1048576,1.16053511743,524288,2909,true,1,32,3,acl_timeline_event_ms,false,0.903528022766
fp16,1,16384,1,16,16384,vector_transform,0,1,5,642.736005783,1048576,1.63142564064,524288,2909,true,1,32,3,acl_timeline_event_ms,false,0.642736005783
fp16,1,16384,1,16,16384,scalar_split,0,2,5,1508.49599838,1769472,1.17300410601,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.50849599838
fp16,1,16384,1,16,16384,vector_split,0,3,5,1248.1880188,1769472,1.41763257887,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.2481880188
fp16,1,16384,1,16,16384,scalar_fused,0,4,5,1290.26403427,720896,0.558719751037,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.29026403427
fp16,1,16384,1,16,16384,vector_fused,0,5,5,1063.8879776,720896,0.677605175712,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.0638879776
fp16,1,16384,1,16,16384,quant_only,0,6,5,607.344007492,720896,1.18696486852,524288,2909,true,1,32,3,acl_timeline_event_ms,false,0.607344007492
fp16,1,16384,1,16,16384,vector_transform,1,0,5,641.735982895,1048576,1.63396790573,524288,2909,true,1,32,3,acl_timeline_event_ms,false,0.641735982895
fp16,1,16384,1,16,16384,scalar_split,1,1,5,1510.22396088,1769472,1.17166198249,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.51022396088
fp16,1,16384,1,16,16384,vector_split,1,2,5,1247.14002609,1769472,1.41882383933,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.24714002609
fp16,1,16384,1,16,16384,scalar_fused,1,3,5,1290.23599625,720896,0.558731892535,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.29023599625
fp16,1,16384,1,16,16384,vector_fused,1,4,5,1064.22796249,720896,0.677388703742,524288,2909,true,1,32,3,acl_timeline_event_ms,false,1.06422796249
