timestamp_utc,gpu,compute_capability,cuda_runtime,cuda_driver,batch,seq,heads,dim,dtype,scale,method,scope,repetitions,mean_us,input_elements_per_second,max_abs_error,dense_oracle_rows,warp_block_threads,mean_ms,fused_layout
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,naive_global,kernel_only,1,23.2640001923,187070149.761,0,17,,0.0232640001923,
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,warp,kernel_only,1,3.07200010866,1416666616.56,0,17,128,0.00307200010866,
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,tensor_core,kernel_only,1,10.2399997413,425000010.736,0,17,,0.0102399997413,
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,split_int4,kernel_only,1,6.14400021732,708333308.279,0,17,128,0.00614400021732,
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,fused_int4,kernel_only,1,4.09599998966,1062500002.68,0,17,128,0.00409599998966,contiguous256
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,cpu_fp32_fwht,cpu_compute,1,9.488,458684654.3,0,17,,0.009488,
2026-09-06T07:34:18Z,"NVIDIA GeForce RTX 4090",89,12080,12080,1,17,1,256,bf16,1,warp_h2d_d2h,host_e2e,1,12.206,356545961.003,0,17,128,0.012206,
