rows,scale,warmup_replays,run1_reduction_pct,run2_reduction_pct,run3_reduction_pct,all_three_at_least_5pct
16383,0.0625,5,7.77930952617133,7.795029064561132,7.174866298094029,True
16383,0.0625,256,7.808074556773093,7.544661682256704,7.9138474990594005,True
16383,1.0,5,6.936186602954542,7.4260614147733435,7.345078571803276,True
16383,1.0,256,7.622297531426203,7.968397104370661,7.075604087882437,True
16385,0.0625,5,7.231117885407912,7.303201228034317,7.871831147675512,True
16385,0.0625,256,7.173393744301926,7.8426483278636105,7.61526185587752,True
16385,1.0,5,8.048714638667242,7.916580916185312,8.83982984722934,True
16385,1.0,256,7.708175601854849,7.8271523818443605,7.488468152998696,True
