dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,17,1,256,17,scalar_transform,0,0,5,38.8760000467,17408,0.447782693155,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0388760000467
fp16,1,17,1,256,17,vector_transform,0,1,5,33.4960013628,17408,0.519703824091,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0334960013628
fp16,1,17,1,256,17,scalar_split,0,2,5,57.0640027523,28356,0.496915719759,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0570640027523
fp16,1,17,1,256,17,vector_split,0,3,5,51.8840014935,28356,0.546526851896,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0518840014935
fp16,1,17,1,256,17,scalar_fused,0,4,5,49.9199986458,10948,0.219310903385,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0499199986458
fp16,1,17,1,256,17,vector_fused,0,5,5,46.0680007935,10948,0.237648689143,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0460680007935
fp16,1,17,1,256,17,quant_only,0,6,5,18.8679993153,10948,0.580241700091,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0188679993153
fp16,1,17,1,256,17,vector_transform,1,0,5,33.5839986801,17408,0.518342088023,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0335839986801
fp16,1,17,1,256,17,scalar_split,1,1,5,57.2440028191,28356,0.495353200398,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0572440028191
fp16,1,17,1,256,17,vector_split,1,2,5,52.1040022373,28356,0.544219230432,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0521040022373
fp16,1,17,1,256,17,scalar_fused,1,3,5,49.9240010977,10948,0.219293321034,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0499240010977
fp16,1,17,1,256,17,vector_fused,1,4,5,46.1760014296,10948,0.237092854753,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0461760014296
fp16,1,17,1,256,17,quant_only,1,5,5,19.0160006285,10948,0.575725685642,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0190160006285
fp16,1,17,1,256,17,scalar_transform,1,6,5,39.0960007906,17408,0.445262933496,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0390960007906
fp16,1,17,1,256,17,scalar_split,2,0,5,57.2880029678,28356,0.494972743524,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0572880029678
fp16,1,17,1,256,17,vector_split,2,1,5,51.9119977951,28356,0.546232108268,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0519119977951
