dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,block_dim,warmup,timer,vector_scale_enabled,kernel_ms
fp16,1,17,1,256,17,scalar_transform,0,0,5,41.0239994526,17408,0.424336979141,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0410239994526
fp16,1,17,1,256,17,vector_transform,0,1,5,35.1040005684,17408,0.495897895343,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0351040005684
fp16,1,17,1,256,17,scalar_split,0,2,5,57.3159992695,28356,0.494730971481,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0573159992695
fp16,1,17,1,256,17,vector_split,0,3,5,51.8920004368,28356,0.546442606978,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0518920004368
fp16,1,17,1,256,17,scalar_fused,0,4,5,49.7240006924,10948,0.220175364966,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0497240006924
fp16,1,17,1,256,17,vector_fused,0,5,5,46.1600005627,10948,0.237175040437,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0461600005627
fp16,1,17,1,256,17,quant_only,0,6,5,19.008000195,10948,0.575968007558,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.019008000195
fp16,1,17,1,256,17,vector_transform,1,0,5,33.4719985723,17408,0.520076504018,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0334719985723
fp16,1,17,1,256,17,scalar_split,1,1,5,57.1120023727,28356,0.496498088352,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0571120023727
fp16,1,17,1,256,17,vector_split,1,2,5,51.9680023193,28356,0.545643448554,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0519680023193
fp16,1,17,1,256,17,scalar_fused,1,3,5,49.8800009489,10948,0.219486764068,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0498800009489
fp16,1,17,1,256,17,vector_fused,1,4,5,46.1600005627,10948,0.237175040437,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0461600005627
fp16,1,17,1,256,17,quant_only,1,5,5,18.9280003309,10948,0.578402356751,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0189280003309
fp16,1,17,1,256,17,scalar_transform,1,6,5,38.8960003853,17408,0.447552443119,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0388960003853
fp16,1,17,1,256,17,scalar_split,2,0,5,57.1879982948,28356,0.495838302537,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0571879982948
fp16,1,17,1,256,17,vector_split,2,1,5,51.9760012627,28356,0.545559475742,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0519760012627
fp16,1,17,1,256,17,scalar_fused,2,2,5,49.6919989586,10948,0.220317158284,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0496919989586
fp16,1,17,1,256,17,vector_fused,2,3,5,46.0359990597,10948,0.237813889643,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0460359990597
fp16,1,17,1,256,17,quant_only,2,4,5,18.9239993691,10948,0.578524644101,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0189239993691
fp16,1,17,1,256,17,scalar_transform,2,5,5,40.3919994831,17408,0.430976436492,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0403919994831
fp16,1,17,1,256,17,vector_transform,2,6,5,33.3999991417,17408,0.521197618184,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0333999991417
fp16,1,17,1,256,17,vector_split,3,0,5,51.8000006676,28356,0.547413120358,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0518000006676
fp16,1,17,1,256,17,scalar_fused,3,1,5,49.864000082,10948,0.219557195211,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.049864000082
fp16,1,17,1,256,17,vector_fused,3,2,5,46.1640000343,10948,0.237154492502,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0461640000343
fp16,1,17,1,256,17,quant_only,3,3,5,18.8800007105,10948,0.579872859534,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0188800007105
fp16,1,17,1,256,17,scalar_transform,3,4,5,38.9840006828,17408,0.446542163326,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0389840006828
fp16,1,17,1,256,17,vector_transform,3,5,5,33.4919989109,17408,0.51976593115,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0334919989109
fp16,1,17,1,256,17,scalar_split,3,6,5,57.2000026703,28356,0.495734242592,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0572000026703
fp16,1,17,1,256,17,scalar_fused,4,0,5,51.4680027962,10948,0.212714684954,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0514680027962
fp16,1,17,1,256,17,vector_fused,4,1,5,46.1199998856,10948,0.237380746469,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0461199998856
fp16,1,17,1,256,17,quant_only,4,2,5,18.911999464,10948,0.578891725374,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.018911999464
fp16,1,17,1,256,17,scalar_transform,4,3,5,40.3759986162,17408,0.431147230944,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0403759986162
fp16,1,17,1,256,17,vector_transform,4,4,5,33.5920006037,17408,0.518218614169,8704,2909,true,1,32,3,acl_timeline_event_ms,false,0.0335920006037
